time,east,north,altitude,velocity_east,velocity_north,velocity_up,speed,quat_w,quat_x,quat_y,quat_z,quaternion_norm_error,dcm_orthogonality_error,p,q,r,body_rate_norm,body_force_x,body_force_y,body_force_z,mx,my,mz,force_east,force_north,force_up,accel_east,accel_north,accel_up
1.55,2634.132807264579,0.03394838221854849,30000.162031611202,1698.8837900441233,0.06324590145941639,0.333895214701209,1698.8838240329276,0.9999864317239378,0.001740812341795768,0.0009010306998129334,0.00482639452336856,0.0,1.4120039230729187e-18,0.007028050585449321,0.0037055831335551853,0.01249585141727087,0.014807806861038997,-789.4241073544921,123.73695940276313,12295.025075164549,316.2297656852277,251.96202408802014,432.37824477122314,-768.2173588105331,73.40878083010563,12296.771775382305,-0.6401811323421109,0.06117398402508802,0.4406598128185877
1.6,2719.0769967667848,0.03711067729151931,30000.178726371938,1698.8517809875061,0.06630460066067079,0.35592820534213837,1698.8518195668535,0.9999844661210167,0.0019163454546466127,0.0009939731333953622,0.005138789173887872,1.1102230246251565e-16,1.0130514049161432e-18,0.0074666797881423295,0.003949965403732821,0.012849918266746151,0.015377708971475425,-785.1538320071317,127.37965717889661,12311.196618500126,323.71032913756716,259.58649736467333,426.81189860731143,-761.7033710128225,72.2411366653134,12313.116725228767,-0.634752809177352,0.0602009472210945,0.4542806043573062
1.6500000000000001,2804.01958581616,0.04042590732455285,30000.196522782204,1698.8200433470472,0.06931464802172552,0.3786422355600037,1698.820086958041,0.9999822855262686,0.0021028212551449056,0.0010930642740261227,0.005460035432321953,0.0,1.1102230246251565e-16,0.00791564300834263,0.004201874204684469,0.013199377290170585,0.015954206715339606,-780.9670065116879,130.98974645844913,12327.289939581311,330.9461020809815,267.1636617206926,421.0914779831594,-755.116731683662,70.75301027888736,12329.393244053315,-0.6292639430697183,0.0589608418990728,0.46784437004443014
1.7000000000000002,2888.9605879835126,0.04389163972563912,30000.215454893983,1698.7885801498937,0.07226269011667916,0.4020344540622252,1698.7886292594762,0.9999798733059344,0.002300495776472417,0.0011984957669662344,0.00579001814561714,0.0,2.220446049250313e-16,0.008374597095807075,0.004461273916881323,0.013544098035584057,0.016537213582585728,-776.8657503591496,134.56630307828084,12343.302720997679,337.9316128070271,274.69213623884684,415.219047908489,-748.4539200322715,68.9366394334836,12345.599014042447,-0.623711600026893,0.057447199527903,0.4813491783687063
1.75,2973.9000169910073,0.047504774231473076,30000.235556616688,1698.7573945698923,0.07513505009307431,0.4261019129806605,1698.757449671378,0.9999772120176491,0.002509616317746914,0.0013104585313465597,0.006128618913358669,0.0,1.1102230246251565e-16,0.008843191258897884,0.00472812756624738,0.013883951532275108,0.01712662640670137,-772.8521397228533,138.10841145942968,12359.232656936376,344.6615788561347,282.17054887549335,409.1967282667829,-741.7113418342194,66.78446821902949,12361.731689034179,-0.6180927848618495,0.05565372351585791,0.4947930741951492
1.8,3058.837886719502,0.05126152673612679,30000.256861712336,1698.7264899306492,0.07791773626886721,0.45084156669041797,1698.726551544243,0.9999742833950906,0.0027304212472465147,0.00142914272483826,0.006475716127168063,0.0,1.1102230246251565e-16,0.00932106733252347,0.005002396806484133,0.014218810335951293,0.01772232595899066,-768.9282064074644,141.61516484149456,12375.077453514155,351.1309110122187,289.5975367106286,403.02669305002956,-734.8853300037783,64.2891545064157,12377.788892946695,-0.6124044416698152,0.053574295422013085,0.5081740774555801
1.85,3143.7742112160345,0.055157413549570156,30000.27940379067,1698.6958697085656,0.08059645103996786,0.47625027056319696,1698.695938381866,0.9999710683337059,0.00296313981226335,0.0015547377073907955,0.006831185011470128,1.1102230246251565e-16,2.220446049250313e-16,0.009807860051731065,0.0052840419016032415,0.014548548573828927,0.01832417755909663,-765.0959368204203,145.08566551476102,12390.834829107687,357.33471715115326,296.97174619627685,396.71116957393593,-727.9721453146877,61.443577285238305,12393.768218244257,-0.6066434544289064,0.05120298107103192,0.5214901818702149
1.9000000000000001,3228.7090047014626,0.05918723610156855,30000.3032163042,1698.6655375358441,0.08315660009351945,0.5023247796567077,1698.6656138443325,0.9999675468776098,0.0032079919557296485,0.0016874320040427496,0.007194897665639559,0.0,2.220446049250313e-16,0.01030319733074316,0.00557302170872389,0.014873041989630797,0.018932031698353495,-761.3572709663534,148.51902505001016,12406.502514682115,363.2683059402088,304.2918334031704,390.25243767389065,-720.9679772703938,58.240843877741256,12409.667224447392,-0.6008066477253282,0.04853403656478438,0.5347393537061613
1.9500000000000002,3313.642281578255,0.06334506610624452,30000.328332543184,1698.6354972034578,0.08558330192175867,0.5290617473420158,1698.6355817509748,0.9999636982077511,0.0034651881397546476,0.00182741326681331,0.007566723107536753,0.0,2.879912020664621e-19,0.010806700547225469,0.0058692936611915445,0.015192167988479645,0.019545724672902054,-757.7141014650055,151.9143645259514,12422.07825411779,368.9271903856484,311.5564642656771,383.65282888196805,-713.8689451245798,54.67429702110957,12425.483436694376,-0.5948907876038165,0.04556191418425797,0.547919530578648
2.0,3398.5740564384278,0.06762423120233245,30000.354785630552,1698.6057526640777,0.08786139763097157,0.5564577238709483,1698.6058460832876,0.9999595006314395,0.0037349291762059926,0.0019748682356848226,0.007946527318441983,0.0,2.220446049250313e-16,0.01131798483157016,0.006172813752074759,0.015505805681674435,0.020165079223829065,-754.1682725931291,155.27081475422196,12437.559804535149,374.3070912258029,318.7643148249301,376.91472558527073,-706.6710990524971,50.737521810275,12441.214344360982,-0.5888925825437475,0.04228126817522917,0.561028620300819
2.0500000000000003,3483.5043440716317,0.07201730108388103,30000.382608516746,1698.5763080349504,0.08997546103973303,0.5845091548859892,1698.576410987795,0.9999549315733179,0.004017406064464377,0.0021299826986893714,0.008334173289396464,0.0,2.220446049250313e-16,0.011836659360974137,0.006483536518096482,0.015813835931335618,0.020789905181900874,-750.7215793508623,158.58751650189387,12452.944936617685,379.403940167059,325.91407147011574,370.040560165913,-699.3704214733332,46.4243524934103,12456.857399745295,-0.582808684561111,0.038686960411175246,0.5740644997877471
2.1,3568.4331594733794,0.07651607413586768,30000.41183397449,1698.5471676007223,0.0919098090602918,0.6132123798753766,1698.5472807788638,0.9999499675678674,0.004312799836475302,0.002292941451114924,0.008729521068958319,0.0,1.8973538018496328e-18,0.01236232765808843,0.006801415024055958,0.016116141394904804,0.02142000011475155,-747.3757665530476,161.86362071143316,12468.231434932959,384.213882960312,333.004431177875,363.03281412295854,-691.9628285235502,41.728879112313166,12472.410016824362,-0.5766356904362918,0.03477406592692764,0.5870250140203019
2.15,3653.3605178534153,0.08111156458888227,30000.442494593484,1698.5183358162005,0.09364851235663818,0.6425636305763917,1698.518459941457,0.9999445842535216,0.004621281409216787,0.002463928253849115,0.009132427812380713,1.1102230246251565e-16,1.1102230246251565e-16,0.0128945878940112,0.007126400847796892,0.01641260656948341,0.022055149974654683,-744.1325279459572,165.09828871805396,12483.417098251633,388.7332823155582,340.0341017497768,355.89401717662474,-684.4441716808366,36.64545397991219,12487.869570089242,-0.5703701430673638,0.030537878316593492,0.5999079750743697
2.2,3738.286434644225,0.08579399020671419,30000.474622775015,1698.489817309047,0.09517540627246786,0.6725590293301101,1698.48995313382,0.9999387563684697,0.004943011444696789,0.0026431257908813015,0.0095427478322187,0.0,2.290377089375628e-18,0.013433033195393443,0.007458444065776967,0.01670311783599409,0.02269512974525525,-740.9935053498698,168.29069246441207,12498.499739864428,392.95872065242213,347.00180204781685,348.6267463550824,-676.8102395380014,31.168697987165856,12503.233393464841,-0.5640085329483345,0.025973914989304882,0.6127111612207017
2.25,3823.2109255096775,0.09055276052033759,30000.50825072648,1698.4616168823998,0.0964741020219331,0.7031945873911453,1698.4617651900955,0.9999324577482132,0.00527814021758895,0.0028307156259860015,0.009960332650370494,1.1102230246251565e-16,1.1102230246251565e-16,0.013977251955423287,0.007797493239293077,0.01698756350314781,0.023339704085863743,-737.9602878279346,171.440014712583,12513.477187897013,396.88700268453874,353.90626222790166,341.2336250641759,-669.0567597258445,25.293506731672835,12518.498779320827,-0.557547299771537,0.021077922276394028,0.6254323161006905
2.3000000000000003,3908.1340063537973,0.09537646562143424,30000.54341045585,1698.4337395174111,0.0975279981357528,0.7344662031961798,1698.4339011228583,0.9999256613249481,0.005626807490610064,0.003026878158613369,0.010385031051558044,0.0,1.1102230246251565e-16,0.01452682814845166,0.008143495401415873,0.017265833851198755,0.02398862797211899,-735.0344108817413,174.54544925327062,12528.347285622756,400.5151578358366,360.74622397127445,333.7173221404021,-661.1794009837197,19.015056460369863,12533.66297757958,-0.5509828341530998,0.015845880383641552,0.6380691479829839
2.35,3993.055693329668,0.10025286552822188,30000.580133766012,1698.4061903757035,0.09832029215493487,0.7663696605953291,1698.4063661255652,0.9999183391288271,0.005989142397737339,0.0032317925790147617,0.010816689138250714,1.1102230246251565e-16,1.1102230246251565e-16,0.015081341648019322,0.008496396044686235,0.017537821175468277,0.024641647332009797,-732.2173556740058,177.6062011121921,12543.107891773276,403.8404424868941,367.5204407138397,326.08055088749006,-653.1737753761987,12.32880981875411,12548.723194926966,-0.5443114794801656,0.010274008182295092,0.6506193291058064
2.4000000000000004,4077.9760028484534,0.10516888013596862,30000.61845224904,1698.3789748017296,0.09883399256404962,0.7989006270506194,1698.3791655749149,0.999910462291161,0.006365263335358237,0.003445636822633922,0.011255150387035008,0.0,2.220446049250313e-16,0.015640368548042495,0.008856139109625242,0.017803419829618326,0.025298499676409226,-729.510548278763,180.6214867535873,12557.756880846797,406.86034204967143,374.2276778733466,318.32606809692686,-645.0354406539302,5.230521399144607,12563.676594131528,-0.5375295338782752,0.004358767832620506,0.6630804951096074
2.45,4162.89495158854,0.1101105797641711,30000.658397280393,1698.3520983250357,0.09905193095568064,0.8320546518060997,1698.352305033111,0.9999020010496025,0.006755277861440158,0.003668587523796633,0.011700255706431998,0.0,1.1519648082658485e-18,0.01620348148691184,0.009222666974108045,0.018062526268654008,0.02595891472342043,-726.9153589594475,183.5905342807993,12572.292143414203,409.57257286904746,380.86671307438775,310.45667305278675,-636.7599027564751,-2.2837569194227854,12578.520293477251,-0.5306332522970626,-0.0019031307661856545,0.6754502445643773
2.5,4247.812556504791,0.11506317631195513,30000.700000012985,1698.325566662421,0.09895677441737136,0.8658271640343186,1698.32579025002,0.9998929247553607,0.007159282602801845,0.003900819968734063,0.012151843496163094,1.1102230246251565e-16,2.220446049250313e-16,0.016770249974257207,0.009595920443650749,0.018315039091633997,0.026622615015960204,-724.4331014752262,186.51258363387592,12586.711586422802,411.9750839497254,387.4363363711739,302.4752065212195,-628.3426184545821,-10.217670846977228,12593.251366314933,-0.5236188487121517,-0.008514725705814357,0.687726138595778
2.5500000000000003,4332.7288348379125,0.1200110150328237,30000.743291371185,1698.2993857199854,0.09853103813208064,0.9002134709641075,1698.299627165224,0.9998832018824793,0.0075773631705627715,0.004142508047977265,0.012609749707863474,1.1102230246251565e-16,2.220446049250313e-16,0.017340240720128478,0.009975838742658007,0.018560859084066825,0.027289316532117552,-722.0650324159369,189.386886784141,12601.013133497716,414.06605850720007,393.9353504680435,294.3845497249643,-619.7789981290579,-18.574558781282803,12607.86684073677,-0.5164824984408816,-0.015478798984402336,0.6999057006139751
2.6,4417.643804123912,0.12493756693942773,30000.788302044733,1698.2735615950633,0.09775709818286052,0.9352087559948062,1698.273821909956,0.9998728000392071,0.008009594083841182,0.004393824208162511,0.013073807907241159,1.1102230246251565e-16,1.1102230246251565e-16,0.017913017966340795,0.010362359506677523,0.018799889259970136,0.02795872928792041,-719.8123505659661,192.21270792568544,12615.194725240883,415.8439153416147,400.36257093766596,286.18762330326064,-611.0644086830699,-27.357447136490805,12622.36369937849,-0.5092203405692249,-0.02279787261374234,0.7119864161487417
2.6500000000000004,4502.557482203665,0.12982542184857077,30000.835062482533,1698.2481005780348,0.0966172045521734,0.9708080768022433,1698.248380808917,0.9998616859814882,0.008456038701765794,0.0046549394032892885,0.013543849337678415,1.1102230246251565e-16,2.220446049250313e-16,0.018488143819730848,0.010755418775706025,0.01903203490356931,0.028630557932225877,-717.6761962973894,194.98932366372958,12629.254319527594,417.30731003346784,406.7168264369006,277.88738625752865,-602.1941765844156,-36.569045908747796,12636.738879352943,-0.501828480487013,-0.030474204923956496,0.7239657327941202
2.7,4587.469887232567,0.13465628207617944,30000.883602886373,1698.2230091540105,0.09509349430597558,1.0070063634419493,1698.2233103819683,0.9998498256285836,0.008916749163860403,0.004926023045474845,0.014019702985270626,0.0,1.1102230246251565e-16,0.01906517858706917,0.011154950988589566,0.019257203610611,0.029304502333518744,-715.6576509926833,197.71602319980846,12643.189891800568,418.4551359602668,412.99695892027063,269.4868348832016,-593.163591033976,-46.21174448559819,12650.98927231881,-0.49430299252831333,-0.038509787071331826,0.7358410602656758
2.75,4672.3810376902675,0.13941095679147822,30000.933953204545,1698.198294004384,0.09316800495240898,1.043798416455233,1698.1986173456894,0.9998371840808374,0.009391766338854898,0.005207242955251175,0.01450119564529632,0.0,2.220446049250313e-16,0.019643681111372203,0.01156088897855915,0.01947530532926638,0.029980258158461594,-713.7577364972983,200.392108513732,12656.999435361478,419.28652513335777,419.20182385101384,260.989001688096,-583.9679072562824,-56.28760770587411,12665.111724687571,-0.48663992271356865,-0.04690633975489509,0.7476097705729767
2.8000000000000003,4757.290952390486,0.14406935703909868,30000.986143125367,1698.1739620082483,0.09082268796466422,1.0811789049838818,1698.1743086148067,0.9998237256395877,0.009881119781970283,0.0054987653114522295,0.014988151990110393,0.0,1.1102230246251565e-16,0.020223209109356564,0.011973163969940767,0.019686252400598146,0.030657517442087615,-711.977414602371,203.01689454227488,12670.680961659915,419.8008488543012,425.3302904096711,252.39695429770902,-574.60234990781,-66.79837217660682,12679.103037971552,-0.47883529158984167,-0.055665310147172346,0.759269198309628
2.85,4842.199650490898,0.14861049143733188,30001.040202070617,1698.1500202436687,0.0880394224573056,1.1191423648993633,1698.150391303475,0.9998094138292188,0.010384827700719424,0.00580075460074098,0.015480394638450985,0.0,1.1102230246251565e-16,0.020803319509777103,0.012391705576076913,0.0198899595985646,0.03133596914956645,-710.3175865578384,205.58970935454835,12684.232500579732,419.997718190295,431.381241700175,243.71379434783964,-565.0621165983339,-77.74544285332755,12692.959969275485,-0.47088509716527827,-0.06478786904443962,0.7708166410629058
2.9000000000000004,4927.107151503082,0.15301246256019715,30001.096159188863,1698.1264759888104,0.08480002900508363,1.1576831969525085,1698.1268727264182,0.9997942114213436,0.010902896929259304,0.0061133735668276595,0.015977744226148675,0.0,1.1102230246251565e-16,0.021383568792389472,0.012816441798494522,0.020086344169533383,0.0320152997295043,-708.7790926161986,208.10989432401146,12697.652100722744,419.87698426828626,437.3535749534014,234.9426563649309,-555.3423815203897,-89.12988988994198,12706.679231933478,-0.4627853179336581,-0.07427490824161831,0.782249359944565
2.95,5012.013475302522,0.15725246401045134,30001.15404334871,1698.1033367229138,0.08108628359300271,1.1967956649497369,1698.1037603999182,0.9997780804610938,0.011435322911324465,0.006436783159432145,0.016480019478224917,0.0,1.1102230246251565e-16,0.021963513327277452,0.013247299027352043,0.02027532587127681,0.032695193658763416,-707.3627116071523,210.57680429707537,12710.937829689716,419.43873838754945,443.2462017281457,226.08670663454066,-545.4382991816045,-100.95244576416997,12720.257496292967,-0.4545319159846704,-0.0841270381368083,0.7935645802441389
3.0,5096.918642138668,0.16130677819010147,30001.213883131957,1698.0806101271146,0.07687993168616229,1.2364738939619437,1698.0810620426482,0.9997609822954987,0.011982089691765398,0.00677114248304502,0.01698703728236483,0.0,1.1102230246251565e-16,0.02254270971428482,0.013684202043196142,0.02045682701142004,0.033375333978803705,-706.0691605433352,212.98980775825956,12724.087774358635,418.68331195064593,449.05804810948837,217.14914205834614,-535.3450082343884,-113.21350268433704,12733.691390646727,-0.44612084019532366,-0.09434458557028087,0.8047594922056067
3.0500000000000003,5181.822672645023,0.1651507747744096,30001.275706826655,1698.0583040851047,0.07216270240764824,1.276711868572224,1698.0587855763513,0.9997428776039107,0.012543169916709314,0.00711660874554315,0.017498612763747482,0.0,1.1102230246251565e-16,0.023120715122291434,0.014127074020056078,0.0206307724853127,0.03405540282356141,-704.8990942573473,215.34828699185604,12737.100041160194,417.61127621281616,454.7880549045132,208.1331890000981,-525.0576353972281,-125.91311028308223,12746.977502313563,-0.43754802949769006,-0.10492759190256852,0.8158312519279693
3.1,5266.725587849278,0.168758909894792,30001.339542420083,1698.0364266836298,0.06691632281251982,1.3175034311686225,1698.0369391263534,0.9997237264304457,0.013118524842354783,0.0074733372067170714,0.018014559361214974,0.0,1.1102230246251565e-16,0.023697087628073238,0.014575836529901421,0.020797089813294034,0.03473508193888722,-703.8531050702563,217.65163824006137,12749.972756350458,416.2234418499956,460.43517783534185,199.04210212093747,-514.5712994615519,-139.05097360331925,12760.112378867787,-0.4288094162179599,-0.11587581133609938,0.8267769823898234
3.1500000000000004,5351.627409183459,0.172104726035418,30001.405417591643,1698.014986212819,0.061122532245714845,1.3588422802881137,1698.015531021912,0.9997034882183847,0.013708104352405315,0.007841481126768527,0.018534688904759473,0.0,1.1102230246251565e-16,0.024271386554486084,0.015030409548486234,0.02095570917732101,0.0354140531935695,-702.9317224917493,219.89927185753524,12762.704066280681,414.5208583457791,465.99838772945094,189.87916320449906,-503.8811153779209,-152.6264513815392,12773.092529517286,-0.41990092948160074,-0.127188709484616,0.8375937745977389
3.2,5436.5281584941,0.17516085264770373,30001.47335970566,1697.9939911663448,0.05476309677148404,1.4007219690180006,1697.994569796395,0.9996821218464854,0.01431184698414082,0.008221191714837664,0.019058811694305476,1.1102230246251565e-16,1.1102230246251565e-16,0.024843172807713795,0.015490711462600277,0.021106563456928323,0.0360919990819684,-702.1354129520784,222.09061246234654,12775.292137664237,412.50481319779976,471.47667070723554,180.6476799722225,-492.9821984150415,-166.63855463328588,12785.914426629273,-0.4108184986792013,-0.1388654621944049,0.8482786888577287
3.25,5521.427858052418,0.17789900748627793,30001.54339580411,1697.9734502414108,0.047819823661763794,1.443135903460887,1697.9740641872868,0.9996595856671424,0.014929679963119518,0.0086126180776203,0.019586736579762357,0.0,2.220446049250313e-16,0.025412009213321426,0.015956659078745154,0.02124958826448877,0.036768603218283014,-701.4645795659412,224.225099083268,12787.735157840594,410.17683094411916,476.8690283667864,171.3509848893013,-481.8696683849096,-181.08594554536486,12798.574507402514,-0.40155805698742464,-0.1509049546211374,0.8588287561687622
3.3000000000000003,5606.326530564488,0.18028999866936612,30001.615552599284,1697.9533723385614,0.04027457593070692,1.4860773412693251,1697.9540231360209,0.9996358375463257,0.015561519246496512,0.009015907168136461,0.020118271042320154,1.1102230246251565e-16,3.7947076036992655e-18,0.025977460850855616,0.016428167633250633,0.021384721979741995,0.03744355082246849,-700.9195619284126,226.3021853033817,12800.031335036352,407.53867201036917,482.1744779658456,161.99243396169854,-470.53865392716557,-195.96693667906186,12811.069175684304,-0.3921155449393046,-0.16330578056588488,0.8692409797369205
3.35,5691.224199181416,0.18230372746590148,30001.689856466346,1697.9337665613145,0.03210928690241267,1.5295393902561711,1697.934455787633,0.9996108349052268,0.016207269574938916,0.009431203734712167,0.02065322127695945,0.0,6.830473686658678e-18,0.02653909538673493,0.016905150803843638,0.0215119057835592,0.038116529197811784,-700.5006359430315,228.32133939995884,12812.17889862324,404.59233137851317,487.39205260090876,152.57540552466588,-458.984296845569,-211.2794904883444,12823.394803929916,-0.3824869140379742,-0.17606624207362034,0.8795123366082631
3.4000000000000004,5776.120887509482,0.1839091918110221,30001.76633343586,1697.9146422156127,0.023305974798731657,1.5735150070865842,1697.9153714902336,0.9995845347635272,0.01686682453311087,0.00985865027023684,0.02119139227614386,0.0,2.220446049250313e-16,0.027096483405174336,0.017387520722679618,0.021631083690911088,0.038787228200165336,-700.208013682131,230.28204448057792,12824.176099373093,401.34003707823643,492.52080138344036,143.10329902320038,-447.2017564893183,-227.02121915671725,12835.547735301847,-0.37266813040776525,-0.18918434929726438,0.8896397794182072
3.45,5861.016619620263,0.1850744905509587,30001.845009186214,1697.8960088090923,0.013846757333868438,1.6179969960574945,1697.8967797943012,0.9995568937842053,0.01754006661869551,0.010298386961759342,0.021732587914661622,0.0,1.1102230246251565e-16,0.02764919873688943,0.017875187990843183,0.021742202583005917,0.039455340698826336,-700.0418432794811,232.18379861544625,12836.021209709736,397.7842485021047,497.55978961317055,133.57953378488267,-435.1862141717829,-243.18938475606967,12847.524285905694,-0.36265517847648576,-0.20265782063005805,0.8996202382547462
3.5,5945.911420060717,0.18576682841765213,30001.925909036017,1697.8778760501684,0.003713866302365535,1.6629780079702319,1697.878690451788,0.9995278683197868,0.018226867319914273,0.010750551640485675,0.02227661103558025,0.0,1.1102230246251565e-16,0.028196818785327694,0.018368061694322077,0.021845212238564435,0.04012056302903732,-700.0022088552992,234.0261149658913,12847.712523957745,393.9276545457658,502.508098948442,124.00754778553603,-422.9328776190767,-259.78089973051993,12859.320747158967,-0.3524440646825639,-0.2164840831087666,0.9094506226324732
3.5500000000000003,6030.805313863226,0.1859525217327704,30002.009057936415,1697.8602538469343,-0.007110337853072796,1.7084505391018556,1697.8611134150453,0.9994974144599388,0.018927087201497522,0.01121527973224173,0.022823263537276223,0.0,1.1102230246251565e-16,0.028738924850175825,0.018866049421455623,0.021940065364198055,0.04078259543606982,-700.0891304736662,235.8085219089888,12859.248358588075,389.77317157460044,507.3648275735749,114.3907964081548,-410.43698544077137,-276.7923277079127,12870.933388288771,-0.3420308212006428,-0.23066027308992726,0.9191278235739766
3.6,6115.698326555573,0.18559700484011676,30002.09448046337,1697.8431523058741,-0.01864335150756916,1.7544069302805545,1697.8440588355572,0.9994654880803051,0.019640575999053972,0.011692704208464315,0.023372346461499244,0.0,8.023096076392733e-18,0.029275102447894382,0.019369057281855926,0.022026717623856634,0.04144114251083872,-700.3025641323691,237.5305631582956,12870.62705246047,385.32394121836006,512.1290903632201,104.73275119554896,-397.69381161494397,-294.21988464125957,12882.358458953733,-0.33141150967912,-0.24518323720104965,0.9286487157947789
3.6500000000000004,6200.590484170866,0.1846648372647383,30002.182200809882,1697.8265817303902,-0.03090251336762164,1.8008393660702935,1697.8275370624922,0.9994320448924711,0.020367172721779722,0.01218295553778365,0.023923660082428258,0.0,1.1102230246251565e-16,0.02980494162903309,0.019876989926797227,0.022105127667312062,0.042095913616979896,-700.6424017851764,239.19179788065634,12881.846967062675,380.5833279954588,516.8000190436713,95.03689859715415,-384.6986699796593,-312.05944028204266,12893.592191985183,-0.32058222498304945,-0.2600495335683689,0.9380101599876536
3.7,6285.4818132573855,0.18311971159635723,30002.272242778185,1697.8105526191412,-0.043904990046040086,1.8477398740696762,1697.8115586410654,0.9993970404949428,0.021106705763441255,0.012686161638260121,0.0244770039966743,0.0,1.1102230246251565e-16,0.03032803729208267,0.020389750571065818,0.022175257157643773,0.042746623309307924,-701.1084713965344,240.79180080905462,12892.906486746377,375.5549167687168,521.3767623511053,85.30673871046208,-371.4469187229247,-330.306519986911,12904.630806242114,-0.3095390989357706,-0.2752554333224258,0.9472090052017617
3.75,6370.3723408883425,0.18092446209405522,30002.364629771888,1697.7950756641944,-0.057667761712161376,1.8951003243297644,1697.7961343107122,0.9993604304250234,0.021858993021560157,0.013202447830337758,0.02503217721418281,1.1102230246251565e-16,2.168404344971009e-18,0.030843989493621663,0.020907241016260115,0.022237070797692406,0.04339299174355483,-701.7005370286563,242.33016235147883,12903.80401895985,370.24251003447887,525.8584861867222,75.54578401752269,-357.933964863093,-348.95630685890825,12915.470509574043,-0.29827830405257755,-0.29079692238242355,0.9562420913117027
3.8000000000000003,6455.262094671552,0.17804107400844715,30002.459384788104,1697.7801617489918,-0.07220760783128255,1.9429124288953494,1697.7812750030782,0.9993221702114599,0.022623842024720738,0.013731936790576195,0.025588978249985805,0.0,8.673617379884035e-18,0.031352403754519594,0.021429361675527468,0.022290536355447803,0.04403474507727415,-702.4182989609606,243.8064886957756,12914.537994477289,364.6501250471572,530.2443737687578,65.7575581169765,-344.155268711664,-368.0036442239544,12926.107501885428,-0.28679605725972,-0.306669703519962,0.965106251571191
3.85,6540.151102759002,0.17443069361688301,30002.55653040955,1697.7658219461289,-0.08754109300728065,1.991167741473909,1697.7669918398203,0.9992822154277319,0.023401050067915135,0.01427474850622225,0.02614720521675199,1.1102230246251565e-16,1.1102230246251565e-16,0.031852891361960754,0.021956011599721485,0.022335624688337746,0.044671615861778056,-703.2613938417982,245.2204019104634,12925.106867624765,358.78199078137516,534.5336257813402,55.945594452074154,-330.1063483104267,-387.44303844289476,12936.537978295026,-0.27508862359202224,-0.3228691987024123,0.9737983152458547
3.9000000000000004,6625.039393856308,0.17005363896651898,30002.656088796626,1697.7520675149492,-0.10368455294240127,2.039857657236202,1697.753296130222,0.9992405217458568,0.024190404355834104,0.014831000230681344,0.026706655918080777,0.0,1.1102230246251565e-16,0.03234506966705614,0.022487088504960735,0.022372309766383998,0.045303343424958085,-704.2293948723918,246.57154004148103,12935.509116502808,352.6425447340058,538.7254605201622,46.11343503514101,-315.78278383488356,-407.26866205899654,12946.75813238303,-0.26315231986240295,-0.33939055171583044,0.9823151103191936
3.95,6709.926997232056,0.16486941131939892,30002.758081679487,1697.738909898956,-0.12065408052819279,2.0889734127521615,1697.740199368626,0.9991970449905668,0.024991682154004855,0.015400806439947927,0.027267127942483694,0.0,1.1102230246251565e-16,0.03282856237781449,0.02302248880156682,0.022400568694192446,0.04592967424482305,-705.3218120228934,247.85955720484594,12945.743243205556,346.23642956852694,542.8191140349454,36.26462916895001,-301.18022195593363,-427.4743572803408,12956.764159518598,-0.25098351829661136,-0.3562286310669507,0.9906534662654991
4.0,6794.813942727004,0.15883670729298927,30002.862530350125,1697.7263607230414,-0.13846551208154032,2.1385060860654366,1697.7277132316833,0.9991517411937291,0.025804650947671124,0.015984278790052993,0.027828418757994786,0.0,2.220446049250313e-16,0.03330299984724689,0.02356210762435705,0.022420381731744505,0.04655036231357017,-706.5380922804512,249.08412367519847,12955.807774036446,339.56848960422786,546.8138402686675,26.402732165461174,-286.29438015184854,-448.05363979611013,12966.552260259952,-0.23857865012654045,-0.3733780331634251,0.9988102168832942
4.05,6879.700260763157,0.15191343168891225,30002.969455654427,1697.714431790535,-0.15713441373971157,2.188446596909601,1697.7158495754202,0.9991045666488626,0.02662906860830397,0.01658152607558543,0.028390325807349168,0.0,1.1102230246251565e-16,0.033768019356383204,0.024105838864264123,0.02243173231395731,0.04716516949198819,-707.8776199291611,250.24492597021003,12965.701259720434,332.6437671529238,550.7089111935293,16.531304062393026,-271.12105096263,-468.9997029253267,12976.11864381901,-0.225934209135525,-0.3908330857711056,1.0067822031825102
4.1000000000000005,6964.5859823526835,0.14405671100192666,30003.078877984273,1697.7031350800783,-0.17667606802826685,2.2387857070687267,1697.7046204321296,0.9990554779656129,0.02746468356762541,0.017192654189342498,0.028952646603666917,0.0,9.540979117872439e-18,0.03422326539198246,0.02465357520125249,0.022434607068980646,0.047773865853973266,-709.3397168617595,251.3416669308325,12975.422275612673,325.4674987059479,554.5036169436363,6.653908338087309,-255.65610617895135,-490.30542209613145,12985.459531582053,-0.21304675514912613,-0.4085878517467762,1.0145662763183783
4.15,7049.471139106688,0.1352229076005133,30003.190817269628,1697.6924827423209,-0.19710546061560566,2.2895140208846456,1697.6940380070844,0.9990044321240376,0.02831123499902067,0.017817766083163187,0.02951517882657744,2.220446049250313e-16,1.1102230246251565e-16,0.03466838991872354,0.025205208138498452,0.022428995835199098,0.048376230020921014,-710.9236429229001,252.37406579736952,12984.969421903674,318.04511097430475,558.1972659443686,-3.2258893748670996,-239.8955009579821,-511.9633596532418,12994.571160677831,-0.1999129174649851,-0.42663613304436815,1.0221593005648604
