time,velocity,velocity_ref,altitude,altitude_ref,gamma,alpha,theta,pitch_rate,elevator,elevator_rate,delta_cmd,throttle_cmd,throttle_unsat,speed_error,speed_integral,saturation_active,qbar
8.24,1816.45511448468,2250.0,29672.375302155688,30000.0,-0.03308396529826643,0.0653615456265618,0.03227758032829539,0.004601795900639657,-0.03855044053060526,-0.0016822336488497918,-0.03870662546407928,0.62,0.9836083511699159,433.54488551531995,0.0,1.0,32791.175218572214
8.28,1816.7754791892487,2250.0,29669.968928696744,30000.0,-0.03316038595422721,0.06562362071642772,0.03246323476220053,0.0046803272231980015,-0.0386222026182863,-0.0016590429352274553,-0.03877659249204792,0.62,0.9831918770539767,433.2245208107513,0.0,1.0,32813.70798889276
8.32,1817.0957848633816,2250.0,29667.556600219203,30000.0,-0.03323624639660972,0.06588821436141731,0.03265196796480761,0.004755718490800828,-0.03869306423872362,-0.0016395733136770302,-0.03884600874516053,0.62,0.9827754796776038,432.9042151366184,0.0,1.0,32836.27922571968
8.36,1817.4160305560808,2250.0,29665.138355750678,30000.0,-0.03331154157252854,0.06615519397392979,0.03284365240140127,0.004827874487060535,-0.038763185174167845,-0.001623813500279409,-0.038915031959743426,0.62,0.9823591602770949,432.58396944391916,0.0,1.0,32858.888776469284
8.4,1817.7362153316283,2250.0,29662.714234699546,30000.0,-0.0333862666926391,0.06642442361342384,0.03303815692078475,0.004896709617304856,-0.03883272447787091,-0.0016117428833187144,-0.03898381828477945,0.62,0.9819429200688832,432.2637846683717,0.0,1.0,32881.53648693467
8.44,1818.0563382706125,2250.0,29660.284276835802,30000.0,-0.033460417237104786,0.06669576437852108,0.033235347141416315,0.004962147968179231,-0.03890184007807928,-0.0016033317248594422,-0.039052521907023394,0.62,0.9815267602482036,431.9436617293875,0.0,1.0,32904.22220140382
8.48,1818.376398470913,2250.0,29657.848522271495,30000.0,-0.033533988960801266,0.06696907480022314,0.03343508583942189,0.0050241233418975365,-0.0389706883912233,-0.0015985413824104859,-0.03912129468711796,0.62,0.981110681987813,431.62360152908695,0.0,1.0,32926.945762778225
8.52,1818.696395048635,2250.0,29655.407011440795,30000.0,-0.033606977897756726,0.06724421123523251,0.03363723333747579,0.005082579265428431,-0.03903942394514455,-0.00159732454982466,-0.0391902858074684,0.62,0.9806946864367745,431.30360495136506,0.0,1.0,32949.70701269212
8.56,1819.0163271389958,2250.0,29652.95978507973,30000.0,-0.033679380364828614,0.06752102825838205,0.03384164789355345,0.00513746897496385,-0.03910819901316558,-0.0015996255165481794,-0.03925964143259392,0.62,0.9802787747193054,430.98367286100415,0.0,1.0,32972.50579163171
8.6,1819.3361938971598,2250.0,29650.506884205686,30000.0,-0.03375119296461936,0.06779937905319476,0.03404818608857541,0.005188755376073679,-0.03917716325976765,-0.0016053804443089108,-0.039329504382626286,0.62,0.9798629479336922,430.6638061028402,0.0,1.0,32995.34193905431
8.64,1819.6559944990177,2250.0,29648.048350096687,30000.0,-0.033822412587635485,0.06807911579961465,0.03425670321197918,0.005236410980006454,-0.03924646339860055,-0.0016145176602451949,-0.03940001382059268,0.62,0.979447207151277,430.34400550098235,0.0,1.0,33018.21529350682
8.68,1819.9757281419122,2250.0,29645.584224270533,30000.0,-0.03389303641369627,0.06836009005797095,0.034467053644274694,0.005280417816649799,-0.03931624286350744,-0.0016269579655415294,-0.039471304954063695,0.62,0.9790315534155141,430.0242718580878,0.0,1.0,33041.125692743444
8.72,1820.2953940453035,2250.0,29643.114548463836,30000.0,-0.03396306191260007,0.06864215314826118,0.03467909123566113,0.005320767324716181,-0.03938664149320396,-0.0016426149585078934,-0.0395435087517128,0.62,0.9786159877411054,429.7046059546965,0.0,1.0,33064.072973842114
8.76,1820.614991451375,2250.0,29640.63936461103,30000.0,-0.03403248684405796,0.06892515652386408,0.034892669679806136,0.005357460219769313,-0.039457795230206996,-0.001661395371106815,-0.039616751675279546,0.62,0.9782005111132124,429.3850085486249,0.0,1.0,33087.056973319464
8.8,1820.9345196255792,2250.0,29638.158714823367,30000.0,-0.03410130925690638,0.06920895213882057,0.03510764288191421,0.005390506340754083,-0.039529835834563355,-0.0016831994178451793,-0.03969115542738913,0.62,0.977785124486747,429.06548037442076,0.0,1.0,33110.077527244
8.84,1821.2539778571186,2250.0,29635.672641368004,30000.0,-0.03416952748761168,0.06949339280785012,0.035323865320238464,0.0054199244757381065,-0.039602890612883024,-0.0017079211559915268,-0.039766836715625094,0.62,0.9773698287857457,428.74602214288143,0.0,1.0,33133.13447134705
8.88,1821.5733654593637,2250.0,29633.18118664719,30000.0,-0.03423714015808153,0.06977833255830061,0.03554119240021911,0.005445742167615845,-0.03967708216313471,-0.0017354488559839835,-0.03984390703321507,0.62,0.9769546249028271,428.4266345406363,0.0,1.0,33156.22764113147
8.92,1821.8926817702047,2250.0,29630.684393177617,30000.0,-0.03430414617279938,0.07006362697326214,0.03575948080046278,0.00546799550056658,-0.03975252813561464,-0.0017656653809826298,-0.03992247245663238,0.62,0.9765395136987338,428.1073182297953,0.0,1.0,33179.35687197748
8.96,1822.2119261523374,2250.0,29628.182303569985,30000.0,-0.034370544715299677,0.07034913352510919,0.035978588809809524,0.00548672886809537,-0.03982934101045237,-0.0017984485744295467,-0.040002633460373825,0.62,0.9761244960019615,427.78807384766264,0.0,1.0,33202.521999245735
9.0,1822.531097993481,2250.0,29625.674960508848,30000.0,-0.03443633524400318,0.07063471189877085,0.03619837665476768,0.005501994723521292,-0.03990762789196932,-0.0018336716545152617,-0.040084484749123156,0.62,0.9757095726084748,427.4689020065191,0.0,1.0,33225.72285837701
9.040000000000001,1822.8501967065297,2250.0,29623.162406732736,30000.0,-0.034501517487432715,0.07092022430406537,0.03641870681663266,0.005513853313809858,-0.03998749032015775,-0.0018712036144279405,-0.04016811510746586,0.62,0.9752947442815114,427.1498032934703,0.0,1.0,33248.95928498854
9.08,1823.1692217296352,2250.0,29620.64468501465,30000.0,-0.034566091438831284,0.07120553577647291,0.03663944433764163,0.005522372397676253,-0.04006902409950063,-0.001910909627298689,-0.0402536072672685,0.62,0.9748800117514742,426.8307782703648,0.0,1.0,33272.231114966664
9.120000000000001,1823.4881725262212,2250.0,29618.121838142957,30000.0,-0.034630057350205426,0.07149051446575946,0.03686045711555404,0.005527626948913165,-0.040152319145304864,-0.0019526514547107657,-0.04034103779279062,0.62,0.9744653757159123,426.5118274737788,0.0,1.0,33295.5381845553
9.16,1823.8070485849305,2250.0,29615.59390890271,30000.0,-0.034693415725818064,0.07177503191190449,0.03708161618608642,0.005529698845921219,-0.040237459347672096,-0.001996287857662748,-0.04043047698355419,0.62,0.9740508368395904,426.1929514150695,0.0,1.0,33318.88033044086
9.200000000000001,1824.1258494195033,2250.0,29613.060940057443,30000.0,-0.034756167315155836,0.07205896330782535,0.03730279599266951,0.005528676548441474,-0.04032452245318517,-0.0020416750089273057,-0.0405219887949426,0.62,0.9736363957546457,425.8741505804967,0.0,1.0,33342.25738983212
9.24,1824.4445745685894,2250.0,29610.522974331503,30000.0,-0.03481831310539723,0.07234218774843328,0.03752387464303604,0.005524654762508057,-0.040413579964340966,-0.0020886669056867802,-0.040615630776461874,0.62,0.9732220530608338,425.55542543141064,0.0,1.0,33365.66920053637
9.28,1824.7632235954934,2250.0,29607.9800543929,30000.0,-0.03487985431340838,0.07262458846559708,0.037744734152188694,0.0055177340946547665,-0.04050469705671423,-0.002137115781399033,-0.0407114540275491,0.62,0.9728078093258585,425.2367764045066,0.0,1.0,33389.11560103025
9.32,1825.081796087855,2250.0,29605.432222836786,30000.0,-0.034940792377294444,0.07290605304863369,0.03796526067133924,0.0055080206964223805,-0.04059793251379166,-0.002186872515836372,-0.04080950317076821,0.62,0.9723936650857883,424.9182039121449,0.0,1.0,33412.59643052626
9.36,1825.4002916572645,2250.0,29602.879522169496,30000.0,-0.03500112894753512,0.07318647364998711,0.038185344702451975,0.005495625900223427,-0.04069333867937025,-0.0022377870422470862,-0.040909816342197626,0.62,0.9719796208455562,424.59970834273554,0.0,1.0,33436.111529034206
9.4,1825.718709938815,2250.0,29600.321994793303,30000.0,-0.0350608658777334,0.07346574717580048,0.03840488129806706,0.005480665847628388,-0.040790961427371035,-0.002289708750679599,-0.04101242519876082,0.62,0.9715656770795404,424.281290061185,0.0,1.0,33459.66073741751
9.44,1826.0370505905948,2250.0,29597.75968299179,30000.0,-0.03512000521500749,0.07374377546112944,0.03862377024612192,0.00546326111114168,-0.04089084014887565,-0.0023424868864174967,-0.040854714405055455,0.62,0.9711518342322267,423.96294940940516,0.0,1.0,33483.24389744452
9.48,1826.355313292815,2250.0,29595.192629029432,30000.0,-0.035178545026951835,0.07402044683997236,0.0388419018130205,0.005442569768937437,-0.04092785553364001,9.902697782354815e-05,-0.04061605583519894,0.62,0.9707380927193405,423.644686707185,0.0,1.0,33506.860851295474
9.52,1826.6734977570784,2250.0,29592.620875806162,30000.0,-0.035236469732228,0.07429554136378196,0.03905907163155393,0.005414517916324191,-0.04084856494464834,0.002972315139637298,-0.040382496690076944,0.62,0.9703244529157979,423.3265022429216,0.0,1.0,33530.51143885491
9.56,1826.9916037533542,2250.0,29590.04446753993,30000.0,-0.035293761548820086,0.07456865175963234,0.039274890210812236,0.00537439447559372,-0.040674610337064813,0.004737295817038761,-0.04015675905417682,0.62,0.9699109151206395,423.0083962466458,0.0,1.0,33554.195495512286
9.6,1827.3096311469985,2250.0,29587.463449512747,30000.0,-0.03535041085373399,0.07483921966198569,0.039488808808251674,0.005319185868767684,-0.04045316810859379,0.005413179967929909,-0.039940852245471815,0.62,0.969497479508902,422.6903688530015,0.0,1.0,33577.912854689
9.64,1827.6275799265177,2250.0,29584.87786739988,30000.0,-0.03540641700962325,0.07510661292974832,0.03970019592012505,0.005247723177670484,-0.04021983317270551,0.005431042199980562,-0.03973592965003406,0.62,0.9690841460955271,422.3724200734823,0.0,1.0,33601.66335197963
9.68,1827.9454502170558,2250.0,29582.287766707086,30000.0,-0.03546178553120355,0.07537018428008183,0.03990839874887826,0.005160007592527109,-0.039993195786840234,0.0051629961637154964,-0.03954257322730558,0.62,0.9686709147178274,422.05454978294415,0.0,1.0,33625.446828280044
9.72,1828.263242283859,2250.0,29579.69319242367,30000.0,-0.03551652536558461,0.07562930226533295,0.04011277689974832,0.005056579743579383,-0.03978007533116004,0.004818899830349651,-0.03936108096505343,0.62,0.9682577850309833,421.736757716141,0.0,1.0,33649.263131550615
9.76,1828.580956530643,2250.0,29577.094188836552,30000.0,-0.03557064725620347,0.0758833630442743,0.040312715788070816,0.004938148586937286,-0.03958155448008932,0.004482577596931077,-0.03919164184232727,0.62,0.967844756510164,421.4190434693569,0.0,1.0,33673.11211764621
9.8,1828.8985934960454,2250.0,29574.490799428633,30000.0,-0.03562416302332319,0.07613179275786874,0.04050762973454554,0.004805435588210688,-0.03939684895640818,0.004171256224940546,-0.03903441159945557,0.62,0.9674318284551411,421.10140650395465,0.0,1.0,33696.99365068458
9.84,1829.2161538496177,2250.0,29571.883066808954,30000.0,-0.03567708535411761,0.07637404681897164,0.04069696146485403,0.00465913743042435,-0.03922506955264724,0.0038778013917313684,-0.03888953202335611,0.62,0.967018999995497,420.78384615038226,0.0,1.0,33720.90760325057
9.88,1829.5336383877823,2250.0,29569.27103264958,30000.0,-0.03572942779128109,0.07660960899623029,0.04088018120494919,0.004499934478085831,-0.039065722844427685,0.003591675387928417,-0.038757127539992595,0.62,0.9666062700958831,420.4663616122177,0.0,1.0,33744.85385656869
9.92,1829.8510480297266,2250.0,29566.654737621295,30000.0,-0.035781204757580655,0.07683799111403955,0.041056786356458895,0.00432850737022277,-0.038918675503093615,0.0033059105030721647,-0.0386372971878958,0.62,0.9661936375613553,420.1489519702734,0.0,1.0,33768.832300679846
9.96,1830.1683838131155,2250.0,29564.034221328107,30000.0,-0.03583243155786656,0.07705873331223957,0.04122630175437301,0.004145548404458201,-0.03878398860055184,0.003017573086949893,-0.038530108692398056,0.62,0.9657811010429498,419.8316161868845,0.0,1.0,33792.84283461765
10.0,1830.4856468895173,2250.0,29561.409522242655,30000.0,-0.03588312435118636,0.0772714045949063,0.04138828024371995,0.0039517661705554385,-0.038661782439164,0.0027262941621346796,-0.03843559565494936,0.62,0.9653686590436275,419.5143531104827,0.0,1.0,33816.88536657105
10.040000000000001,1830.8028385194987,2250.0,29558.780677644412,30000.0,-0.035933300102372744,0.07747560344649623,0.041542303344123496,0.0037478856769341063,-0.038552163055804306,0.0024328589002751556,-0.03835375693532909,0.62,0.9649563099246516,419.19716148050134,0.0,1.0,33840.959814022404
10.08,1831.1199600673867,2250.0,29556.147723561826,30000.0,-0.03598297652335244,0.07767095839419755,0.04168798187084512,0.003534646350769941,-0.03845519448945097,0.0021383672860290615,-0.038284557145479986,0.62,0.9645440519123971,418.8800399326133,0.0,1.0,33865.066103855526
10.120000000000001,1831.4370129957106,2250.0,29553.510694718858,30000.0,-0.03603217201068964,0.07785712847029856,0.041824956459608924,0.003312799393417088,-0.03837089452474845,0.0018438784937789268,-0.038227927555665515,0.62,0.9641318831055763,418.5629870042894,0.0,1.0,33889.20417243169
10.16,1831.7539988593508,2250.0,29550.86962448611,30000.0,-0.03608090558237479,0.0780338035669966,0.04195289798462181,0.0030831051493106993,-0.03829923869619982,0.001550324778352901,-0.038183767090690476,0.62,0.9637198014828439,418.24600114064924,0.0,1.0,33913.37396563393
10.200000000000001,1832.0709192994236,2250.0,29548.224544836543,30000.0,-0.03612919681480833,0.07820070468977314,0.04207150787496481,0.00284633066766249,-0.038240165236285685,0.0012585310746541126,-0.038151943321015694,0.62,0.9633078049107493,417.9290807005764,0.0,1.0,33937.57543888016
10.24,1832.3877760369273,2250.0,29545.575486305763,30000.0,-0.03617706578006766,0.07835758411714412,0.04218051833707647,0.0026032474388339587,-0.038193578657294315,0.0009692546307413759,-0.03813229345079607,0.62,0.9628958911519945,417.61222396307267,0.0,1.0,33961.80855710638
10.28,1832.704570866179,2250.0,29542.922477956883,30000.0,-0.0362245329833455,0.07850422547246201,0.04227969248911652,0.002354629243326687,-0.03815935191182495,0.0006832137789185407,-0.03812462532876361,0.62,0.9624840578739673,417.295429133821,0.0,1.0,33986.07329472036
10.32,1833.0213056480702,2250.0,29540.265547349944,30000.0,-0.03627161930050341,0.07864044371120645,0.04236882441070304,0.0021012500659504307,-0.03813732770340718,0.0004011018555339382,-0.03812871850258175,0.62,0.9620723026575086,416.9786943519298,0.0,1.0,34010.36963552753
10.36,1833.337982303169,2250.0,29537.60472051588,30000.0,-0.03631834591578581,0.0787660850258924,0.0424477391101066,0.0018438820522882794,-0.038127319460339995,0.00012359108626289867,-0.03814432532619546,0.62,0.9616606230058804,416.6620176968311,0.0,1.0,34034.69757262929
10.4,1833.654602804698,2250.0,29534.940021935043,30000.0,-0.03636473425981214,0.07888102667025669,0.04251629241044456,0.0015832935020645635,-0.038129112266392345,-0.00014866827724234808,-0.03817117212137945,0.62,0.9612490163538925,416.345397195302,0.0,1.0,34059.05710829507
10.44,1833.97116917142,2250.0,29532.271474520236,30000.0,-0.03641080594799961,0.07898517670439806,0.04257437075639845,0.0013202469026391457,-0.03814246386571455,-0.0004150502403156846,-0.038208960390364935,0.62,0.9608374800771542,416.0288308285801,0.0,1.0,34083.44825380943
10.48,1834.287683460456,2250.0,29529.599099604253,30000.0,-0.0364565827195779,0.07907847366275288,0.04262189094317498,0.0010554970086080276,-0.038167105764085454,-0.0006749552764548868,-0.03825736807486116,0.62,0.9604260115014072,415.71231653954396,0.0,1.0,34107.87102929467
10.52,1834.6041477600727,2250.0,29526.92291693185,30000.0,-0.03650208637735447,0.07916088614703023,0.042658799769675765,0.0007897889735001425,-0.03820274441269781,-0.0009278120565954876,-0.03831605085656548,0.62,0.9600146079119054,415.3958522399273,0.0,1.0,34132.32546351108
10.56,1834.9205641824617,2250.0,29524.242944656115,30000.0,-0.036547338728381853,0.07923241234644764,0.04268507361806578,0.0005238565387412354,-0.03824906245484026,-0.001173078738197491,-0.038384643494469274,0.62,0.9596032665627998,415.0794358175383,0.0,1.0,34156.81159363519
10.6,1835.2369348565467,2250.0,29521.559199339168,30000.0,-0.03659236152567127,0.07929307948779171,0.042700717962120445,0.0002584202842477326,-0.03830572002036149,-0.001410243960502872,-0.038462761194506354,0.62,0.9591919846864894,414.76306514345333,0.0,1.0,34181.32946501796
10.64,1835.5532619208427,2250.0,29518.87169595709,30000.0,-0.03663717641109005,0.07934294321798377,0.04270576680689371,-5.814055564285305e-06,-0.03837235605831936,-0.0016388276624964427,-0.03855000100723953,0.62,0.9587807595029045,414.4467380791573,0.0,1.0,34205.87913092391
10.68,1835.8695475163981,2250.0,29516.180447909017,30000.0,-0.03668180485957457,0.07938208692196747,0.04270028206239289,-0.000268157206951432,-0.0384485897018181,-0.001858381785994892,-0.038645943249347774,0.62,0.9583695882286825,414.13045248360186,0.0,1.0,34230.46065225281
10.72,1836.185793779846,2250.0,29513.485467030314,30000.0,-0.036726268124784266,0.07941062097886045,0.04268435285407619,-0.0005279379000667946,-0.03853402166069826,-0.0020684908870852847,-0.03875015294470175,0.62,0.9579584680862001,413.8142062201539,0.0,1.0,34255.07409724503
10.76,1836.5020028365923,2250.0,29510.786763609674,30000.0,-0.0367705871863168,0.07942868195942633,0.04265809477310952,-0.0007845043373391047,-0.03862823563823043,-0.002268772659501813,-0.03886218128082863,0.62,0.9575473963124299,413.4979971634077,0.0,1.0,34279.71954117223
10.8,1836.818176794163,2250.0,29508.084346410084,30000.0,-0.036814782698598114,0.07943643176802857,0.04262164906943046,-0.0010372255843406613,-0.038730799767947355,-0.0024588783669889816,-0.038981567076587384,0.62,0.9571363701675879,413.18182320583696,0.0,1.0,34304.397066014724
10.84,1837.1343177357383,2250.0,29505.378222693478,30000.0,-0.03685887494155487,0.07943405673232383,0.04257518179076896,-0.0012854928807147304,-0.03884126806661338,-0.0026384931813667385,-0.03910783825690868,0.62,0.9567253869435401,412.86568226426175,0.0,1.0,34329.106760126684
10.88,1837.4504277138926,2250.0,29502.66839824902,30000.0,-0.03690288377317046,0.07942176664403743,0.042518882870866956,-0.0015287208689795508,-0.038959181899229735,-0.0028073364245783648,-0.03924051333049886,0.62,0.9563144439719395,412.5495722861074,0.0,1.0,34353.848717890934
10.92,1837.7665087445635,2250.0,29499.95487742479,30000.0,-0.0369468285840189,0.07939979375423999,0.04245296517022108,-0.0017663487392787435,-0.03908407145194072,-0.0029651617145528275,-0.039379102866466155,0.62,0.9559035386320676,412.23349125543655,0.0,1.0,34378.62303936457
10.96,1838.0825628012678,2250.0,29497.23766316279,30000.0,-0.03699072825386403,0.07936839172660892,0.042377663472744895,-0.001997841288404002,-0.03921545720872561,-0.0031117570157464906,-0.03952311096589673,0.62,0.9554926683583518,411.91743719873216,0.0,1.0,34403.42982991667
11.0,1838.398591809583,2250.0,29494.516757037112,30000.0,-0.037034601110404804,0.07932783455221361,0.042293233441808804,-0.002222689891673243,-0.03935285142781348,-0.0032469445958123234,-0.03967203672448715,0.62,0.9550818306475422,411.60140819041703,0.0,1.0,34428.2691998596
11.040000000000001,1838.7145976419083,2250.0,29491.792159295088,30000.0,-0.03707846489024002,0.07927841542940747,0.042199950539167454,-0.002440413386504645,-0.03949575961382861,-0.003370580890155628,-0.03982537568242836,0.62,0.9546710230655191,411.2854023580917,0.0,1.0,34453.1412640748
11.08,1839.0305821125228,2250.0,29489.06386890126,30000.0,-0.03712233670211882,0.07922044561244437,0.04209810891032555,-0.0026505588667832558,-0.039643681981755205,-0.003482556276340738,-0.039982621257834465,0.62,0.9542602432537204,410.9694178874772,0.0,1.0,34478.04614163536
11.120000000000001,1839.3465469729479,2250.0,29486.331883584022,30000.0,-0.03716623299253615,0.07915425323246028,0.04198802023992412,-0.002852702387371553,-0.03979611490889932,-0.0035827947604962166,-0.04014326616011429,0.62,0.9538494889351676,410.65345302705214,0.0,1.0,34502.98395542508
11.16,1839.6624939076287,2250.0,29483.596199884756,30000.0,-0.037210169513724994,0.07908018209447516,0.041870012580750154,-0.0030464495783677483,-0.0399525523711228,-0.0036712535780334377,-0.040306803779799005,0.62,0.9534387579200827,410.3375060923713,0.0,1.0,34527.954831756564
11.200000000000001,1839.978424529941,2250.0,29480.85681320928,30000.0,-0.03725416129408991,0.07899859045407329,0.04174442915998335,-0.0032314361689652687,-0.040112487359728534,-0.0037479227111853297,-0.04047272955145946,0.62,0.9530280481110764,410.0215754700589,0.0,1.0,34552.95889998872
11.24,1840.2943403785307,2250.0,29478.11371788142,30000.0,-0.037298222611119196,0.07890984977741393,0.04161162716629472,-0.0034073284210130285,-0.04027541327548857,-0.0038128243260423466,-0.040640542286476754,0.62,0.95261735750791,409.7056596214693,0.0,1.0,34577.99629214504
11.28,1840.610242913989,2250.0,29475.36690719854,30000.0,-0.03734236696680554,0.07881434348820832,0.04147197652140277,-0.003573823472618254,-0.040440825296426855,-0.0038660121319488783,-0.04080974547256441,0.62,0.9522066842118144,409.38975708601106,0.0,1.0,34603.067142533684
11.32,1840.9261335158699,2250.0,29472.616373488847,30000.0,-0.03738660706559806,0.07871246570527292,0.04132585863967486,-0.003730649592371137,-0.04060822171609539,-0.003907570666281054,-0.04097984853708271,0.62,0.9517960264293692,409.0738664841301,0.0,1.0,34628.171587370205
11.36,1841.2420134800484,2250.0,29469.862108170284,30000.0,-0.03743095479490111,0.07860461997423426,0.04117366517933315,-0.0038775663450029015,-0.04077710524921698,-0.003937614507786889,-0.04115036807133338,0.62,0.9513853824759371,408.7579865199516,0.0,1.0,34653.30976440416
11.4,1841.5578840164196,2250.0,29467.10410181079,30000.0,-0.037475421208128405,0.0784912179969162,0.04101579678878779,-0.004014364669515403,-0.04094698430170815,-0.0039562874218142955,-0.04132082901317589,0.62,0.9509747507786543,408.4421159835804,0.0,1.0,34678.481812550184
11.44,1841.8737462469376,2250.0,29464.342344189805,30000.0,-0.037520016510313704,0.07837267836188772,0.040852661851574004,-0.004140866871040625,-0.041117374202242485,-0.003963761440884437,-0.041490765785464144,0.62,0.9505641298789811,408.12625375306243,0.0,1.0,34703.68787152455
11.48,1842.1896012039904,2250.0,29461.576824360774,30000.0,-0.037564750046272695,0.07824942527958766,0.04068467523331495,-0.004256926527901892,-0.04128779839266646,-0.003960235884188888,-0.041659723387964843,0.62,0.9501535184348124,407.8103987960096,0.0,1.0,34728.92808148783
11.52,1842.505449829106,2250.0,29458.807530714494,30000.0,-0.037609630291303583,0.07812188732537309,0.04051225703406949,-0.004362428315554751,-0.04145778957473662,-0.003945936319698772,-0.041827258440584374,0.62,0.9497429152221621,407.49455017089394,0.0,1.0,34754.202582694816
11.56,1842.8212929719832,2250.0,29456.03445104311,30000.0,-0.03765466484440752,0.07799049619376018,0.040335831349352654,-0.004457287749283952,-0.04162689081080827,-0.003921113472673312,-0.04199294017590058,0.62,0.9493323191364218,407.1787070280168,0.0,1.0,34779.51151515188
11.6,1843.1371313898399,2250.0,29453.25757260457,30000.0,-0.037699860424003286,0.07785568546704102,0.04015582504303774,-0.004541450847723179,-0.0417946565762709,-0.0038860420844393493,-0.04215635137916744,0.62,0.9489217291932082,406.86286861016015,0.0,1.0,34804.85501828244
11.64,1843.4529657470703,2250.0,29450.476882187362,30000.0,-0.037745222866104496,0.07771788940136735,0.03997266653526286,-0.004614893719445962,-0.04196065376169422,-0.0038410197253882367,-0.04231708927413513,0.62,0.9485111445288086,406.54703425292973,0.0,1.0,34830.23323060176
11.68,1843.7687966152034,2250.0,29447.692366175364,30000.0,-0.03779075712492133,0.07757754173329233,0.039786784608371005,-0.004677622075048953,-0.042124462622819804,-0.003786365566197042,-0.042474766353204144,0.62,0.9481005644002356,406.2312033847966,0.0,1.0,34855.646289400924
11.72,1844.0846244731479,2250.0,29444.904010612598,30000.0,-0.03783646727584289,0.07743507450965575,0.03959860723381287,-0.004729670667312324,-0.04228567767670734,-0.003722419111337601,-0.04262901115060874,0.62,0.9476899881849077,405.91537552685213,0.0,1.0,34881.09433044049
11.76,1844.4004497077174,2250.0,29442.111801267743,30000.0,-0.03788235652075058,0.0772909169435855,0.03940856042283493,-0.004771102662176022,-0.04244390854252008,-0.0036495388989650703,-0.04277946895750381,0.62,0.9472794153799673,405.59955029228263,0.0,1.0,34906.57748765514
11.8,1844.7162726144202,2250.0,29439.31572369824,30000.0,-0.03792842719560741,0.07714549429927034,0.039217067103662934,-0.004802008943414738,-0.04259878072561089,-0.003568101171313288,-0.04292580247800683,0.62,0.9468688456012537,405.2837273855798,0.0,1.0,34932.09589286841
11.84,1845.0320933985033,2250.0,29436.51576331378,30000.0,-0.03797468078026281,0.07699922680803578,0.03902454602777298,-0.004822507354028519,-0.04274993634374816,-0.003478498519735217,-0.04306769242542482,0.62,0.9464582785819455,404.9679066014967,0.0,1.0,34957.649675519286
11.88,1845.347912176237,2250.0,29433.71190543906,30000.0,-0.03802111791040756,0.0768525286181266,0.03883141070771905,-0.004832741877489674,-0.04289703479449907,-0.003381138508529289,-0.04320483805807366,0.62,0.9460477141708918,404.65208782376294,0.0,1.0,34983.23896239973
11.92,1845.6637289764271,2250.0,29430.90413537564,30000.0,-0.03806773839160877,0.07670580678046673,0.03863806838885798,-0.004832881762099891,-0.043039753362965553,-0.0032764422816881616,-0.043336957654272645,0.62,0.9456371523306446,404.33627102357286,0.0,1.0,35008.86387740458
11.96,1845.97954374214,2250.0,29428.09243846272,30000.0,-0.03811454121535013,0.07655946027253085,0.03844491905718074,-0.004823120591814111,-0.04317778776924568,-0.0031648431566818746,-0.04346378892627204,0.62,0.9452265931352177,404.0204562578599,0.0,1.0,35034.52454129305
12.0,1846.2953563326284,2250.0,29425.276800136726,30000.0,-0.03816152457699873,0.07641387906232128,0.03825235448532256,-0.004803675306979527,-0.043310852655169436,-0.003046785209361901,-0.04358508937304337,0.62,0.9448160367675831,403.70464366737156,0.0,1.0,35060.22107146297
12.040000000000001,1846.6111665254432,2250.0,29422.457205989544,30000.0,-0.03820868589561559,0.07626944321430057,0.03806075731868499,-0.004774785178519103,-0.04343868201003248,-0.0029227218540291916,-0.0437006365720318,0.62,0.9444054835169238,403.3888334745568,0.0,1.0,35085.95358173729
12.08,1846.9269740187176,2250.0,29419.63364182527,30000.0,-0.03825602183552347,0.07612652203898378,0.03787050020346031,-0.004736710739159083,-0.043561029535224075,-0.00279311442265707,-0.0438102284101369,0.62,0.943994933775667,403.0730259812824,0.0,1.0,35111.72218216372
12.120000000000001,1847.2427784336103,2250.0,29416.80609371536,30000.0,-0.038303528329542286,0.07598547328774591,0.037681944958203636,-0.0046897326753590944,-0.0436776689478155,-0.0026584307472010673,-0.04391368325435098,0.62,0.9435843880363066,402.7572215663897,0.0,1.0,35137.52697882681
12.16,1847.558579316893,2250.0,29413.974548052043,30000.0,-0.03835120060379917,0.0758466423942496,0.03749544179045044,-0.00463415068365168,-0.043788394223342464,-0.0025191437488523497,-0.04401084006264395,0.62,0.9431738468880391,402.441420683107,0.0,1.0,35163.368073673555
12.200000000000001,1847.8743761436704,2250.0,29411.138991599884,30000.0,-0.03839903320401779,0.0757103617637463,0.03731132855972853,-0.004570282295135341,-0.04389301977817888,-0.0023757300380142896,-0.044101558435838746,0.62,0.9427633110132285,402.12562385632964,0.0,1.0,35189.24556435176
12.24,1848.1901683202177,2250.0,29408.299411545395,30000.0,-0.03844702002318874,0.07557695011135167,0.037129930088162934,-0.0044984616718916695,-0.043991380592059606,-0.002228668528687449,-0.04418571861137209,0.62,0.9423527811837169,401.8098316797823,0.0,1.0,35215.15954406191
12.280000000000001,1848.505955186926,2250.0,29405.4557955446,30000.0,-0.03849515433052108,0.07544671185024207,0.036951557519721,-0.004419038379112783,-0.04408333227146565,-0.002078439070852309,-0.04426322139998128,0.62,0.9419422582569961,401.49404481307397,0.0,1.0,35241.11010142236
