time,velocity,velocity_ref,altitude,altitude_ref,gamma,alpha,theta,pitch_rate,elevator,elevator_rate,delta_cmd,throttle_cmd,qbar
10.0,1781.9958307637057,1782.0,29684.171987903304,29742.85714285714,-0.01662432584691895,0.13979610789516214,0.12317178204824335,0.0005438536650766303,-0.0781680459557905,-0.00046134275051622567,-0.07820283865909693,0.10968953606404344,31507.1736948021
10.02,1782.0598308288777,1782.064,29683.579760999855,29742.342857142856,-0.01661051536156492,0.1397931510341424,0.12318263567257762,0.0005415442921361499,-0.07817728272578847,-0.0004485147715431121,-0.07821106361532187,0.10969857681815054,31512.028760102658
10.040000000000001,1782.1238308983352,1782.128,29682.98800525226,29741.82857142857,-0.016596690175888412,0.13979013544968205,0.12319344527379378,0.0005394506256715791,-0.07818625922326346,-0.0004357389202600211,-0.07821903369955296,0.10970760810606188,31516.88242997957
10.06,1782.1878309717272,1782.192,29682.396721219313,29741.314285714285,-0.01658285032197613,0.13978706544280822,0.12320421512083224,0.0005375681421791619,-0.07819497660569263,-0.00042302383094763185,-0.0782267507075584,0.10971663068904344,31521.734701104575
10.08,1782.2518310487105,1782.256,29681.805909458777,29740.8,-0.01656899582844044,0.13978394522035192,0.12321494939191162,0.0005358922937193742,-0.07820343620242724,-0.0004103778094522439,-0.07823421658145076,0.10972564531250943,31526.58557015296
10.1,1782.3158311289494,1782.32,29681.215570527518,29740.285714285714,-0.016555126720512615,0.13978077889459703,0.12322565217408454,0.0005344185123416566,-0.07821163950805794,-0.00039780883709937033,-0.07824143340338291,0.1097346527059249,31531.435033802758
10.120000000000001,1782.3798312121157,1782.384,29680.62570498162,29739.77142857143,-0.016541243020135765,0.1397775704830162,0.12323632746288056,0.0005331422143834249,-0.07821958817586123,-0.00038532457474141623,-0.07824840338933495,0.1097436535827243,31536.283088734326
10.14,1782.4438312978891,1782.448,29680.03631337649,29739.257142857143,-0.016527344746057493,0.13977432390809122,0.12324697916203385,0.0005320588046439391,-0.07822728401132972,-0.0003729323669346027,-0.07825512888299396,0.10975264864024356,31541.129731630033
10.16,1782.5078313859565,1782.512,29679.447396266987,29738.742857142857,-0.01651343191392212,0.13977104299721518,0.12325761108329318,0.0005311636804336951,-0.07823472896578865,-0.0003606392462368708,-0.07826161234972838,0.10976163855966962,31545.97495917345
10.18,1782.5718314760127,1782.576,29678.858954207517,29738.22857142857,-0.016499504536362477,0.13976773148267393,0.12326822694631158,0.0005304522355000835,-0.078241925130101,-0.00034845193761709275,-0.0782678563706592,0.10977062400600407,31550.818768049106
10.200000000000001,1782.6358315677603,1782.64,29678.27098775215,29737.714285714286,-0.016485562623091175,0.13976439300170435,0.12327883037861329,0.0005299198638301304,-0.07824887472846367,-0.00033637686297226536,-0.07827386363682932,0.10977960562803948,31555.661154941947
10.22,1782.6998316609092,1782.704,29677.68349745471,29737.2,-0.016471606180991312,0.13976103109662677,0.12328942491563556,0.0005295619633312148,-0.07825558011229643,-0.0003244201457426254,-0.07827963694347283,0.10978858405835218,31560.502116536944
10.24,1782.7638317551775,1782.768,29677.096483868885,29736.685714285715,-0.01645763521420655,0.13975764921504932,0.12330001400084288,0.0005293739393907196,-0.07826204375422584,-0.00031258761561917003,-0.07828517918438531,0.1097975599133065,31565.341649518567
10.26,1782.8278318502903,1782.832,29676.50994754832,29736.17142857143,-0.01644364972423053,0.13975425071014153,0.12331060098591111,0.0005293512083156432,-0.0782682682421659,-0.00030088481333597074,-0.07829049334639672,0.1098065337930727,31570.179750570456
10.28,1782.8918319459806,1782.896,29675.923889046702,29735.657142857144,-0.01642964970999555,0.13975083884097478,0.12332118913097934,0.0005294892006532612,-0.07827425627349695,-0.00028931699554085095,-0.07829558250394805,0.10981550628165669,31575.016416374954
10.3,1782.9558320419892,1782.96,29675.338308917868,29735.14285714286,-0.01641563516796047,0.1397474167729272,0.12333178160496686,0.0005297833643939869,-0.07828001064934449,-0.00027788913973912,-0.07830044981377247,0.10982447794694339,31579.851643612732
10.32,1783.019832138064,1783.024,29674.75320771587,29734.628571428573,-0.016401606092197818,0.1397439875781508,0.1233423814859531,0.0005302291680576412,-0.0782855342689593,-0.00026660594930235537,-0.07830509850968209,0.10983344934074986,31584.685428962413
10.34,1783.0838322339607,1783.088,29674.16858599507,29734.114285714284,-0.01638756247448001,0.139740554236098,0.12335299176161811,0.0005308221036643905,-0.07829083012420002,-0.0002554718585363896,-0.07830953189746112,0.10984242099889126,31589.517769100214
10.36,1783.1478323294425,1783.152,29673.584444310225,29733.6,-0.01637350430436468,0.13973711963410587,0.12336361532974133,0.0005315576895916699,-0.07829590129411937,-0.00024449103780296513,-0.07831375334986619,0.10985139344125606,31594.348660699634
10.38,1783.2118324242801,1783.216,29673.000783216554,29733.085714285713,-0.016359431569279076,0.13973368656803525,0.12337425499875632,0.0005324314733184529,-0.0783007509396552,-0.00023366739868995113,-0.07831776630173429,0.10986036717189258,31599.17810043099
10.4,1783.2758325182513,1783.28,29672.41760326982,29732.571428571428,-0.016345344254603458,0.1397302577429627,0.12338491348835937,0.0005334390340582786,-0.07830538229842701,-0.00022300459922310932,-0.07832157424519848,0.109869342679107,31604.006084961165
10.42,1783.3398326111412,1783.344,29671.834905026393,29732.057142857142,-0.016331242343753494,0.13972683577392286,0.12339559343016952,0.000534575985282492,-0.07830979867963893,-0.0002125060491124659,-0.07832518072501289,0.10987832043556703,31608.83261095333
10.44,1783.4038327027426,1783.408,29671.252689043336,29731.542857142857,-0.01631712581826161,0.13972342318669959,0.12340629736843811,0.0005358379771351915,-0.07831400345908972,-0.00020217491503335327,-0.07832858933398537,0.10988730089841797,31613.65767506652
10.46,1783.4678327928552,1783.472,29670.67095587845,29731.02857142857,-0.016302994657857256,0.13972002241866258,0.12341702776080545,0.0005372206987414176,-0.07831800007429042,-0.00019201412592795807,-0.0783318037085203,0.10989628450940808,31618.481273955527
10.48,1783.5318328812857,1783.536,29670.089706090348,29730.514285714286,-0.016288848840546065,0.13971663581964858,0.12342778697910264,0.0005387198804101559,-0.07832179201969013,-0.00018202637833358599,-0.07833482752426925,0.10990527169501903,31623.303404270395
10.5,1783.5958329678483,1783.6,29669.508940238513,29730.0,-0.016274688342687867,0.1397132656528842,0.12343857731019645,0.0005403312957337563,-0.07832538284201021,-0.00017221414172080167,-0.07833766449189146,0.10991426286660659,31628.124062656352
10.52,1783.6598330523636,1783.664,29668.92865888336,29729.485714285714,-0.016260513139073555,0.1397099140959485,0.12344940095687505,0.0005420507635854074,-0.07832877613568723,-0.00016257966384571233,-0.0783403183529229,0.10992325842055074,31632.94324575343
10.540000000000001,1783.7238331346598,1783.728,29668.348862586285,29728.97142857143,-0.016246323203000755,0.13970658324177349,0.12346026003877285,0.0005438741500163327,-0.07833197553842478,-0.00015312497610767985,-0.07834279287575396,0.10993225873840824,31637.760950196305
10.56,1783.7878332145715,1783.792,29667.769551909718,29728.457142857143,-0.016232118506348286,0.1397032750996803,0.12347115659333213,0.0005457973700543955,-0.0783349847268543,-0.00014385189890764606,-0.07834509185171575,0.10994126418707616,31642.577172613896
10.58,1783.85183329194,1783.856,29667.190727417175,29727.942857142858,-0.0162178990196494,0.13969999159644908,0.12348209257679979,0.0005478163894058398,-0.07833780741230478,-0.0001347620470042028,-0.07834721909127455,0.10995027511896222,31647.391909629456
10.6,1783.9158333666135,1783.92,29666.6123896733,29727.428571428572,-0.016203664712163755,0.13969673457742077,0.12349306986525714,0.0005499272260618973,-0.07834044733668137,-0.00012585683486394304,-0.07834917842033362,0.10995929187215711,31652.205157859953
10.620000000000001,1783.9798334384466,1783.984,29666.034539243916,29726.914285714287,-0.01618941555194813,0.13969350580762885,0.12350409025568085,0.0005521259518120278,-0.07834290826845257,-0.00011713748199755179,-0.07835097367664258,0.10996831477061704,31657.016913916304
10.64,1784.0438335073004,1784.048,29665.457176696058,29726.4,-0.016175151505925876,0.13969030697295903,0.12351515546703329,0.0005544086936655711,-0.07834519399874586,-0.00010860501828367561,-0.07835260870631314,0.1099773441243508,31661.827174402802
