time,mach,altitude,velocity,qbar,alpha_rad,beta_rad,left_elevon,right_elevon,rudder,body_flap,clift,cdrag,cy,cl_roll,cm_pitch,cn_yaw,lift,drag,side_force,mx,my,mz,lift_to_drag
5.1000000000000005,8.81113998542867,30061.89246986683,2599.286295701457,63609.31429263241,0.16829858357930086,0.05208882233838972,0.05235715186054354,-0.04267279566898479,0.028931365457159484,0.04276170523478319,0.37622640037458904,0.0846257611894505,-0.0067721651297657955,0.028143076372968458,-0.07177372112401255,0.013772813699468232,28717.804015935588,6459.583968903613,-516.9273362170538,9881.693081736787,-25201.43406080843,4835.95737887448,4.445766810089144
5.15,8.820963944616336,30066.894314091234,2602.184363661819,63706.962826937124,0.16871859657444707,0.052137019091895685,0.05234258198113433,-0.04252655605954734,0.029192384713962505,0.042668238099814834,0.37682599971777886,0.08472398378961962,-0.006757348812284597,0.028084545406480116,-0.07200058615101029,0.013846462316657733,28807.72794749275,6477.009223002385,-516.588203511435,9876.279618025752,-25319.901433229334,4869.280651707288,4.447689814179247
5.2,8.830703362562438,30071.86388484399,2605.0574919559194,63803.667323354726,0.1691243673590858,0.052180510514816786,0.05231543704817023,-0.04237009964956789,0.02944808373945315,0.04257006683481541,0.3774011022505,0.08481943349888539,-0.006742164356116237,0.028018641636045616,-0.07221744954900247,0.013918163034035834,28895.489250549937,6494.1491010219515,-516.2097739404246,9868.060335687995,-25434.7144553307,4901.924738746613,4.44946501859694
5.25,8.840357615947546,30076.80103179597,2607.9054967045263,63899.41974976698,0.1695158375029252,0.0522192926820816,0.05227572358309082,-0.042203464026946406,0.02969841593319179,0.04246720226306743,0.37795161179795667,0.08491210024537459,-0.006726615248787427,0.02794538037284613,-0.0724242777852242,0.013987903264479658,28981.066424854336,6511.000722496179,-515.7921735329412,9857.028619622897,-25545.83868102014,4933.88033968099,4.451092491008604
5.300000000000001,8.849926086902743,30081.705605598847,2610.728195636309,63994.21215135457,0.1698929506349411,0.05225336209362588,0.05222345112686506,-0.042026689225089696,0.029943335672829,0.04235965572528575,0.37847743584805643,0.08500197430666284,-0.006710704966298048,0.027864778752174548,-0.07262103874426637,0.014055670726170645,29064.438388993458,6527.561252477487,-515.3355327581113,9843.178787855028,-25653.240403488817,4965.138290578418,4.452572295351846
5.3500000000000005,8.859408163049151,30086.577457889638,2613.5254080994996,64088.03665139429,0.17025565245149407,0.05228271567470834,0.05215863223769913,-0.04183981771329365,0.030182798322420143,0.042247439078367234,0.3789784855654848,0.08508904631095467,-0.006694436972429689,0.02777685572936088,-0.07280770173311618,0.014121453444794237,29145.58448761283,6543.8279023303785,-514.8399864594275,9826.506097201616,-25756.886667610044,4995.689567193939,4.453904491778206
5.4,8.868803237537136,30091.416441295187,2616.296955073455,64180.88545204833,0.17060389072414928,0.052307350776188206,0.05208128248801938,-0.0416428943865401,0.030416760240560146,0.04213056469408352,0.3794546758052444,0.08517330723821716,-0.006677814718063464,0.027681632075255164,-0.0729842374859928,0.014185239755688223,29224.48449852063,6559.797930513761,-514.3056737880403,9807.006748559294,-25856.74528213264,5025.525288240566,4.455089136599636
5.45,8.878110709085133,30096.22240943661,2619.0426591801142,64272.75083514389,0.1709376153071972,0.05232726517476432,0.05199142046073111,-0.04143596655471112,0.030645178788337016,0.042009045457717095,0.37990592512565585,0.08525474842126682,-0.006660841640507246,0.027579130371269214,-0.0731506181689774,0.014247018305939343,29301.11863967533,6575.468643351551,-513.7327381352079,9784.677891805995,-25952.784831663117,5054.63671862198,4.4561262822387055
5.5,8.887329982018144,30100.995216933745,2621.7623446953526,64363.62516294358,0.1712567781448746,0.05234245707317569,0.051889067744754144,-0.041219083931223,0.030868012337102648,0.041882894766640685,0.3803321558008182,0.08533336154681001,-0.006643521162832385,0.027469375003978176,-0.07330681738443696,0.014306778056427771,29375.46757605374,6590.837395791386,-513.121327063952,9759.517630314433,-26044.974688431812,5083.015272625656,4.457015977182444
5.550000000000001,8.896460466305848,30105.73471940952,2624.455837560225,64453.50087890638,0.17156133327828438,0.052352925100363816,0.0517742489298362,-0.040992298621082814,0.03108522027605958,0.04175212652884019,0.38073329383252874,0.08540913865643596,-0.006625856693220124,0.02735239215928336,-0.07345281017524069,0.01436450828381915,29447.512426396574,6605.901592151078,-512.4715922399652,9731.525025073663,-26133.285023837867,5110.652517074999,4.457758265939833
5.6000000000000005,8.905501577600365,30110.440773494352,2627.1229653921077,64542.37050843929,0.17185123685201348,0.052358668311596364,0.05164699160064527,-0.04075566510837051,0.03129676301966213,0.041616755161381386,0.38110926896165837,0.08548207214756304,-0.006607851624317754,0.02722820981613766,-0.0735885730287689,0.014420198582503718,29517.23476982856,6620.658686852583,-511.78368936181073,9700.700098415437,-26217.686819767998,5137.540174439087,4.458353189002839
5.65,8.914452737273658,30115.113236830464,2629.763557495729,64630.22665963926,0.1721264471204484,0.05235968618855239,0.0515073263301426,-0.04050924024314931,0.03150260201483082,0.0414767955888204,0.38146001467898294,0.08555215477433792,-0.006589509332604656,0.027096857739835056,-0.07371408388071349,0.0144738388664823,29584.61665235038,6635.106185143198,-511.0577780904565,9667.043837342258,-26298.151879684312,5163.670125898676,4.458800782810967
5.7,8.923313372454565,30119.751968076194,2632.377444874097,64717.06202402587,0.17238692445378587,0.0523559786393692,0.051355286672237634,-0.04025308322780778,0.03170269974797852,0.04133226324155835,0.3817854682354666,0.0856193796484872,-0.006570833177768389,0.026958367474865907,-0.07382932211866902,0.014525419371198719,29649.640593199743,6649.241643803718,-510.29402197819667,9630.558196454329,-26374.652839476195,5189.0344143671155,4.459101079719308
5.75,8.93208291606546,30124.356826910276,2634.9644602393105,64802.86937726379,0.17263263134374013,0.052347545998650595,0.051190909153726885,-0.03998725560283678,0.031897019751847215,0.04118317405414012,0.3820855706519984,0.08568374024012178,-0.006551826502090859,0.0268127723373396,-0.07393426858551468,0.014574930655318348,29712.289591078497,6663.062671843215,-509.49258839698683,9591.246100472492,-26447.163178071558,5213.6252474647845,4.459254107970011
5.800000000000001,8.940760806858542,30128.927674036084,2637.52443802327,64887.6415798756,0.1728635324089435,0.05233438902743668,0.051014233265518516,-0.039711821232044545,0.03208552661215405,0.041029544463497596,0.3823602667285779,0.08574523037849355,-0.006532492629844737,0.02666010740697651,-0.07402890558258542,0.014622363602452455,29772.547130243518,6676.56693118026,-508.6536484662531,9549.11144635493,-26515.657227802763,5237.435000445776,4.459259891667173
5.8500000000000005,8.949346489451763,30133.464371185837,2640.05721438827,64971.37157794509,0.1730795944000417,0.05231650891313517,0.05082530145314486,-0.03942684628721385,0.03226818597404552,0.040871391407137546,0.3826095050529513,0.08580384425270482,-0.0065128348667002345,0.02650040951867115,-0.07411321687263285,0.014667709422828057,29830.39718645875,6689.7521373103355,-507.77737698021286,9504.159105005234,-26580.110184522993,5260.456219075542,4.4591184507550805
5.9,8.957839414364368,30137.966781124793,2642.562627237489,65054.05240381032,0.17328078620448129,0.05229390726941424,0.050624159106565106,-0.039132399232204476,0.03244496454835849,0.040708732321274234,0.3828332380086937,0.0858595764123696,-0.0064928564991422995,0.02633371725362852,-0.07418718768257451,0.014710959654902918,29885.82423280553,6702.616059959098,-506.8639523347482,9456.394922569798,-26640.498117468193,5282.681622458173,4.458829800999807
5.95,8.966239038052063,30142.4347676554,2645.0405162253587,65135.67717674653,0.1734670788509901,0.052266586136056906,0.05041085454926052,-0.0388285508065051,0.03261583011768711,0.04054158513890712,0.383031421782739,0.08591242176822741,-0.006472560793898402,0.02616007093007576,-0.07425080470603164,0.014752106166925478,29938.813245348872,6715.156523721303,-505.91355645387904,9405.825721322577,-26696.79797886042,5304.104105812042,4.458393953974112
6.0,8.974544822941796,30146.8681956214,2647.49072276783,65216.23910363932,0.17363844551374896,0.0522345479787769,0.05018543902662499,-0.038515374008238505,0.032780751542254294,0.04036996828784375,0.3832040163723556,0.08596237559270901,-0.006451950997376955,0.025979512593551437,-0.0743040561056546,0.014791141158439344,29989.349708657348,6727.3714086851505,-504.92637471587955,9352.459300135764,-26748.98761324843,5324.716743192623,4.457810917045637
6.050000000000001,8.982756237466173,30151.266930911934,2649.913090052521,65295.731479647446,0.17379486151625453,0.05219779568899617,0.04994796669365362,-0.03819294407662408,0.03293969876558692,0.040193900688668106,0.3833509855915652,0.08600943352045443,-0.006431030335116488,0.025792086006774725,-0.07434693151523594,0.014828057161732138,30037.419621174045,6739.258651041816,-503.90259587907997,9296.304434534806,-26797.0457665813,5344.512790161233,4.457080693368341
6.1000000000000005,8.990872756097465,30155.6308404656,2652.307463048752,65374.14768885526,0.17393630433487275,0.05215633258358394,0.049698494601932146,-0.03786133847390205,0.03309264281999347,0.04001340175265468,0.38347229707700636,0.08605359154878263,-0.006409802011245696,0.025597836639096917,-0.07437942204161026,0.014862847043228374,30083.009500436146,6750.81624367985,-502.8424120073971,9237.370876336507,-26840.952095010784,5363.485686398443,4.456203281877213
6.15,8.99889385938125,30159.959792274465,2654.6736885174687,65451.48120491554,0.17406275360208218,0.052110162404557306,0.04943708268593067,-0.03752063686672344,0.03323955583184337,0.03982849137962832,0.3835679222932399,0.08609484603811345,-0.006388269207954411,0.025396811655537813,-0.074401520266341,0.014895504004826154,30126.10638814139,6762.042236764414,-501.7460183956425,9175.669352869416,-26880.687173419174,5381.629058261119,4.455178677286184
6.2,9.006819033969656,30164.253655388067,2657.0116150210483,65527.725591680704,0.17417419110940674,0.0520592893187436,0.04916379374860462,-0.03717092110701061,0.03338041102664684,0.03963918995577036,0.38363783653749645,0.08621843163696191,-0.006366435084975633,0.025189059905409688,-0.07441322024719338,0.014926021585177411,30166.69785505815,6779.637275102307,-500.61361349463806,9111.211565775391,-26916.23250366765,5398.936721281726,4.449603515787343
6.25,9.014647772654214,30168.512299917373,2659.3210929329935,65602.87450382527,0.17427060081003806,0.05200371791740429,0.048878693446306666,-0.03681227521229271,0.033515182733934536,0.03944551835137102,0.3836820189438655,0.08635172881733792,-0.006344302779078664,0.024974631910531446,-0.07441451751939375,0.014954393660911494,30204.772005778457,6797.905954550605,-499.4453988362009,9044.01018939215,-26947.570522562968,5415.402682609023,4.4432465244034445
6.300000000000001,9.022379574398322,30172.73559703871,2661.6019744475047,65676.92168745601,0.1743519688211458,0.05194345321582062,0.04858185027301312,-0.03644478534552087,0.0336438463919358,0.03924749791852854,0.38370045248692386,0.08648090201032108,-0.006321875403573488,0.02475357985303591,-0.07440540909667447,0.014980614447801782,30240.31748331016,6815.759314550896,-498.24157895802034,8974.078868715995,-26974.68460953709,5431.021143388737,4.436822969782751
6.3500000000000005,9.030013944369305,30176.923418997667,2663.854113588945,65749.86098071326,0.17441828342587692,0.051878500652841004,0.048273335543868576,-0.03606853979436798,0.03376637855205511,0.03904515048879503,0.3836931239848051,0.08660594284658082,-0.006299156047826421,0.024525957562773152,-0.07438589347210464,0.01500467850187525,30273.323473507815,6833.194442719545,-497.0023613284876,8901.432216945066,-26997.559094037984,5445.786501083442,4.430332508064753
6.4,9.037550393970092,30181.075639112943,2666.077366221177,65821.68631436054,0.174469535075043,0.05180886609039017,0.04795322337805276,-0.03568362895001797,0.03388275688314544,0.038838498370769685,0.38366002410170813,0.08672684339921863,-0.006276147776787141,0.024291820504312833,-0.07435597061870629,0.015026580720464634,30303.779709339167,6850.208497509647,-495.72795627150543,8826.085812602763,-27016.179262626905,5459.693351730322,4.423774797563596
6.45,9.04498844087048,30185.1921317802,2668.2715900567914,65892.39171236394,0.1745057163884951,0.051734555812940106,0.04762159068097376,-0.03529014528544979,0.03399296017557807,0.038627564347639184,0.3836011473498444,0.08684359618429138,-0.006252853630527194,0.024051225763548803,-0.07431564198985566,0.015046316343203112,30331.67647498582,6866.7987089828175,-494.41857689132974,8748.056196241898,-27030.53136577956,5472.736492135944,4.4171494986895965
6.5,9.05232760903801,30189.27277247585,2670.436644666213,65961.97129246069,0.17452682215618662,0.051655576526942915,0.047278517125791925,-0.03488818333322118,0.03409696834510798,0.03841237167466591,0.383516492090825,0.08695619416128142,-0.006229276623790005,0.023804232033909026,-0.07426491051946996,0.015063880952961226,30357.004609776268,6882.962379561699,-493.0744389974792,8667.360866729987,-27040.60262438786,5484.91092200695,4.41045627387395
6.550000000000001,9.05956742876842,30193.31743776082,2672.5723914866835,66030.41926671717,0.1745328493389234,0.051571935360225564,0.04692408513427871,-0.034477839662757775,0.03419476243653418,0.038192944076624095,0.38340606053648474,0.08706463073351299,-0.006205419745552525,0.02355089960217436,-0.07420378062197894,0.015079270476725956,30379.75551194932,6898.696884762926,-491.69576102975833,8584.018277116444,-27046.38123595914,5496.211846015736,4.403694787496569
6.6000000000000005,9.066707436715719,30197.326005284292,2674.678693831137,66097.72994207578,0.17452379706880164,0.05148363986134656,0.046558379857015275,-0.03405921285715266,0.03428632462715417,0.037969305745184145,0.3832698587491465,0.08716889974851585,-0.006181285958598506,0.02329129033390937,-0.0741322581920817,0.015092481186421671,30399.921142246334,6913.9996739103335,-490.28276398342683,8498.047830082582,-27047.856380510006,5506.634675800093,4.396864705816963
6.65,9.073747175921838,30201.298353787406,2676.7554168969423,66163.89772089163,0.17449966664933253,0.05139069799891475,0.04618148915293545,-0.03363240348948229,0.03437163823001215,0.03774148133624561,0.3831078966413217,0.08726899549833494,-0.006156878199103561,0.023025467658508852,-0.07405035060428833,0.015103509699672928,30417.4940273308,6928.868270828142,-488.8356713345706,8409.469872975693,-27045.01822615221,5516.175031896011,4.389965696908145
6.7,9.08068619584587,30205.234363106927,2678.8024277745317,66228.9171014573,0.17446046155525477,0.051293118160870135,0.04579350356821806,-0.033197514098644326,0.034450687696940145,0.03750949596721877,0.38292018797485183,0.08736491271978694,-0.0061321993762320105,0.022753496553863606,-0.0739580667122467,0.015112352980508854,30432.467263033086,6943.300274513785,-487.3547089656935,8318.305692428381,-27037.857934367275,5524.828745602532,4.3829974305935036
6.75,9.087524052392906,30209.133914178867,2680.8195954559073,66292.78267851786,0.17440618743203426,0.051190909153726885,0.04539451631453363,-0.032754649164723086,0.034523458621391605,0.037273375214255604,0.3827067503594859,0.08745664659466332,-0.006107252371745595,0.022475443530649133,-0.07385541684785428,0.015119008340009043,30444.834517419822,6957.293359790345,-485.8401050915922,8224.57750856504,-27026.367664968348,5532.59186077803,4.375959578386567
6.800000000000001,9.094260307942463,30212.996889042104,2682.8067908430266,66355.489143774,0.17433685209505087,0.051084080201778494,0.044984623246650736,-0.03230391508388879,0.03458993774106697,0.03703314510942993,0.38246760525089785,0.08754419274988005,-0.006082040039624101,0.022191376616241165,-0.07374241282015484,0.015123473436890833,30454.59003368543,6970.845277938149,-484.292090185531,8128.308468797035,-27010.54058074563,5539.460635566857,4.368851813433643
6.8500000000000005,9.100894531376484,30216.823170841948,2684.7638867560627,66417.03128637455,0.17425246552847332,0.050972640946265364,0.044563922839407376,-0.031845420142836346,0.03465011294033069,0.036788832137867496,0.3822027779481427,0.08762754725757385,-0.006056565205698002,0.021901365338261636,-0.07361906791402079,0.015125746278037824,30461.728632865274,6983.953857305456,-482.71089690577406,8029.522641208745,-26990.37085179427,5545.431544055673,4.36167381045928
6.9,9.107426298106935,30220.612643833658,2686.6907579415456,66477.40399339804,0.1741530398838214,0.050856601444504684,0.044132516164052824,-0.03137927449276999,0.034703973252419265,0.03654046323482594,0.38191229759055223,0.087706706635145,-0.00603083066729311,0.021605480707759382,-0.07348539688862055,0.01512582521896957,30466.245716368798,6996.617003897974,-481.096760022502,7928.245007536709,-26965.853659521727,5550.501277858626,4.354425245714516
6.95,9.113855190102974,30224.365193385973,2688.5872810803776,66536.60225032302,0.17403858947821615,0.050735972168982714,0.043690506863965806,-0.030905590122940016,0.03475150886143988,0.03628806578272525,0.38159619715406906,0.08778166784524703,-0.0060048391928872995,0.021303795202029366,-0.07334141597567158,0.015123708964252292,30468.137268331364,7008.832701947005,-479.4499163451515,7824.501455744317,-26936.985200333074,5554.666747630628,4.347105796927857
7.0,9.12018079591771,30228.080705984554,2690.4533347957245,66594.62114148715,0.17390913079231815,0.050610764006409695,0.043238001129754615,-0.030424480833737878,0.03479271110415938,0.03603166760812884,0.3812545134470227,0.08785242829572276,-0.005978593521779402,0.020996382747074674,-0.07318714287747899,0.015119396567850602,30467.399857783796,7020.599014455987,-477.7706046502184,7718.318772194684,-26903.762688991887,5557.925084507993,4.339715143258991
7.050000000000001,9.126402710714526,30231.759069235424,2692.288799660785,66651.45585053536,0.17376468246795448,0.050480988256737316,0.04277510767374531,-0.02993606220935615,0.034827572471583065,0.035771296978675766,0.3808872871053451,0.08791898583948726,-0.00595209636377024,0.020683318699715514,-0.07302259676476032,0.015112887433420076,30464.030640638513,7031.914083725314,-476.0590656095571,7609.724633424658,-26866.184361655436,5560.273641475753,4.33225296525516
7.1000000000000005,9.132520536292999,30235.40017186838,2694.093558206435,66707.10166085693,0.17360526530543433,0.050346656632138886,0.04230193770386425,-0.029440451590020105,0.034856086610323224,0.035506982599964196,0.38049456258722764,0.0879813387743576,-0.0059253503988559095,0.020364679829349572,-0.07284779827425641,0.015104181314540704,30458.027361491382,7042.776131855239,-474.3155417192164,7498.747597523079,-26824.249478582322,5561.709994661015,4.32471894481019
7.15,9.138533881114384,30239.00390374034,2695.8674949287433,66761.55395601108,0.17343090226055352,0.05020778125595238,0.04181860489692076,-0.028937768043797146,0.03487824832375699,0.03523875361238663,0.38007638816722084,0.0880394858428293,-0.0058983582769332995,0.0200405442993679,-0.07266276950612868,0.015093278314891101,30449.388355238065,7053.183461226625,-472.54027722884035,7385.417095116442,-26777.958326510867,5562.231944551671,4.3171127651261445
7.2,9.144442360326662,30242.570155838694,2697.6104962963655,66814.80822014142,0.17324161844128924,0.0500643746615862,0.041325225371296855,-0.028428132337991352,0.03489405357297342,0.034966639587917306,0.37963281592977716,0.08809342623179948,-0.005871122617517908,0.019710991648231094,-0.0724675340211434,0.015080178888363431,30438.11254850437,7063.13445495943,-470.73351807167245,7269.76341996564,-26727.312220707172,5561.837517139882,4.3094341106775955
7.25,9.15024559578918,30246.098820284587,2699.322450757808,66866.86003837905,0.17303744110418445,0.049916449791388165,0.04082191765905047,-0.02791166691012974,0.03490349947750961,0.03469067052685172,0.37916390176223663,0.08814315957223745,-0.005843646009474005,0.01937610277021022,-0.07226211683764316,0.015064883839119081,30424.199460889413,7072.627577348774,-468.8955117951966,7151.817719177422,-26672.31350668143,5560.524964989772,4.301682667178433
7.300000000000001,9.155943216096851,30249.589790336184,2701.003248748571,66917.70509723504,0.1728183996504228,0.04976401999547741,0.040308802677438554,-0.027388495838547147,0.034906584315875594,0.03441087685449938,0.3786697053472583,0.08818868593880175,-0.00581593101075713,0.019035959895796945,-0.07204654442830573,0.015047394321584943,30407.64920602166,7081.661374278496,-467.0265074924517,7031.611983034526,-26612.965561571687,5558.292768228839,4.2938581215512714
7.3500000000000005,9.16153485660392,30253.042960391915,2702.6527826981564,66967.33918498053,0.17258452562159518,0.04960709903053955,0.039786003699867394,-0.026858744812577103,0.03490330752586813,0.034127289417829235,0.3781502901546975,0.08823000584940456,-0.005787980148168988,0.018690646571787962,-0.07182084471669115,0.01502771184039046,30388.462492426115,7090.23447361187,-465.1267557340398,6909.179034448539,-26549.27279519349,5555.1396354624585,4.285960161899383
7.4,9.1670201594473,30256.458225993643,2704.2709470369537,67015.75819201626,0.17233585269515758,0.04944570105858515,0.03925364632627668,-0.02632254110235551,0.03489366970467311,0.03383993948206891,0.37760572343292986,0.08826712026472325,-0.0057597959171247475,0.018340247641048135,-0.07158504707357713,0.015005838250245228,30366.64062420311,7098.345585559573,-463.1965085008735,6784.5525180398645,-26481.24065075514,5551.064504611122,4.27798847748116
7.45,9.172398773569487,30259.835483829847,2705.8576382029987,67062.95811123081,0.1720724166795817,0.04927984064567165,0.03871185845296483,-0.02578001352824462,0.03487767260875678,0.03354885872725779,0.37703607619962376,0.08830003058765915,-0.005731380781432787,0.017984849221957484,-0.07133918231308346,0.014981775755757362,30342.18550151783,7105.993503024701,-461.2360191176883,6657.76688884933,-26408.87560523779,5546.066543669955,4.26994275868709
7.5,9.177670354741007,30263.174631738733,2707.412754648597,67108.93503834662,0.1717942555091986,0.04910953276058872,0.03816077024186238,-0.025231292429884557,0.03485531915354559,0.03325407924475424,0.3764414232319625,0.08832873866274364,-0.005702737173086867,0.017624538687546862,-0.07108328268858588,0.0149555269111925,30315.099620899822,7113.177101924591,-459.24554218734124,6528.857400686018,-26332.185169439275,5540.145151389991,4.261822697019249
7.550000000000001,9.18283456558247,30266.475568711332,2708.9361968468284,67153.68517225611,0.1715014092387361,0.048934792773507395,0.03760051408926137,-0.024676509634879912,0.03482661341289488,0.032955633533697605,0.3758218430563173,0.08835324677549189,-0.005673867492070793,0.017259404644327448,-0.07081738188841988,0.014927094620173557,30285.38607535317,7119.895341489641,-457.2253335259444,6397.860094116486,-26251.177887682254,5533.299957881062,4.253627985073273
7.6000000000000005,9.187891075586139,30269.738194894555,2710.427867297911,67197.2048153449,0.1711939200375512,0.04875563645459291,0.03703122459400762,-0.024115798427128663,0.03479156061834643,0.032653554497425234,0.3751774179373729,0.08837355765170381,-0.005644774106175544,0.016889536910818903,-0.07054151503137523,0.014896482135321222,30253.04855427588,7126.1472645386775,-455.17565009884015,6264.811784100091,-26165.863337185245,5525.530825135691,4.245358316522856
7.65,9.192839561137104,30272.962411594206,2711.8876705354455,67239.49037380445,0.17087183218355745,0.04857207997258144,0.036453038525164135,-0.023549293514801492,0.03475016715817502,0.03234787543984492,0.37450823386670673,0.08838967445671324,-0.005615459350828907,0.0165150264957818,-0.07025571866198152,0.014863693057835279,30218.09134318912,7131.931997731054,-453.0967499574606,6129.750047276077,-26076.25212709715,5516.837847473876,4.2370133861066925
7.7,9.197679705533977,30276.148121277976,2713.3155131325234,67280.53835793355,0.17053519205684925,0.0483841398933209,0.035866094789152876,-0.02297713099797871,0.0347024405762242,0.03203863006176309,0.37381438055082444,0.08840160079458433,-0.005585925528937584,0.016135965576159067,-0.06996003074558572,0.014828731337016801,30180.519323276294,7137.248751795311,-450.98889217709444,5992.71320890764,-25982.35589719526,5507.221351908468,4.228592889617957
7.75,9.20241119900917,30279.29522757839,2714.711303707705,67320.34538242736,0.17018404813302318,0.048191833178275884,0.03527053439638326,-0.022399448335952896,0.03464838957053143,0.03172585245716949,0.3730959513986522,0.08840934070725645,-0.005556174910741831,0.015752447474732225,-0.06965449066322227,0.014791601269731279,30140.337970731118,7142.096821734238,-448.85233679558104,5853.740329488704,-25884.187316246218,5496.681898430783,4.220096523896251
7.800000000000001,9.207033738748715,30282.40363529572,2716.074952930871,67358.90816665621,0.16981845097619747,0.047995177182996875,0.03466650042737497,-0.02181638431420496,0.03458802399174287,0.03140957710947816,0.37235304350848775,0.08841289867363687,-0.005526209733682579,0.015364566637497428,-0.0693391392062761,0.014752307499812772,30097.553355915803,7146.475587006464,-446.68734475296776,5712.871191019237,-25781.760080030996,5485.220280216415,4.211523986822034
7.8500000000000005,9.211547028911646,30285.473250400875,2717.4063735289355,67396.22353493198,0.169438453231731,0.04779418965555399,0.03405413799838374,-0.021228079011061628,0.03452135484131819,0.03108983888772584,0.37158575765441365,0.08841227960864172,-0.00549603220228108,0.014972418610767108,-0.06901401857094003,0.014710855017409208,30052.172142328713,7150.384511684311,-444.49417783214426,5570.146282955093,-25675.088909033635,5472.837523750943,4.202874977313599
7.9,9.215950780648933,30288.50398003823,2718.7054802914354,67432.28841676396,0.16904410961864233,0.04758888873493513,0.033433594226537654,-0.020634673764042225,0.03444839426952551,0.03076667304272761,0.37079419827217136,0.08840748886218543,-0.005465644488031026,0.014576100018002348,-0.06867917235246648,0.01466724915826885,30004.20158538218,7153.823144588081,-442.2730986004851,5425.606787838539,-25564.189545794805,5459.534888875496,4.194149195326498
7.95,9.22024471212197,30291.49573252844,2719.972190075981,67467.09984710235,0.16863547692173028,0.04737929294940906,0.03280501819449313,-0.020036311135903123,0.034369155573227096,0.030440115203190548,0.3699784734445025,0.08839853221811873,-0.005435048729303192,0.014175708536382002,-0.06833464553921509,0.014621495602968132,29953.649530990508,7156.791119396533,-440.02437035251825,5279.294566615831,-25449.078751930356,5445.313868751992,4.185346341855542
8.0,9.224428548520605,30294.44841737123,2721.2064218135783,67500.65496657103,0.16821261398339712,0.047165421214853155,0.03216856091461843,-0.019433134880387608,0.034283653193456026,0.030110201371785678,0.3691386948859553,0.08838541589311531,-0.005404247031262526,0.013771342873113802,-0.06798048450649638,0.014573600376080945,29900.524413968647,7159.288154733672,-437.74825705364105,5131.2521436482975,-25329.774304816034,5430.176189748044,4.176466118939301
8.05,9.22850202208074,30297.3619452481,2722.4080965138182,67532.95102168871,0.16777558169517526,0.046947292833046286,0.03152437529271367,-0.018825289907689793,0.034191902712784335,0.029776967921178725,0.3682749779271611,0.08836814653550742,-0.0053732414657977415,0.013363102741493478,-0.06761673701021279,0.01452356984528948,29844.835256242153,7161.314054231801,-435.4450232849109,4981.522691423684,-25206.294993939224,5414.123811241493,4.167508229667164
8.1,9.232464872101454,30300.236228025056,2723.577137269929,67563.98536507812,0.16732444298895902,0.04672492748992687,0.03087261609127608,-0.018212922249640714,0.03409392085248319,0.029440451590020122,0.36738744149858166,0.08834673122407047,-0.00534203407146335,0.012951088836717563,-0.06724345218029777,0.014471410720436853,29786.591664868396,7162.8687065707045,-433.1149341889181,4830.150014974482,-25078.660616918467,5397.158925344518,4.158472378188965
8.15,9.236316844961701,30303.071178755265,2724.713469263702,67593.75545566482,0.16685926282794253,0.046498345253816166,0.030213439892318773,-0.01759617902462467,0.0339897254694754,0.02910068947889445,0.3664762081137306,0.08832117746675706,-0.005310626853434124,0.012535402811455479,-0.06686068051395386,0.014417130052521543,29725.8038298706,7163.952085493222,-430.7582554167755,4677.178536010277,-24946.891975192608,5379.283956547468,4.149358269727183
8.200000000000001,9.240057694136533,30305.86671168168,2725.8170197702775,67622.25885886363,0.1663801081972651,0.04626756657360719,0.02954700505975297,-0.01697520840223499,0.03387933555308114,0.028757719046230375,0.3655414038518706,0.08829149319938034,-0.005279021783471992,0.012116147251187332,-0.06646847386869083,0.01436073523263396,29662.482521884325,7164.564249796915,-428.37525307622764,4522.653276771281,-24811.010869380272,5360.501561282367,4.140165610591758
8.25,9.243687180212877,30308.622742239648,2726.8877181627986,67649.49324675376,0.1658870480943657,0.04603261227691924,0.0288734717013417,-0.016350159567676884,0.033762771221557124,0.02841157810417066,0.3645831583401897,0.08825768678424699,-0.005247220799905322,0.011693425649312781,-0.06606688545516474,0.014302233990835161,29596.639089617784,7164.70534330203,-425.9661936809051,4366.619843610204,-24671.040094311382,5340.814627406254,4.130894108197539
8.3,9.247205070904865,30311.33918705945,2727.9254959169352,67675.45639824355,0.165380153519047,0.04579350356821806,0.0281930016302346,-0.015721182685926347,0.03364005371843011,0.02806230481440356,0.3636016047354569,0.08821976700874025,-0.00521522580762054,0.011267342382037276,-0.06565596982981878,0.014241634394977996,29528.285457126956,7164.375594795847,-423.53134410074205,4209.124410310042,-24527.003433732665,5320.226273604566,4.121543471084361
8.35,9.250611141068696,30314.015963968843,2728.9302866152652,67700.14619922184,0.16485949746325204,0.04555026202690233,0.027505758326093265,-0.015088428865653914,0.0335112054086254,0.027709937683955497,0.3625968797051644,0.08817774308385282,-0.005183038678066133,0.010838002683041855,-0.06523578288732743,0.014178944849470885,29457.434120905542,7163.57531795311,-421.07097151355845,4050.2137011451964,-24378.92565468804,5298.739848714551,4.112113408939851
