time,mx_cmd,my_cmd,mz_cmd,mx_achieved,my_achieved,mz_achieved,mx_residual,my_residual,mz_residual,residual_norm,left_elevon,right_elevon,rudder,body_flap,left_elevon_target,right_elevon_target,rudder_target,body_flap_target,left_elevon_rate,right_elevon_rate,rudder_rate,body_flap_rate,saturated,rate_limited
10.18,-816.9039207726476,-108.25530058360263,2082.045764027028,-816.535148335754,-108.2105579143337,2080.7826863630894,-0.36877243689355055,-0.04474266926892767,1.2630776639384749,1.3165713812042215,-0.02293651198081309,0.025800042814024787,0.10226762286027172,0.009284244974269861,-0.02293651198081309,0.025800042814024787,0.10226762286027172,0.009284244974269861,-0.009391886250376819,0.02749951659092014,-0.011343165976894498,0.019890253553463567,0.0,0.0
10.200000000000001,-833.6695693285525,-118.49700529055481,2076.5324160396635,-833.2967636391222,-118.44660537180164,2075.271370052234,-0.3728056894302654,-0.050399918753171846,1.2610459874294975,1.3159639874608797,-0.023123408950207456,0.026349003750409317,0.10203852630977873,0.00968181488988943,-0.023123408950207456,0.026349003750409317,0.10203852630977873,0.00968181488988943,-0.009344848469718288,0.027448046819226503,-0.01145482752464913,0.01987849578097842,0.0,0.0
10.22,-850.3966691521132,-128.73525463322844,2070.975128703856,-850.0198436531667,-128.6791990141112,2069.7161425958534,-0.37682549894645945,-0.056055619117245215,1.258986108002773,1.3153652379604823,-0.02330935300432033,0.026896912627822844,0.10180720010159325,0.010079137894853648,-0.02330935300432033,0.026896912627822844,0.10180720010159325,0.010079137894853648,-0.009297202705643715,0.02739544387067635,-0.011566310409274333,0.019866150248210902,0.0,0.0
10.24,-867.0844467852132,-138.96975006499898,2065.374019611598,-866.7036151161547,-138.9080404587146,2064.1171215724294,-0.3808316690585798,-0.06170960628438138,1.2568980391688456,1.3147750821080408,-0.023494332025373033,0.02744374682757211,0.10157364785945536,0.01047620224048257,-0.023494332025373033,0.02744374682757211,0.10157364785945536,0.01047620224048257,-0.009248951052635151,0.027341709987463263,-0.011677612106894553,0.019853217281446105,0.0,0.0
10.26,-883.7321305879901,-149.20019314870484,2059.7292072821488,-883.3473065840565,-149.13283143247622,2058.474425487043,-0.3848240039336588,-0.06736171622861775,1.2547817951058278,1.3141934667870636,-0.0236783339381364,0.027989483776771653,0.10133787325756823,0.010872996184969376,-0.0236783339381364,0.027989483776771653,0.10133787325756823,0.010872996184969376,-0.009200095638168398,0.02728684745997717,-0.011788730094356575,0.019839697224340296,0.0,0.0
10.28,-900.3389507745092,-159.4262855653506,2054.040811159525,-899.9501484662117,-159.35327378037067,2052.788173768865,-0.3888023082974996,-0.07301178497993988,1.2526373906603112,1.313620336384792,-0.02386134671058841,0.028534100949305526,0.101099880020582,0.011269507993727742,-0.02386134671058841,0.028534100949305526,0.101099880020582,0.011269507993727742,-0.009150638622600418,0.027230858626693666,-0.011899661849311405,0.019825590437918313,0.0,0.0
10.3,-916.9041394483669,-169.64772912280773,2048.3089516099785,-916.5113730609198,-169.56906947417937,2047.0584867686255,-0.39276638744706815,-0.07865964862835995,1.2504648413530504,1.313055632823936,-0.024043358354570075,0.029077575866787265,0.10085967192357669,0.011665725939739066,-0.024043358354570075,0.029077575866787265,0.10085967192357669,0.011665725939739066,-0.009100582199083294,0.027173745874086927,-0.01201040485026561,0.019810897300566194,0.0,0.0
10.32,-933.4269306381864,-179.86422576450298,2042.5337499194422,-933.03021459093,-179.77992062117363,2041.2854857560699,-0.39671604725640464,-0.08430514332934536,1.2482641633723688,1.3124992955816195,-0.024224356926439164,0.029619886099517188,0.10061725279204387,0.012061638303899141,-0.024224356926439164,0.029619886099517188,0.10061725279204387,0.012061638303899141,-0.009049928593454423,0.027115511636496142,-0.012120956576641001,0.019795618208003768,0.0,0.0
10.34,-949.9065603330492,-190.07547757811986,2036.7153282909692,-949.5059092388617,-189.98552947281178,2035.469292917389,-0.40065109418753764,-0.08994810530808195,1.2460353735800709,1.3119512617224056,-0.02440433052772205,0.030161009267438373,0.10037262650186701,0.012457233375365266,-0.02440433052772205,0.030161009267438373,0.10037262650186701,0.012457233375365266,-0.008998680064144227,0.027056158396059245,-0.012231314508842628,0.01977975357330625,0.0,0.0
10.36,-966.3422665178157,-200.2811868042791,2030.8538098421436,-965.9376951825168,-200.1855984334146,2029.6100313526308,-0.4045713352988969,-0.09558837086447625,1.2437784895128061,1.3114114659270044,-0.024583267305763393,0.030700923041089716,0.10012579697930062,0.012852499451902474,-0.024583267305763393,0.030700923041089716,0.10012579697930062,0.012852499451902474,-0.008946838902067211,0.026995688682567194,-0.012341476128319845,0.019763303826860357,0.0,0.0
10.38,-982.7332892083591,-210.48105584522364,2024.9493186024768,-982.3248126301035,-210.37983006884576,2023.7078250730967,-0.40847657825565875,-0.10122577637787344,1.2414935293800227,1.3108798405190385,-0.024761155454373653,0.03123960514255697,0.09987676820094808,0.013247424840229872,-0.024761155454373653,0.03123960514255697,0.09987676820094808,0.013247424840229872,-0.008894407430513028,0.02693410507336267,-0.012451438917626678,0.019746269416369942,0.0,0.0
10.4,-999.0788704867109,-220.67478727349328,2019.0019795107837,-998.6665038553735,-220.56792711518165,2017.7627989987159,-0.4123666313373633,-0.10686015831163331,1.2391805120678328,1.3103563154972804,-0.02493798321447472,0.03177703334642164,0.09962554419373858,0.013641997856366508,-0.02493798321447472,0.03177703334642164,0.09962554419373858,0.013641997856366508,-0.008841388005053318,0.026871410193233386,-0.012561200360475255,0.019728650806831796,0.0,0.0
10.42,-1015.3782545361041,-230.8620838406028,2013.0119184125376,-1014.9620132326562,-230.74959248738458,2011.7750789553984,-0.41624130344791865,-0.11249135321821768,1.23683945713924,1.3098408185658965,-0.025113738874743087,0.03231318548070745,0.09937212903490222,0.014036206825977306,-0.025113738874743087,0.03231318548070745,0.09937212903490222,0.014036206825977306,-0.008787783013418371,0.026807606714290486,-0.012670757941817684,0.019710448480539898,0.0,0.0
10.44,-1031.6306876759254,-241.04264848570608,2006.9792620572084,-1031.210587271801,-240.92452928796274,2005.7447916723759,-0.4201004041244687,-0.11811919774334001,1.234470384832548,1.309333275163238,-0.02528841077225106,0.032848039427824494,0.0991165268519445,0.01443004008471838,-0.02528841077225106,0.032848039427824494,0.0991165268519445,0.01443004008471838,-0.008733594875398598,0.026742697355852316,-0.012780109147886298,0.01969166293705367,0.0,0.0
10.46,-1047.8354183965644,-251.21618434426034,2000.9041380955773,-1047.4114746530172,-251.092440815629,1999.6720647795094,-0.42394374354717,-0.12374352863133709,1.2320733160679538,1.3088336084994179,-0.025461987293105615,0.03338157312551096,0.09885874182261892,0.0148234859785823,-0.025461987293105615,0.03338157312551096,0.09885874182261892,0.0148234859785823,-0.00867882604272778,0.026676684884323343,-0.012889251466279006,0.01967229469319598,0.0,0.0
10.48,-1063.9916973941567,-261.38239475667916,1994.7866750770427,-1063.563926261611,-261.2530305739497,1993.5570268046008,-0.4277711325457858,-0.12936418272948913,1.2296482724418638,1.3083417395818393,-0.02563445687308498,0.03391376456777223,0.0985987781748991,0.015216532864242828,-0.02563445687308498,0.03391376456777223,0.0985987781748991,0.015216532864242828,-0.008623478998968231,0.02660957211306353,-0.012998182385991208,0.01965234428302643,0.0,0.0
10.5,-1080.0987776052402,-271.54098327698813,1988.627002446893,-1079.6671952226275,-271.40600227999516,1987.3998071706615,-0.43158238261275983,-0.13498099699296517,1.2271952762314413,1.3078575872531706,-0.025805807998272985,0.03444459180581791,0.09833664018694892,0.01560916910939972,-0.025805807998272985,0.03444459180581791,0.09833664018694892,0.01560916910939972,-0.008567556259400297,0.0265413619022839,-0.013106899397508781,0.019631812257844567,0.0,0.0
10.52,-1096.155914241297,-281.69165368146656,1982.4252505435713,-1095.7205369353892,-281.5510598729774,1981.2005361931745,-0.4353773059078776,-0.14059380848914316,1.22471435039688,1.3073810682249973,-0.02597602920569115,0.03497403294899606,0.09807233218709174,0.016001383093122865,-0.02597602920569115,0.03497403294899606,0.09807233218709174,0.016001383093122865,-0.008511060370908208,0.026472057158907422,-0.013215399992858728,0.019610699186157262,0.0,0.0
10.540000000000001,-1112.1623648231923,-291.834109977284,1976.1815505959164,-1111.7232091079231,-291.687907522881,1974.959345077338,-0.4391557152691803,-0.14620245440301005,1.2222055185784484,1.3069120971093136,-0.026145109083928312,0.035502066165724835,0.09780585855377846,0.0163931632061962,-0.026145109083928312,0.035502066165724835,0.09780585855377846,0.0163931632061962,-0.00845399391185813,0.026401660836438898,-0.013323681665664,0.019589005653666836,0.0,0.0
10.56,-1128.1173892154986,-301.96805641113264,1969.8960347203865,-1127.6744717912743,-301.8162496390912,1968.6763659152873,-0.44291742422433344,-0.15180677204142512,1.219668805099218,1.3064505864560318,-0.026313036273767673,0.0360286696844214,0.09753722371555411,0.01678449785146137,-0.026313036273767673,0.0360286696844214,0.09753722371555411,0.01678449785146137,-0.008396359491968063,0.026330175934828268,-0.013431741911217737,0.01956673226325839,0.0,0.0
10.58,-1144.0202496607342,-312.09319747785344,1963.5688359182634,-1143.5735874137408,-311.9357908790156,1962.3517316832965,-0.44666224699335544,-0.15740659883783792,1.2171042349668824,1.3059964467873446,-0.026479799468812005,0.036553821794428856,0.09726643215102326,0.01717537544416108,-0.026479799468812005,0.036553821794428856,0.09726643215102326,0.01717537544416108,-0.008338159752216585,0.026257605500372774,-0.013539578226542254,0.019543879634985502,0.0,0.0
10.6,-1159.8702108134632,-322.20923792905023,1957.2000880728367,-1159.4198208149596,-322.0462361566934,1955.9855762389632,-0.45038999850362416,-0.16300177235683577,1.2145118338735301,1.305549586634843,-0.026645387416105688,0.03707750084693954,0.09699348838881415,0.017565784412281887,-0.026645387416105688,0.03707750084693954,0.09699348838881415,0.017565784412281887,-0.008279397364684138,0.02618395262553412,-0.01364718811045565,0.019520448406040378,0.0,0.0
10.620000000000001,-1175.66653977431,-332.31588278170125,1950.7899259465732,-1175.2124392799142,-332.1472906514019,1949.5780343183776,-0.4541004943957887,-0.16859213029937337,1.2118916281956444,1.3051099125744432,-0.026809788916754906,0.03759968525591639,0.09671839700754169,0.01795571319689685,-0.026809788916754906,0.03759968525591639,0.09671839700754169,0.01795571319689685,-0.008220075032460902,0.026109220448842715,-0.013754569063623157,0.019496439230748223,0.0,0.0
10.64,-1191.408506123833,-342.41283732675697,1944.338485178266,-1190.9507125728016,-342.23865981624965,1943.1292415332698,-0.4577935510312727,-0.17417751050732022,1.2092436449961497,1.304677329264184,-0.026972992826544764,0.038120353499010884,0.09644116263576905,0.018345150252507554,-0.026972992826544764,0.038120353499010884,0.09644116263576905,0.018345150252507554,-0.008160195489492934,0.026033412154724545,-0.013861718588632083,0.019471852780535148,0.0,0.0
10.66,-1207.0953819563165,-352.49980713773925,1937.8459022801594,-1206.633912970811,-352.32004938677176,1936.6393343681345,-0.4614689855054621,-0.17975775096749658,1.206567912024866,1.3042517394829796,-0.027134988056554354,0.03863948411847885,0.09616178995196782,0.01873408404738611,-0.027134988056554354,0.03863948411847885,0.09616178995196782,0.01873408404738611,-0.008099761500479467,0.02595653097339848,-0.013968634190061197,0.01944668974392782,0.0,0.0
10.68,-1222.7264419134149,-362.576498079323,1931.3123146350654,-1222.2613152977633,-362.39116538950543,1930.1084501773466,-0.4651266156515703,-0.1853326898175851,1.203864457718737,1.303833044166673,-0.02729576357376885,0.03915705572209283,0.09588028368447742,0.019122503063916416,-0.02729576357376885,0.03915705572209283,0.09588028368447742,0.019122503063916416,-0.008038775860724767,0.025878580180698982,-0.014075313374520282,0.019420950826515293,0.0,0.0
10.700000000000001,-1238.3009632177043,-372.6426163159162,1924.7378604934545,-1237.8321969576523,-372.4517141505668,1923.536727182251,-0.46876626005200706,-0.19090216534942783,1.2011333112034208,1.3034211424481115,-0.027455308401689277,0.03967304698405203,0.09559664861146261,0.01951039579893527,-0.027455308401689277,0.03967304698405203,0.09559664861146261,0.01951039579893527,-0.007977241396021385,0.025799563097959888,-0.014181753650740342,0.019394636750942607,0.0,0.0
10.72,-1253.81822570609,-382.69786832022095,1918.1226789705322,-1253.3458379680437,-382.5014023042062,1916.9243044682396,-0.4723877380463364,-0.19646601601476732,1.1983745022926087,1.303015931694738,-0.027613611620939428,0.04018743664588873,0.09531088956087036,0.01989775076407267,-0.027613611620939428,0.04018743664588873,0.09531088956087036,0.01989775076407267,-0.007915160962507564,0.025719483091835027,-0.014287952529612458,0.01936774825687,0.0,0.0
10.74,-1269.2775118631218,-392.74196088180287,1911.4669100432918,-1268.8015209933815,-392.5399368013731,1910.2713219818017,-0.47599086974037164,-0.20202408042979414,1.1955880614900707,1.3026173075494138,-0.02777066236987028,0.0407002035173726,0.09502301141038474,0.02028455648609235,-0.02777066236987028,0.0407002035173726,0.09502301141038474,0.02028455648609235,-0.007852537446542511,0.02563834357419345,-0.014393907524280769,0.019340286100984032,0.0,0.0
10.76,-1284.6781068541634,-402.77460111563477,1904.7706945475563,-1284.1985313781493,-402.5670249182559,1903.577920527567,-0.47957547601413353,-0.2075761973788417,1.1927740199894288,1.3022251639690368,-0.027926449845161582,0.041211326477411256,0.09473301908738123,0.020670801507231305,-0.027926449845161582,0.041211326477411256,0.09473301908738123,0.020670801507231305,-0.007789373764565191,0.025556148001932774,-0.014499616150175781,0.019312251056947775,0.0,0.0
10.78,-1300.0192985584442,-412.79549647063817,1898.0341741749949,-1299.5361571799149,-412.5823742648174,1896.8442417653187,-0.48314137852935346,-0.2131222058207527,1.189932409676203,1.3018393932659136,-0.02808096330242074,0.041720784474948015,0.09444091756887914,0.02105647438553903,-0.02808096330242074,0.041720784474948015,0.09444091756887914,0.02105647438553903,-0.007725672862957979,0.02547289987683797,-0.014605075925104571,0.019283643915386263,0.0,0.0
10.8,-1315.3003776019962,-422.8043547382155,1891.2574914701268,-1314.813689202254,-422.5856927933237,1890.070428207001,-0.48668839974220646,-0.218661944891835,1.187063263125765,1.3014598861472062,-0.028234192056779017,0.042228556529856756,0.09414671188149326,0.021441563695216468,-0.028234192056779017,0.042228556529856756,0.09414671188149326,0.021441563695216468,-0.007661437717913777,0.02538860274543704,-0.014710284369293808,0.019254465483871906,0.0,0.0
10.82,-1330.5206373904432,-432.80088406076726,1884.4407898273068,-1330.030421027537,-432.5766888068556,1883.2566232137,-0.490216362906267,-0.22419525391165962,1.1841666136067488,1.3010865317566074,-0.028386125483484792,0.042734621733833245,0.093850407101384,0.021826058026954177,-0.028386125483484792,0.042734621733833245,0.093850407101384,0.021826058026954177,-0.0075966713352887405,0.025303260198824423,-0.014815239005463304,0.019224716586885467,0.0,0.0
10.84,-1345.6793741416877,-442.78479294020747,1877.584213487687,-1345.1856490496034,-442.55507096782014,1876.4029709926076,-0.4937250920843326,-0.22972197238732406,1.1812424950794593,1.3007192177148579,-0.028536753018494235,0.04323895925128389,0.0935520083542061,0.022209945988270436,-0.028536753018494235,0.04323895925128389,0.0935520083542061,0.022209945988270436,-0.00753137675047217,0.02521687587253227,-0.014919937358894714,0.019194398065812933,0.0,0.0
10.86,-1360.7758869184413,-452.7557902464608,1870.687907536166,-1360.2786725062854,-452.5205483064428,1869.5096165939676,-0.49721441215592677,-0.2352419400179997,1.1782909421983732,1.3003578301628078,-0.028686064159058746,0.04374154832021061,0.09325152081505621,0.02259321620384849,-0.028686064159058746,0.04374154832021061,0.09325152081505621,0.02259321620384849,-0.007465557028225531,0.02512945344633616,-0.015024376957494673,0.019163510778902673,0.0,0.0
10.88,-1375.8094776606458,-462.713585225953,1863.7520178983202,-1375.30879351182,-462.4728302292532,1862.5767059080094,-0.5006841488257123,-0.24075499669982037,1.1753119903107745,1.3000022538017126,-0.02883404846430999,0.04424236825309313,0.09294894970841934,0.02297585731587353,-0.02883404846430999,0.04424236825309313,0.09294894970841934,0.02297585731587353,-0.0073992152625622365,0.025040996644125693,-0.015128555331843374,0.019132055601252078,0.0,0.0
10.9,-1390.77945121774,-472.65788751008733,1856.7766913373166,-1390.2753170891067,-472.41162652755736,1855.6043856618578,-0.5041341286332681,-0.24626098252997508,1.1723056754588015,1.299652371937346,-0.02898069555584146,0.04474139843776723,0.09264430030811376,0.023357857984369013,-0.02898069555584146,0.04474139843776723,0.09264430030811376,0.023357857984369013,-0.007332354576573483,0.024951509233704997,-0.01523247001527922,0.01910003342477408,0.0,0.0
10.92,-1405.685115380816,-482.58840712371295,1849.762075450805,-1405.177551201858,-482.33664738590033,1848.5928034164265,-0.507564178957864,-0.25175973781261973,1.1692720343785368,1.299308066520166,-0.029125995118287788,0.045238618338300604,0.09233757793723471,0.023739206887532532,-0.029125995118287788,0.045238618338300604,0.09233757793723471,0.023739206887532532,-0.007264978122316357,0.02486099502666886,-0.015336118543952254,0.01906744515817599,0.0,0.0
10.94,-1420.5257809146196,-492.50485449358246,1842.7083186677949,-1420.014806786589,-492.24760339052045,1841.5421075632928,-0.5109741280307389,-0.2572511030620035,1.1662111045020538,1.2989692181908283,-0.029269936899900383,0.045734007495864655,0.09202878796809673,0.024119892722071316,-0.029269936899900383,0.045734007495864655,0.09202878796809673,0.024119892722071316,-0.007197089080629784,0.024769457878202547,-0.015439498456899098,0.019034291726939198,0.0,0.0
10.96,-1435.3007615894203,-502.40694045679396,1835.6155702455167,-1434.7863977844809,-502.1442055377863,1834.4524473215597,-0.5143638049394212,-0.26273491900764157,1.163122923956962,1.2986357063210237,-0.029412510713120465,0.046227545529603085,0.0917179358221749,0.02449990420353696,-0.029412510713120465,0.046227545529603085,0.0917179358221749,0.02449990420353696,-0.007128690661004078,0.02467690168692152,-0.015542607296091526,0.019000574073282234,0.0,0.0
10.98,-1450.0093742127438,-512.294376269221,1828.4839802662634,-1449.491641173103,-512.0261652426218,1827.3239727346972,-0.5177330396406887,-0.26821102659914686,1.1600075315661798,1.2983074090581233,-0.029553706435149027,0.04671921213749711,0.09140502697004474,0.024879230066659604,-0.029553706435149027,0.04671921213749711,0.09140502697004474,0.024879230066659604,-0.007059786101428107,0.024583330394701078,-0.015645442606507937,0.01896629315613213,0.0,0.0
11.0,-1464.650938660962,-522.1668736139363,1821.3136996342123,-1464.1298569979995,-521.8931943469252,1820.1568346673625,-0.5210816629626152,-0.2736792670111754,1.1568649668497528,1.2979842033676443,-0.02969351400851366,0.04720898709722728,0.09109006693132048,0.025257859065681808,-0.02969351400851366,0.04720898709722728,0.09109006693132048,0.025257859065681808,-0.006990378668231614,0.024488747986508783,-0.015748001936213146,0.018931449951110207,0.0,0.0
11.02,-1479.2247779107454,-532.0241446096175,1814.104880072234,-1478.7003684041263,-531.7450051279707,1812.9511848022096,-0.5244095066191221,-0.27913948164678004,1.1536952700244,1.2976659650785396,-0.029831923441632317,0.04769685026703167,0.09077306127459248,0.025635779974691658,-0.029831923441632317,0.04769685026703167,0.09077306127459248,0.025635779974691658,-0.006920471655932903,0.024393158490219197,-0.015850282836400026,0.01889604545049252,0.0,0.0
11.040000000000001,-1493.7302180703648,-541.865901818941,1806.8576741186812,-1493.2025016671514,-541.5813103067975,1805.7071756366765,-0.5277164032133896,-0.28459151214349276,1.1504984820046502,1.2973525689262735,-0.029968924809373985,0.048182781586560516,0.09045401561736312,0.026012981587955317,-0.029968924809373985,0.048182781586560516,0.09045401561736312,0.026012981587955317,-0.006850068387083408,0.02429656597644249,-0.01595228286146791,0.01886008066318296,0.0,0.0
11.06,-1508.1665884108495,-551.6918582569625,1799.572235124162,-1507.6355862246012,-551.4018230565857,1798.4249604797615,-0.5310021862483154,-0.2900352003767921,1.147274644400568,1.29704388859535,-0.030104508253616123,0.048666761077727286,0.09013293562598153,0.02638945272024898,-0.030104508253616123,0.048666761077727286,0.09013293562598153,0.02638945272024898,-0.006779172212106888,0.02419897455833847,-0.01605399956907949,0.018823556614683094,0.0,0.0
11.08,-1522.533221397007,-561.5017273994896,1792.2487172482934,-1521.9989547068749,-561.2062570110246,1791.1046934487695,-0.5342666901321991,-0.29547038846499163,1.144023799523893,1.2967397967678609,-0.03023866398379901,0.04914876884555629,0.08980982701557665,0.026765182207190426,-0.03023866398379901,0.04914876884555629,0.08980982701557665,0.026765182207190426,-0.006707786509144338,0.024100388391450067,-0.016155430520244096,0.01878647434707236,0.0,0.0
11.1,-1536.829452718289,-571.2952231914329,1784.8872754564402,-1536.2919429680996,-570.9943262726588,1783.7465294660599,-0.5375097501894288,-0.3008969187741286,1.14074599038031,1.2964401651619797,-0.030371382277476912,0.04962878507902643,0.0894846955499896,0.02714015890556968,-0.030371382277476912,0.04962878507902643,0.0894846955499896,0.02714015890556968,-0.006635914683895093,0.02400081167350729,-0.01625657327935237,0.01874883491896264,0.0,0.0
11.120000000000001,-1551.0546213195078,-581.0720600551508,1777.4880655164359,-1550.5138901168407,-580.7657454212282,1776.3506242557582,-0.5407312026670752,-0.30631463392262503,1.1374412606776332,1.2961448645829898,-0.030502653480865914,0.050106790051911404,0.08915754704170413,0.02751437169367931,-0.030502653480865914,0.050106790051911404,0.08915754704170413,0.02751437169367931,-0.006563560169450117,0.023900248644248556,-0.01635742541427343,0.018710639405481594,0.0,0.0
11.14,-1565.2080694313988,-590.8319528987699,1770.0512439952875,-1564.6641385466562,-590.5202295219851,1768.9171343404669,-0.5439308847426219,-0.311723376784812,1.134109654820577,1.2958537649628006,-0.03063246800938852,0.050582764123615884,0.08882838735177626,0.027887809471643734,-0.03063246800938852,0.050582764123615884,0.08882838735177626,0.027887809471643734,-0.006490726426130328,0.023798703585223985,-0.016457984496393713,0.01867188889822114,0.0,0.0
11.16,-1579.2891426010458,-600.5746171245082,1762.5769682558605,-1578.742033966514,-600.2574941340115,1761.4462170379475,-0.5471086345316962,-0.31712299049672765,1.13075121791303,1.2955667354067584,-0.03076081634821507,0.05105668774000856,0.08849722238976224,0.02826046116174852,-0.03076081634821507,0.05105668774000856,0.08849722238976224,0.02826046116174852,-0.006417416941327525,0.023696180819633705,-0.016558248100700945,0.018632584505239372,0.0,0.0
11.18,-1593.2971897221319,-610.299768636967,1755.0653964535506,-1592.7469254310365,-609.9772553185069,1753.938030457793,-0.5502642910953455,-0.32251331846009634,1.1273659957576,1.2952836442375593,-0.03088768905280164,0.05152854143425064,0.08816405811364546,0.028632315708768397,-0.03088768905280164,0.05152854143425064,0.08816405811364546,0.028632315708768397,-0.006343635229328487,0.023592684712104087,-0.016658213805838956,0.018592727350993758,0.0,0.0
11.200000000000001,-1607.2315630650573,-620.0071238514183,1747.5166875329364,-1606.678165370607,-619.6792296470716,1746.392733498077,-0.5533976944502683,-0.3278942043467623,1.12395403485948,1.2950043590443912,-0.03101307674942485,0.051998305827621126,0.08782890052976174,0.029003362080295043,-0.03101307674942485,0.051998305827621126,0.08782890052976174,0.029003362080295043,-0.006269384831160407,0.023488219668524324,-0.016757879194186087,0.018552318576332306,0.0,0.0
11.22,-1621.0916183068782,-629.69639970207,1739.9310012244184,-1620.5351096213042,-629.3631342099668,1738.8104858419995,-0.5565086855740446,-0.3332654921032372,1.1205153824189438,1.2947287467201907,-0.03113697013571301,0.052465961630337635,0.087491755692724,0.029373589267063828,-0.03113697013571301,0.052465961630337635,0.087491755692724,0.029373589267063828,-0.006194669314408055,0.023382790135825435,-0.01685724185188711,0.01851135933843926,0.0,0.0
11.24,-1634.8767145611123,-639.3673136503262,1732.3084980408355,-1634.3171174546994,-639.0286866243699,1731.1914479544962,-0.5595971064128662,-0.3386270259562707,1.1170500863393045,1.2944566735137524,-0.0312593599811742,0.05293148964237403,0.08715262970534461,0.029742986283280388,-0.0312593599811742,0.05293148964237403,0.08715262970534461,0.029742986283280388,-0.006119492273059385,0.023276400601819625,-0.016956299368969113,0.01846985081082799,0.0,0.0
11.26,-1648.5862144073628,-649.0195836930209,1724.6493392740692,-1648.0235516074713,-648.6756050426061,1723.5357810788457,-0.562662799891541,-0.34397865041478326,1.1135581952235043,1.2941880050720576,-0.0313802371277205,0.05339487075427333,0.08681152871855717,0.030111542166946066,-0.0313802371277205,0.05339487075427333,0.08681152871855717,0.030111542166946066,-0.006043857327315064,0.023169055594965057,-0.01705504933937202,0.01842779418328392,0.0,0.0
11.28,-1662.2194839208005,-658.6529283706438,1716.9536869916344,-1661.6537783108838,-658.3036081603661,1715.8436472332608,-0.5657056099166766,-0.34932021027771043,1.1100397583736594,1.2939226064838325,-0.031499592490189306,0.05385608594795734,0.08646845893133695,0.03047924598018286,-0.031499592490189306,0.05385608594795734,0.08646845893133695,0.03047924598018286,-0.005967768123440326,0.02306075968420071,-0.01715348936101105,0.018385190661839718,0.0,0.0
11.3,-1675.7758927014743,-668.2670667755484,1709.2217040332455,-1675.207167320085,-667.912415224913,1708.1152092074533,-0.5687253813891857,-0.35465155063536713,1.106494825792197,1.2936603423268602,-0.03161741705686065,0.05431511629753181,0.08612342659061961,0.030846086809557745,-0.03161741705686065,0.05431511629753181,0.08612342659061961,0.030846086809557745,-0.005891228333567214,0.022951517478723288,-0.017251617035866917,0.018342041468744248,0.0,0.0
11.32,-1689.2548139034539,-677.8617185601369,1701.4535540073744,-1688.6830919432446,-677.50174604326,1700.350630559192,-0.5717219602092882,-0.3599725168768373,1.1029234481823096,1.2934010767130788,-0.03173370188997127,0.05477194297008746,0.085776437991219,0.031212053766405873,-0.03173370188997127,0.05477194297008746,0.085776437991219,0.031212053766405873,-0.005814241655531169,0.022841333627782526,-0.01734942997003025,0.018298347842406366,0.0,0.0
11.34,-1702.6556242638273,-687.4366039450445,1693.6494012877854,-1702.0809290705454,-687.0713209903528,1692.550075610838,-0.5746951932819684,-0.36528295469167915,1.099325676947501,1.293144673331551,-0.03184843812622524,0.055226547226497655,0.08542749947574334,0.03157713598715378,-0.03184843812622524,0.055226547226497655,0.08542749947574334,0.03157713598715378,-0.00573681181269825,0.0227302128205098,-0.017446925773783456,0.018254111037395437,0.0,0.0
11.36,-1715.9777041315094,-696.9914437272919,1685.8094110100585,-1715.40005920298,-696.6208610172152,1684.713709445868,-0.5776449285294802,-0.3705827100766328,1.095701564190449,1.2928909954953538,-0.03196161697730066,0.055678910422210966,0.08507661743451034,0.03194132263364117,-0.03196161697730066,0.055678910422210966,0.08507661743451034,0.03194132263364117,-0.005658942553771196,0.022618159785665545,-0.017544102061649997,0.018209332324369346,0.0,0.0
11.38,-1729.2204374959038,-706.5259592884289,1677.9337490680953,-1728.6398664810106,-706.1500876590902,1676.8416979053775,-0.5805710148931666,-0.3758716293386897,1.0920511627177802,1.2926399061877436,-0.03207322973035332,0.056129014008040434,0.0847237983054608,0.03230460289344233,-0.03207322973035332,0.056129014008040434,0.0847237983054608,0.03230460289344233,-0.005580637652632947,0.02250517929147343,-0.017640956452476958,0.018164012990058015,0.0,0.0
11.4,-1742.383212015375,-716.0398726026559,1670.0225821106096,-1741.7997387130301,-715.6587230435555,1668.9342075845784,-0.583473302344828,-0.3811495591004359,1.0883745260312025,1.2923912681016072,-0.032183267748516126,0.05657683953094789,0.08436904857407128,0.03266696598018658,-0.032183267748516126,0.05657683953094789,0.08436904857407128,0.03266696598018658,-0.00550190090814022,0.02239127614537262,-0.01773748656947599,0.018118154337212408,0.0,0.0
11.42,-1755.4654190455776,-725.5329062449355,1662.0760775375986,-1754.879067403686,-725.1464898986318,1660.9914058292607,-0.5863516418917243,-0.38641634630369026,1.0846717083379644,1.2921449436919268,-0.03229172247139548,0.05702236863482487,0.08401237477326473,0.03302840113387825,-0.03229172247139548,0.05702236863482487,0.08401237477326473,0.03302840113387825,-0.005422736143967724,0.022276455193849173,-0.017833690040327393,0.018071757684583536,0.0,0.0
