time,velocity,velocity_ref,altitude,altitude_ref,gamma,alpha,theta,pitch_rate,elevator,elevator_rate,delta_cmd,throttle_cmd,qbar
0.32,1758.5397374894017,1751.024,29994.82160795969,29991.77142857143,-0.009723625817485652,0.035327137623258204,0.02560351180577255,-0.0027864792679674726,-0.015808781392685194,-0.009786110092139894,-0.016447866983247565,0.5978361074524983,29387.48892420946
0.34,1759.062244124955,1751.088,29994.478475915064,29991.257142857143,-0.009786104646545068,0.0353331595578807,0.025547054911335628,-0.002858653108234963,-0.015997049989190888,-0.00883492395001657,-0.01660277456720932,0.5964259279765601,29406.356443231616
0.36,1759.58345349678,1751.152,29994.13304388933,29990.742857142857,-0.009848575922674142,0.03533776357979627,0.025489187657122117,-0.0029275621245907026,-0.016169246706776847,-0.008173551130789573,-0.016752035759227058,0.595019829167031,29425.196895067256
0.38,1760.1033694425075,1751.216,29993.785311096315,29990.22857142857,-0.009911040000379616,0.0353410128545385,0.025429972854158878,-0.0029934397530922328,-0.01633028862979562,-0.007715479726100061,-0.016896955614277773,0.5936177994103368,29444.0103854509
0.4,1760.6219957857134,1751.28,29993.435276736458,29989.714285714286,-0.009973497511751306,0.03534296696425079,0.02536946945249947,-0.0030564432847082225,-0.016483586325873087,-0.007396591348492023,-0.017038425590990898,0.5922198271912984,29462.797019912945
0.42,1761.1393363362113,1751.344,29993.082939988937,29989.2,-0.010035949261579122,0.03534368307265028,0.02530773381107115,-0.003116677944900538,-0.0166314460404665,-0.007170448625611894,-0.017177038411576397,0.5908259010729658,29481.55690382063
0.44,1761.6553948902583,1751.408,29992.72830000695,29988.685714285715,-0.010098396151132928,0.03534321670572087,0.025244820554587932,-0.003174214375333675,-0.01677538281204095,-0.0070041808655717545,-0.01731317598510963,0.5894360096809286,29500.29014240304
0.46,1762.1701752306979,1751.472,29992.371355915282,29988.17142857143,-0.01016083912409282,0.03534162225799202,0.025180783133899192,-0.0032291010380074378,-0.016916357803295496,-0.006875068146789314,-0.017447075049724783,0.5880501416914437,29518.996840764947
0.48,1762.6836811270634,1751.536,29992.01210680944,29987.657142857144,-0.010223279129160646,0.03533895330738961,0.02511567417822896,-0.0032813728098582476,-0.01705495389625521,-0.006767810110969616,-0.017578875051556076,0.586668285822661,29537.67710389263
0.5,1763.1959163356546,1751.6,29991.650551755916,29987.14285714286,-0.010285717094940514,0.035335262799867616,0.025049545704927095,-0.003331056785492485,-0.017191502666321037,-0.006672407815885958,-0.017708652281162196,0.5852904308283133,29556.331036654687
0.52,1763.7068845995966,1751.664,29991.286689793124,29986.628571428573,-0.010348153913640619,0.03533060314794856,0.02498244923430793,-0.0033781760798340423,-0.017326174130049752,-0.006582563662865233,-0.017836443651157673,0.5839165654932855,29574.958743798892
0.54,1764.2165896488905,1751.728,29990.920519932843,29986.114285714284,-0.010410590430974495,0.03532502627426776,0.024914435843293253,-0.0034227522305591835,-0.017459038694038358,-0.006494501237563773,-0.01796226284903069,0.5825466786305834,29593.56032994716
0.56,1764.7250352004578,1751.792,29990.552041161915,29985.6,-0.01047302744031577,0.03531858362151371,0.02484555618119793,-0.003464806643989419,-0.017590108821909377,-0.006406114501903255,-0.018086111004011855,0.5811807590793366,29612.13589958904
0.58,1765.2322249581837,1751.856,29990.181252444094,29985.085714285713,-0.01053546567969499,0.035311326143098724,0.024775860463403722,-0.003504361405164163,-0.01771936623564893,-0.006316368256525409,-0.01820798349613084,0.5798187957035303,29630.685557074594
0.6,1765.7381626129602,1751.92,29989.808152721987,29984.571428571428,-0.01059790583063766,0.03530330428387445,0.024705398453236778,-0.0035414396787181723,-0.017846779035967167,-0.0062248856344937036,-0.018327874116891903,0.5784607773912372,29649.20940660676
0.62,1766.2428518427291,1751.984,29989.43274091901,29984.057142857142,-0.010660348518150264,0.03529456795671964,0.024634219438569364,-0.0035760658569432865,-0.017972311969493067,-0.006131671630805156,-0.0184457774594867,0.5771066930542045,29667.707552233787
0.64,1766.7462963125274,1752.048,29989.055015941325,29983.542857142857,-0.010722794311386103,0.03528516651846502,0.02456237220707891,-0.003608265560176883,-0.01809593216548424,-0.00603693335741231,-0.018561690161527363,0.5757565316276605,29686.18009784164
0.66,1767.248499674534,1752.112,29988.674976679766,29983.02857142857,-0.010785243724683867,0.0352751487470649,0.02448990502238103,-0.0036380655581252194,-0.018217611975658486,-0.005940967487935333,-0.01867561143213345,0.5744102820702601,29704.627147146653
0.68,1767.749465568119,1752.176,29988.292622011708,29982.514285714286,-0.010847697218784341,0.035264562820935735,0.024416865602151387,-0.003665493655277132,-0.018337330038849877,-0.005844093217069922,-0.018787543155191825,0.5730679333641188,29723.048803688325
0.7000000000000001,1768.2491976198921,1752.24,29987.907950802914,29982.0,-0.010910155202107552,0.03525345630078002,0.02434330109867246,-0.0036905785662672,-0.018455071320560075,-0.0057466151855792074,-0.018897489760390563,0.5717294745148974,29741.445170822266
0.72,1768.7476994437561,1752.304,29987.52096190933,29981.485714285714,-0.010972618032023507,0.03524187611387025,0.024269258081846733,-0.0037133497956194374,-0.0185708266137316,-0.00564880546934955,-0.01900545798348268,0.5703948945519004,29759.816351713413
0.74,1769.2449746409588,1752.368,29987.13165417883,29980.97142857143,-0.01103508601608251,0.03522986854059026,0.024194782524507737,-0.003733837529001143,-0.018684591804224188,-0.005550897172493612,-0.01911145658936191,0.569064182528188,29778.16244932941
0.76,1769.7410268001474,1752.432,29986.740026452946,29980.457142857143,-0.011097559413191177,0.035217479202957654,0.024119919789766464,-0.0037520725386479266,-0.018796367080884946,-0.005453084655330032,-0.01921549609970603,0.5677373275206905,29796.483566434217
0.78,1770.235859497424,1752.496,29986.34607756853,29979.942857142858,-0.011160038434732055,0.035204753054837695,0.024044714620105632,-0.0037680861030459515,-0.018906156188940485,-0.005355527190202127,-0.019317588546498045,0.5664143186303066,29814.779805581962
0.8,1770.7294762964011,1752.56,29985.949806359404,29979.428571428572,-0.011222523245631014,0.035191734373578795,0.023969211127947775,-0.0037819099396095737,-0.01901396577396678,-0.0052583540558784414,-0.019417747260069243,0.5650951449820041,29833.05126911064
0.8200000000000001,1771.2218807482593,1752.624,29985.551211657956,29978.914285714287,-0.011285013965379447,0.03517846675283454,0.02389345278745509,-0.0037935761485097534,-0.019119804832494078,-0.005161669901216812,-0.019515986692943334,0.5637797957249123,29851.298059136432
0.84,1771.713076391804,1752.688,29985.15029229672,29978.4,-0.01134751066901904,0.03516499309637685,0.023817482427357803,-0.0038031171656786487,-0.019223684267578468,-0.005065559745092584,-0.01961232227679014,0.5624682600324006,29869.520277547766
0.86,1772.2030667535234,1752.752,29984.747047109915,29977.885714285716,-0.01141001338809656,0.03515135561274292,0.023741342224646356,-0.003810565723133674,-0.01932561653861657,-0.0049700933178060845,-0.019706770307995978,0.5611605271021568,29887.718025999737
0.88,1772.6918553476482,1752.816,29984.341474934954,29977.371428571427,-0.011472522111595163,0.03513759581059289,0.023665073698997726,-0.0038159548150000677,-0.019425615390982302,-0.0048753286527214446,-0.019799347856846464,0.5598565861562602,29905.891405908595
0.9,1773.1794456762095,1752.88,29983.93357461392,29976.85714285714,-0.011535036786847598,0.03512375449468335,0.023588717707835747,-0.0038193176678859905,-0.0195236956505002,-0.0047813149512841045,-0.019890072695518325,0.5585564264412454,29924.04051844639
0.92,1773.665841229098,1752.944,29983.523344995014,29976.342857142856,-0.011597557320435584,0.0351098717623852,0.023512314441949612,-0.003820687714533766,-0.019619873068886635,-0.004688094801820871,-0.019978963240625543,0.5572600372281684,29942.165464535625
0.9400000000000001,1774.1510454841243,1753.008,29983.11078493398,29975.82857142857,-0.011660083579078566,0.0350959870006923,0.02343590342161373,-0.0038200985699123014,-0.019714164208175112,-0.004595705854656418,-0.020066038506780282,0.5559674078126705,29960.26634484427
0.96,1774.635061907078,1753.072,29982.695893295488,29975.314285714285,-0.011722615390514269,0.03508213888368103,0.023359523493166758,-0.003817584009119891,-0.01980658635424975,-0.004504182058113039,-0.020151318068290458,0.5546785275150318,29978.343259780526
