time,velocity,velocity_ref,altitude,altitude_ref,gamma,alpha,theta,pitch_rate,elevator,elevator_rate,delta_cmd,throttle_cmd,qbar
22.94,2202.545986029169,1823.408,28697.75119544342,29410.114285714284,-0.028353746702744216,0.07494791773334179,0.046594171030597445,0.0008870963406040289,-0.04201109366596984,-4.8158124444568964e-05,-0.04201471392830306,0.35460340977958166,55200.835029971466
22.96,2202.8207216093606,1823.472,28696.502705280414,29409.6,-0.028334257028078673,0.07494618292076091,0.04661192589268211,0.0008884010929219807,-0.04201205696194383,-4.673917201443127e-05,-0.042015557645850965,0.3544558948734476,55224.18201252692
22.98,2203.095295570786,1823.536,28695.25491849696,29409.085714285713,-0.028314735523629113,0.07494444305276884,0.0466297075291396,0.0008897736354772639,-0.04201299087502362,-4.5273429149752307e-05,-0.042016368628638424,0.3543084931004497,55247.523647720765
23.0,2203.369708016839,1823.6,28694.007836800844,29408.571428571428,-0.02829518220510473,0.07494269949182,0.046647517286715144,0.0008912130524063891,-0.04201389448209608,-4.376341090865399e-05,-0.04201714615418137,0.35416120438821264,55270.85991596572
23.02,2203.6439590506457,1823.664,28692.761461899474,29408.057142857142,-0.02827559708643567,0.0749409535796769,0.04666535649324109,0.0008927183686302313,-0.04201476691125165,-4.221163758835761e-05,-0.04201788955118705,0.354014028664548,55294.19079764841
23.04,2203.9180487750696,1823.728,28691.51579549997,29407.542857142857,-0.028255980179804626,0.07493920663627862,0.04668322645647387,0.0008942885519847149,-0.04201560734185772,-4.0620631783536295e-05,-0.04201859819940053,0.35386696585745137,55317.516273129
23.06,2204.191977292714,1823.792,28690.27083930922,29407.02857142857,-0.028236331495679848,0.07493745995865378,0.04670112846297381,0.0008959225153792812,-0.042016415004572656,-3.899291549217617e-05,-0.04201927152939588,0.35372001589510016,55340.836322740826
23.080000000000002,2204.465744705925,1823.856,28689.02659503397,29406.514285714286,-0.028216651042849542,0.07493571481987811,0.04671906377702843,0.0008976191189802455,-0.04201718918130158,-3.733100727038989e-05,-0.04201990902231346,0.3535731787058526,55364.150926789895
23.1,2204.739351116796,1823.92,28687.783064380892,29406.0,-0.028196938828457564,0.07493397246807731,0.04673703363961962,0.0008993771724161667,-0.04201792920509485,-3.563741943951953e-05,-0.042020510209544414,0.35342645421824276,55387.46006555463
23.12,2205.0127966271725,1823.984,28686.54024905665,29405.485714285714,-0.028177194858040357,0.0749322341254755,0.04675503926743502,0.0009011954370023781,-0.042018634459990364,-3.3914655347748685e-05,-0.04202107467236363,0.3532798423609792,55410.76371928537
23.14,2205.2860813386533,1824.048,28685.298150767976,29404.97142857143,-0.02815741913556507,0.07493050098748942,0.04677308185192422,0.0009030726279818461,-0.04201930438080082,-3.216520668864609e-05,-0.04202160204151238,0.3531333430629427,55434.061868204124
23.16,2205.559205352597,1824.112,28684.05677122174,29404.457142857143,-0.02813761166346881,0.07492877422186874,0.046791162558399796,0.000905007416779563,-0.04201993845284714,-3.0391550877591557e-05,-0.04202209199673226,0.35298695625318216,55457.35449250432
23.18,2205.8321687701255,1824.176,28682.81611212501,29403.942857142858,-0.02811777244269894,0.07492705496788266,0.046809282525183585,0.0009069984332676946,-0.04202053621163916,-2.8596148490156618e-05,-0.04202254426625126,0.3528406818609121,55480.641572350345
23.2,2206.1049716921284,1824.24,28681.576175185113,29403.428571428572,-0.02809790147275435,0.07492534433555285,0.04682744286279837,0.0009090442680387487,-0.042021097242505016,-2.678144076197789e-05,-0.04202295862622401,0.35269451981551014,55503.92308787739
23.22,2206.3776142192683,1824.304,28680.33696210971,29402.914285714287,-0.0280779987517277,0.07492364340493288,0.046845644653205044,0.0009111434746840603,-0.042021621180170346,-2.494984715382394e-05,-0.042023334900127066,0.3525484700465123,55527.19901919113
23.240000000000002,2206.6500964519846,1824.368,28679.098474606853,29402.4,-0.028058064276348483,0.07492195322543402,0.04686388894908541,0.0009132945720749279,-0.04202210770828878,-2.3103762982695103e-05,-0.04202367295811106,0.35240253248361075,55550.4693463676
