time,phi,theta,psi,phi_ref,theta_ref,psi_ref,p,q,r,mx,my,mz,mx_cmd,my_cmd,mz_cmd,mx_rate,my_rate,mz_rate
21.580000000000002,-0.11960499947921654,0.030313540382590657,0.05588699382530393,-0.05235987755982989,0.008726646259971648,0.06981317007977318,0.041432353445314075,-0.04519344160604977,0.0010500805862314905,4614.656074285902,-1764.4927689116366,1305.106620599201,4323.744360129424,-1350.2565967550486,1236.0295332294215,-2853.716390834734,4536.801005417351,-719.5967786226447
21.6,-0.11874718340494983,0.029412782149161373,0.05602045357921526,-0.05235987755982989,0.008726646259971648,0.06981317007977318,0.043944511406349196,-0.045823454548256475,0.0014847780091779752,4550.308903137033,-1672.8672874727038,1289.8273625042254,4230.579628269282,-1254.9193639750424,1216.8456478987853,-3217.3585574434583,4581.274071946643,-763.9629047487801
21.62,-0.11783936604172851,0.028500772068154653,0.056163150107377824,-0.05235987755982989,0.008726646259971648,0.06981317007977318,0.04641724085431399,-0.04641744402317278,0.0019147891237867435,4479.587535209742,-1580.4207985349885,1273.684434420112,4134.3076600177865,-1159.0715694182013,1196.9077769731098,-3536.0683963645442,4622.324446885761,-807.1464042056732
21.64,-0.11688239493874608,0.02757819280741718,0.05631483677596272,-0.05235987755982989,0.008726646259971648,0.06981317007977318,0.048847242826164636,-0.04697511399804348,0.0023398347978773482,4403.2145940662085,-1487.221970024293,1256.702097592235,4035.0307159549184,-1062.7826550376672,1176.2427231779743,-3818.6470571766677,4659.941425534782,-849.1168413938453
21.66,-0.1158771794974407,0.026645731335830432,0.056475262045994956,-0.05235987755982989,0.008726646259971648,0.06981317007977318,0.05123158217816486,-0.04749619612709179,0.002759641509029829,4321.775484308194,-1393.3396410746145,1238.9051754195496,3932.8509622809283,-966.1220422366652,1154.8776381410569,-4071.955487900732,4694.116447483918,-889.8461086342763
21.68,-0.11482468432914539,0.025704078512990898,0.056644169965277325,-0.05235987755982989,0.008726646259971648,0.06981317007977318,0.05356761987806797,-0.047980449842128146,0.0031739416071022214,4235.748722355874,-1298.8427796129001,1220.3190062851954,3827.8708389148774,-869.1590914838565,1132.8399737874493,-4301.338097616008,4724.843073085719,-929.3084567177061
21.7,-0.11372592381450097,0.024753928678328055,0.056821300655443885,-0.05235987755982989,0.008726646259971648,0.06981317007977318,0.05585296027713691,-0.048427662418771354,0.0035824735582942434,4145.529639739286,-1203.8004403929506,1200.9693960696295,3720.1933268721173,-771.9630622529108,1110.1574344777905,-4510.954130829396,4752.116960997478,-967.4805107782959
21.72,-0.1125819575992808,0.023795979239448456,0.057006390793452155,-0.05235987755982989,0.008726646259971648,0.06981317007977318,0.05808541008755661,-0.04883764901951983,0.003984982172294637,4051.448902567007,-1108.2817234508423,1180.8825705808097,3609.9221367460195,-674.6030732477462,1086.8579299260396,-4704.036858613949,4775.935847105416,-1004.341274440992
21.740000000000002,-0.11139388681932427,0.022830930259527746,0.05719917408677544,-0.05235987755982989,0.008726646259971648,0.06981317007977318,0.06026294650405885,-0.04921025271462275,0.004381218813780749,3953.786976338048,-1012.3557329518176,1160.0851280922302,3497.161835382871,-577.1480628811663,1062.9695289424233,-4883.096311447935,4796.299524951234,-1039.8721244289732
21.76,-0.11016285089266864,0.021859484043601978,0.05739938174152792,-0.05235987755982989,0.008726646259971648,0.06981317007977318,0.06238369246646372,-0.04954534448148611,0.004770941599311436,3852.785419281068,-916.0915363981042,1138.603992147473,3382.017924133604,-479.66674998183134,1038.5204140534433,-5050.077852849017,4813.2098276856705,-1074.0567972378585
21.78,-0.10889002475247533,0.02088234472363651,0.05760674292274537,-0.05235987755982989,0.008726646259971648,0.06981317007977318,0.06444589749619478,-0.04984282318318928,0.005153915580463924,3748.65569501261,-819.5581241683328,1116.4663647663228,3264.5968791680484,-382.2275947087453,1013.5388370548573,-5206.486213422886,4826.6706114885665,-1106.8813690575098
21.8,-0.10757661642210747,0.01990021784227611,0.05782098520602741,-0.05235987755982989,0.008726646259971648,0.06981317007977318,0.06644792288112354,-0.05010261552657061,0.005529912913907386,3641.5860448282415,-722.8243693611096,1093.699680169988,3145.0061620699526,-284.89875965708075,988.0530755576565,-5353.482509218429,4836.6877403611625,-1138.3342298167463
21.82,-0.10622386485543123,0.018913809935204546,0.058041835019763344,-0.05235987755982989,0.008726646259971648,0.06981317007977318,0.06838823025005203,-0.050324676000255295,0.005898713018976489,3531.7468422454754,-625.9589879177868,1070.3315591302485,3023.3542071576567,-187.7480711431865,962.0913905877821,-5491.960129138306,4843.26907216614,-1168.4060519869718
21.84,-0.10483303798239785,0.01792382811206602,0.05826901807716345,-0.05235987755982989,0.008726646259971648,0.06981317007977318,0.07026537278694646,-0.050508986792937235,0.006260102723202962,3419.294760363258,-529.0304990023112,1046.3897640376033,2899.750390588073,-90.84298065841915,935.681985302036,-5622.604094110875,4846.424445773778,-1197.089754632259
21.86,-0.1034054309132304,0.01693097963592519,0.05850225979734436,-0.05235987755982989,0.008726646259971648,0.06981317007977318,0.07207798849835839,-0.0506555576921841,0.006613876396178862,3304.3760106034147,-432.1071856186281,1021.9021547762693,2774.304985215368,5.749473513260682,908.8529648816517,-5745.93748799216,4846.165669184157,-1224.3804630667
21.88,-0.10194236426493264,0.015935971501266712,0.058741285714731806,-0.05235987755982989,0.008726646259971648,0.06981317007977318,0.07382479507522112,-0.050764425964004975,0.006959836072058372,3187.1288550854533,-335.25705544931867,996.8966454880556,2647.129104327145,101.9627045190283,881.6322976647695,-5862.357775898067,4842.506508465471,-1250.2754644106858
21.900000000000002,-0.10044518258194302,0.014939510010559825,0.058985821876082145,-0.05235987755982989,0.008726646259971648,0.06981317007977318,0.07550458599013753,-0.05083565621340146,0.007297791560952938,3067.685550840574,-238.5478019016325,971.4011623025337,2518.334636715437,197.73061500185804,854.0477775764787,-5972.165212243976,4835.462677384308,-1274.7741592760917
21.92,-0.09891525282911173,0.013942300349438313,0.059235595224448545,-0.05235987755982989,0.008726646259971648,0.06981317007977318,0.07711622754944283,-0.05086934022611158,0.0076275605494348295,2946.1738496205116,-142.04676535022566,945.4436021067803,2388.034175020268,292.98763500538524,826.1269879135514,-6075.5850610031075,4825.0518275703425,-1297.8780097876722
21.94,-0.09735396294013121,0.01294504616057103,0.059490333969454134,-0.05235987755982989,0.008726646259971648,0.06981317007977318,0.07865865668047246,-0.05086559679175063,0.007948968690334748,2822.718150111766,-45.8208945684426,919.0517924243912,2256.3409388758,387.6687597151748,797.8972665381997,-6172.7849754372755,4811.293539089153,-1319.5904841194533
21.96,-0.09576272040843259,0.011948449116323237,0.059749767943282794,-0.05235987755982989,0.008726646259971648,0.06981317007977318,0.08013087928229905,-0.050824571508552234,0.00826184968199813,2697.4403782905297,50.06329165737705,892.2534524700725,2123.3686940706675,481.7095870291632,769.3856725311745,-6263.888591061823,4794.209311290982,-1339.9169977159374
21.98,-0.09414295091058511,0.010953208490333967,0.06001362894182449,-0.05235987755982989,0.008726646259971648,0.06981317007977318,0.08153196900562443,-0.050746436569915024,0.008566045337150737,2570.4606551696324,145.53974273326529,865.0761554425721,1989.2316686840818,575.0463549492828,740.6189543524036,-6348.986156044862,4773.822553794412,-1358.8648513750172
