time,controller,velocity,velocity_ref,velocity_ref_modified,altitude,altitude_ref,altitude_ref_modified,gamma,alpha,theta,pitch_rate,elevator,elevator_rate,delta_cmd,alpha_cmd,throttle_cmd,throttle_actual,throttle_rate,qbar,heat_proxy,inlet_margin,inlet_margin_active,propulsion_limit_active,alpha_limit_margin
26.84,1.0,1833.9210773996392,1810.0,1675.0,28598.700981810816,30450.0,30800.0,-0.0057472663664738565,0.1136600568647302,0.10791279049825633,0.0007696527411797428,-0.06362944422699938,-1.869685379736102e-05,-0.06363133400168701,0.1832595714594046,0.26792044260716413,0.27404044260716415,-0.007946216865185873,38799.98341267652,67456.61558047727,0.270775844243402,1.0,1.0,0.06959951459467441
26.88,1.0,1834.0450551073923,1810.0,1675.0,28598.28050974401,30450.0,30800.0,-0.005716149526338607,0.11365970243930859,0.10794355291296996,0.0007684752628659135,-0.06363027998697653,-1.9900990840463676e-05,-0.06363227236179807,0.1832595714594046,0.2676025939325567,0.2737225939325567,-0.007946216865185873,38807.49579303401,67472.26734359803,0.27077787495148303,1.0,1.0,0.06959986902009602
26.92,1.0,1834.1687618222172,1810.0,1675.0,28597.862293092043,30450.0,30800.0,-0.00568500600073804,0.11365927528186323,0.10797426928112518,0.0007673510901871556,-0.06363116483266762,-2.100116432764657e-05,-0.06363324991644076,0.1832595714594046,0.26728474525794926,0.2734047452579493,-0.007946216865185873,38814.985644719585,67487.88132943254,0.27078032238336375,1.0,1.0,0.06960029617754138
26.96,1.0,1834.2921976073421,1810.0,1675.0,28597.44633417255,30450.0,30800.0,-0.0056538360746790075,0.11365877789634841,0.10800494182166939,0.0007662845173137123,-0.06363209426986964,-2.1996538825208716e-05,-0.06363426212900859,0.1832595714594046,0.26696689658334183,0.27308689658334184,-0.007946216865185873,38822.45294667731,67503.45751237046,0.2707831721924427,1.0,1.0,0.06960079356305619
27.0,1.0,1834.4153625253223,1810.0,1675.0,28597.03263528184,30450.0,30800.0,-0.005622640027215308,0.11365821294670005,0.10803557291948472,0.0007652795458436489,-0.06363306377746328,-2.2886624437539742e-05,-0.06363530446784953,0.1832595714594046,0.2666490479087344,0.2727690479087344,-0.007946216865185873,38829.897677964735,67518.99586687557,0.2707864091154916,1.0,1.0,0.06960135851270456
27.04,1.0,1834.538256637986,1810.0,1675.0,28596.62119869533,30450.0,30800.0,-0.005591418131136966,0.11365758324471116,0.10806616511357417,0.0007643398794146287,-0.06363406882210103,-2.3671270045804238e-05,-0.06363637242022238,0.1832595714594046,0.26633119923412696,0.272451199234127,-0.007946216865185873,38837.31981774851,67534.49636747796,0.270790017042123,1.0,1.0,0.06960198821469345
27.080000000000002,1.0,1834.6608800063866,1810.0,1675.0,28596.212026668018,30450.0,30800.0,-0.0055601706526866935,0.11365689173774016,0.10809672108505343,0.0007634689193687131,-0.06363510487258106,-2.4350655652262818e-05,-0.06363746150585961,0.1832595714594046,0.2660133505595195,0.27213335055951954,-0.007946216865185873,38844.71934529999,67549.95898876656,0.27079397908521724,1.0,1.0,0.06960267972166445
27.12,1.0,1834.7832326907564,1810.0,1675.0,28595.80512143495,30450.0,30800.0,-0.005528897851303774,0.11365614149629392,0.10812724364499011,0.0007626697614587806,-0.06363616741386958,-2.4925283877126514e-05,-0.0636385672901033,0.1832595714594046,0.2656955018849121,0.2718155018849121,-0.007946216865185873,38852.09623999087,67565.38370538206,0.27079827765206577,1.0,1.0,0.06960342996311068
27.16,1.0,1834.9053147504667,1810.0,1675.0,28595.40048521174,30450.0,30800.0,-0.005497599979395492,0.11365533570152736,0.10815773572213183,0.0007619451935821856,-0.06363725196073647,-2.5395970652293303e-05,-0.06363968539658435,0.1832595714594046,0.26537765321030465,0.27149765321030467,-0.007946216865185873,38859.450481288906,67580.77049201007,0.27080289451599354,1.0,1.0,0.06960423575787725
27.2,1.0,1835.027126243989,1810.0,1675.0,28594.998120195076,30450.0,30800.0,-0.00546627728213618,0.11365447763270009,0.10818820035056388,0.000761297694524422,-0.06363835407097096,-2.576383516550272e-05,-0.06364081151941549,0.1832595714594046,0.2650598045356972,0.27117980453569723,-0.007946216865185873,38866.78204875365,67596.11932337451,0.270807810888227,1.0,1.0,0.06960509382670452
27.240000000000002,1.0,1835.1486672288627,1810.0,1675.0,28594.59802856326,30450.0,30800.0,-0.005434929997293816,0.11365357065463036,0.10821864065733651,0.0007607294336928153,-0.06363946935814631,-2.6030289096517267e-05,-0.06364194143487208,0.1832595714594046,0.2647419558610898,0.2708619558610898,-0.007946216865185873,38874.090922032396,67611.43017423186,0.2708130074897776,1.0,1.0,0.06960600080477425
27.28,1.0,1835.2699377616657,1810.0,1675.0,28594.200212476742,30450.0,30800.0,-0.005403558355084077,0.11365261820518509,0.10824905985010097,0.0007602422718176537,-0.06364059350390426,-2.6197025199628273e-05,-0.06364307101253683,0.1832595714594046,0.26442410718648235,0.27054410718648236,-0.007946216865185873,38881.37708085615,67626.70301936512,0.270818464623119,1.0,1.0,0.06960695325421952
27.32,1.0,1835.3909378979893,1810.0,1675.0,28593.804674078678,30450.0,30800.0,-0.00537216257805163,0.11365162378284423,0.10827946120479255,0.0007598377625956819,-0.06364172226973273,-2.6266005286164897e-05,-0.06364419622588585,0.1832595714594046,0.2641062585118749,0.27022625851187493,-0.007946216865185873,38888.64050503566,67641.93783357872,0.27082416224343747,1.0,1.0,0.06960794767656038
27.36,1.0,1835.5116676924165,1810.0,1675.0,28593.411415495488,30450.0,30800.0,-0.005340742880978372,0.1136505909343761,0.10830984805339768,0.0007595171552485415,-0.06364285150821204,-2.6239447651723128e-05,-0.06364531316229703,0.1832595714594046,0.2637884098372675,0.2699084098372675,-0.007946216865185873,38895.88117445774,67657.13459169357,0.27083008002924747,1.0,1.0,0.06960898052502851
27.400000000000002,1.0,1835.632127198505,1810.0,1675.0,28593.020438837433,30450.0,30800.0,-0.005309299470818267,0.11364952324265949,0.10834022377184117,0.0007592813979665332,-0.0636439771737072,-2.6119814006482304e-05,-0.06364641803246296,0.1832595714594046,0.26347056116266004,0.26959056116266006,-0.007946216865185873,38903.09906908147,67672.29326854247,0.27083619745216575,1.0,1.0,0.06961004821674512
27.44,1.0,1835.7523164687736,1810.0,1675.0,28592.631746199175,30450.0,30800.0,-0.0052778325466583415,0.11364842431468683,0.10837059176802843,0.0007591311422060112,-0.06364509533248645,-2.590979595929393e-05,-0.06364750717919329,0.1832595714594046,0.2631527124880526,0.2692727124880526,-0.007946216865185873,38910.29416893476,67687.41383896605,0.270842493845648,1.0,1.0,0.06961114714471778
27.48,1.0,1835.8722355546931,1810.0,1675.0,28592.245339660352,30450.0,30800.0,-0.005246342299705321,0.1136472977697814,0.10840095547007603,0.0007590667478068073,-0.06364620217224788,-2.561230110638836e-05,-0.06364857708559385,0.1832595714594046,0.2628348638134452,0.2689548638134452,-0.007946216865185873,38917.46645411101,67702.49627780911,0.2708489484724993,1.0,1.0,0.06961227368962321
27.52,1.0,1835.9918845066798,1810.0,1675.0,28591.86122128616,30450.0,30800.0,-0.0052148289132973496,0.1136461472280601,0.1084313183147627,0.0007590882888943144,-0.06364729401103884,-2.5230438779586863e-05,-0.06364962438261194,0.1832595714594046,0.26251701513883774,0.26863701513883775,-0.007946216865185873,38924.61590476584,67717.54055991731,0.2708555405909777,1.0,1.0,0.0696134242313445
27.560000000000002,1.0,1836.111263374094,1810.0,1675.0,28591.479393127916,30450.0,30800.0,-0.005183292562940141,0.11364497629917183,0.10846168373623165,0.0007591955605292482,-0.06364836730555472,-2.4767505507835168e-05,-0.06365064585593898,0.1832595714594046,0.2621991664642303,0.2683191664642303,-0.007946216865185873,38931.74250111402,67732.54666013429,0.2708622495193185,1.0,1.0,0.06961459516023277
27.6,1.0,1836.230372205242,1810.0,1675.0,28591.09985722363,30450.0,30800.0,-0.005151733416366864,0.11364378857133986,0.10849205515497296,0.0007593880860666405,-0.06364941865880598,-2.4226970238825827e-05,-0.06365163845226494,0.1832595714594046,0.26188131778962287,0.2680013177896229,-0.007946216865185873,38938.846223426655,67747.51455329933,0.27086905469851674,1.0,1.0,0.06961578288806475
27.64,1.0,1836.3492110473799,1810.0,1675.0,28590.72261559857,30450.0,30800.0,-0.005120151633621007,0.11364258760073503,0.10852243596711399,0.0007596651251843111,-0.06365044482714484,-2.361245937956173e-05,-0.0636525992848802,0.1832595714594046,0.26156346911501543,0.26768346911501545,-0.007946216865185873,38945.92705202839,67762.44421424509,0.2708759357532143,1.0,1.0,0.06961698385866957
27.68,1.0,1836.4677799467236,1810.0,1675.0,28590.347670265815,30450.0,30800.0,-0.005088547367161407,0.11364137690120503,0.10855282953404359,0.0007600256825399152,-0.06365144272664475,-2.292774170178204e-05,-0.0636535256386229,0.1832595714594046,0.261245620440408,0.267365620440408,-0.007946216865185873,38952.98496729496,67777.33561779627,0.27088287255054705,1.0,1.0,0.06961819455819958
27.72,1.0,1836.58607894846,1810.0,1675.0,28589.97502322681,30450.0,30800.0,-0.0050569207619885845,0.113640159934383,0.10858323917239439,0.0007604685170146659,-0.06365240943882843,-2.2176713163487418e-05,-0.06365441497417229,0.1832595714594046,0.26092777176580056,0.2670477717658006,-0.007946216865185873,38960.01994965078,67792.18873876815,0.27088984525681803,1.0,1.0,0.0696194115250216
27.76,1.0,1836.7041080967626,1810.0,1675.0,28589.604676471896,30450.0,30800.0,-0.005025271955791479,0.1136389401001974,0.10861366814440589,0.0007609921515009835,-0.06365334221574208,-2.1363381698981015e-05,-0.06365526493169016,0.1832595714594046,0.26060992309119313,0.26672992309119314,-0.007946216865185873,38967.03197956681,67807.00355196597,0.2708968343918721,1.0,1.0,0.06962063135920721
27.8,1.0,1836.821867434809,1810.0,1675.0,28589.23663198085,30450.0,30800.0,-0.0049936010791136335,0.11363772072780287,0.1086441196486892,0.0007615948831906368,-0.06365423848437562,-2.0491852021065836e-05,-0.0636560733338145,0.1832595714594046,0.2602920744165857,0.2664120744165857,-0.007946216865185873,38974.02103755855,67821.7800321843,0.27090382088105824,1.0,1.0,0.06962185073160174
27.84,1.0,1836.9393570048028,1810.0,1675.0,28588.870891723385,30450.0,30800.0,-0.004961908255537838,0.11363650506695044,0.10867459681141256,0.0007622747943194053,-0.06365509585043076,-1.956631048627864e-05,-0.0636568381880118,0.1832595714594046,0.25997422574197826,0.2660942257419783,-0.007946216865185873,38980.98710418436,67836.51815420722,0.27091078610467456,1.0,1.0,0.06962306639245416
27.88,1.0,1837.0565768479973,1810.0,1675.0,28588.507457659663,30450.0,30800.0,-0.004930193601888225,0.11363529627981325,0.10870510267792498,0.0007630297633238976,-0.06365591210144077,-1.8591010067362473e-05,-0.06365755768829566,0.1832595714594046,0.2596563770673708,0.26577637706737084,-0.007946216865185873,38987.930160043725,67851.21789280848,0.27091771194480363,1.0,1.0,0.06962427517959136
27.92,1.0,1837.1735270047222,1810.0,1675.0,28588.146331740772,30450.0,30800.0,-0.004898457228448747,0.11363409743328248,0.10873564020483369,0.0007638574763659232,-0.0636566852092478,-1.7570255476682408e-05,-0.06365823021632212,0.1832595714594046,0.2593385283927634,0.2654585283927634,-0.007946216865185873,38994.85018577597,67865.87922275231,0.27092458082945337,1.0,1.0,0.06962547402612212
27.96,1.0,1837.290207514413,1810.0,1675.0,28587.7875159092,30450.0,30800.0,-0.004866699239196974,0.11363291149174613,0.10876621225254911,0.0007647554391797237,-0.06365741333184531,-1.6508388486741032e-05,-0.06365885434187239,0.1832595714594046,0.25902067971815596,0.26514067971815597,-0.007946216865185873,39001.747162059,67880.50211879445,0.27093137577393156,1.0,1.0,0.06962665996765847
28.0,1.0,1837.406618415642,1810.0,1675.0,28587.43101209928,30450.0,30800.0,-0.004834919732052107,0.1136317413103616,0.10879682157830944,0.0007657209891974104,-0.06365809481459513,-1.5409773484279038e-05,-0.06365942882273697,0.1832595714594046,0.2587028310435485,0.26482283104354853,-0.007946216865185873,39008.62106960835,67895.08655568359,0.2709380804193914,1.0,1.0,0.069627830149043
28.04,1.0,1837.522759746153,1810.0,1675.0,28587.07682223764,30450.0,30800.0,-0.0048031187991360875,0.11363058962883121,0.10882747082969507,0.000766751307908146,-0.06365872819083025,-1.427878330131838e-05,-0.06365995260401533,0.1832595714594046,0.2583849823689411,0.2645049823689411,-0.007946216865185873,39015.47188917629,67909.63250816305,0.27094467906849484,1.0,1.0,0.0696289818305734
28.080000000000002,1.0,1837.6386315428965,1810.0,1675.0,28586.72494824359,30450.0,30800.0,-0.004771296527046675,0.11362945906568794,0.10885816253864122,0.0007678434334069215,-0.06365931218185643,-1.311978535956661e-05,-0.06366042481684778,0.1832595714594046,0.25806713369433365,0.26418713369433366,-0.007946216865185873,39022.29960155129,67924.13995097295,0.2709511567181531,1.0,1.0,0.06963011239371666
28.12,1.0,1837.7542338420676,1810.0,1675.0,28586.37539202954,30450.0,30800.0,-0.004739452997141354,0.11362835211309706,0.10888889911595566,0.0007689942730892391,-0.06365984569636664,-1.1937128164388046e-05,-0.06366084477659659,0.1832595714594046,0.2577492850197262,0.26386928501972623,-0.007946216865185873,39029.10418755754,67938.60885885246,0.27095749908931094,1.0,1.0,0.06963121934630755
28.16,1.0,1837.8695666791457,1810.0,1675.0,28586.02815550135,30450.0,30800.0,-0.004707588285830913,0.11362727113217733,0.10891968284634636,0.0007702006164485835,-0.06366032782928467,-1.0735128180350118e-05,-0.06366121198049587,0.1832595714594046,0.2574314363451188,0.2635514363451188,-0.007946216865185873,39035.885628054726,67953.03920654267,0.2709636926537545,1.0,1.0,0.06963230032722728
28.2,1.0,1837.9846300889353,1810.0,1675.0,28585.6832405587,30450.0,30800.0,-0.0046757024648815555,0.11362621834884398,0.10895051588396237,0.0007714591479342621,-0.0636607578600549,-9.518057123800806e-06,-0.06366152610479002,0.1832595714594046,0.25711358767051135,0.26323358767051136,-0.007946216865185873,39042.64390393792,67967.43096878927,0.2709697246579287,1.0,1.0,0.06963335311056063
28.240000000000002,1.0,1838.099424105609,1810.0,1675.0,28585.340649095408,30450.0,30800.0,-0.004643795601724384,0.11362519585017396,0.10898140024844952,0.0007727664598280129,-0.0636611352503971,-8.290129700748243e-06,-0.0636617870013817,0.1832595714594046,0.2567957389959039,0.2629157389959039,-0.007946216865185873,39049.37899613778,67981.784120346,0.2709755831437637,1.0,1.0,0.06963437560923065
28.28,1.0,1838.21394876275,1810.0,1675.0,28585.00038299973,30450.0,30800.0,-0.004611867759771119,0.11362420558129202,0.10901233782152084,0.0007741190650987047,-0.06366145964154597,-7.055491814822461e-06,-0.06366199469401232,0.1832595714594046,0.2564778903212965,0.2625978903212965,-0.007946216865185873,39056.09088562076,67996.09863597798,0.27098125696651554,1.0,1.0,0.06963536587811259
28.32,1.0,1838.3282040933989,1810.0,1675.0,28584.66244415465,30450.0,30800.0,-0.004579918998734907,0.1136232493427751,0.10904333034404012,0.0007755134101954816,-0.06366173085099655,-5.818209276966395e-06,-0.06366214937399756,0.1832595714594046,0.25616004164668904,0.26228004164668905,-0.007946216865185873,39062.779553389664,68010.37449046542,0.2709867358096383,1.0,1.0,0.06963632211662951
28.36,1.0,1838.4421901300968,1810.0,1675.0,28584.32683443813,30450.0,30800.0,-0.004547949374955101,0.1136223287885704,0.10907437941361524,0.0007769458877408401,-0.06366194886877746,-4.582257035776148e-06,-0.0636622513955423,0.1832595714594046,0.2558421929720816,0.2619621929720816,-0.007946216865185873,39069.44498048419,68024.61165860755,0.2709920101967125,1.0,1.0,0.06963724267083421
28.400000000000002,1.0,1838.555906904934,1810.0,1675.0,28583.993555723355,30450.0,30800.0,-0.004515958941724896,0.11362144542442154,0.10910548648269658,0.0007784128490863594,-0.06366211385327508,-3.3515089504141187e-06,-0.06366230127065957,0.1832595714594046,0.25552434429747417,0.2616443442974742,-0.007946216865185873,39076.087147981794,68038.81011522673,0.27099707150046276,1.0,1.0,0.06963812603498307
28.44,1.0,1838.6693544495959,1810.0,1675.0,28583.66260987894,30450.0,30800.0,-0.004483947749620722,0.11362060060679519,0.10913665285717439,0.0007799106166950987,-0.06366222612663243,-2.1297281261265144e-06,-0.06366229966371931,0.1832595714594046,0.25520649562286674,0.26132649562286675,-0.007946216865185873,39082.70603699857,68052.96983517273,0.2710019119489076,1.0,1.0,0.06963897085260942
28.48,1.0,1838.78253279541,1810.0,1675.0,28583.333998769096,30450.0,30800.0,-0.004451915846832334,0.11361979554229971,0.1091678796954673,0.0007814354963160972,-0.06366228616974745,-9.205578305689428e-07,-0.06366224738565222,0.1832595714594046,0.2548886469482593,0.2610086469482593,-0.007946216865185873,39089.30162869039,68067.09079332706,0.27100652462869024,1.0,1.0,0.06963977591710489
28.52,1.0,1838.8954419733943,1810.0,1675.0,28583.00772425383,30450.0,30800.0,-0.004419863279492534,0.11361903128758576,0.10919916800809314,0.0007829837889178641,-0.06366229461689595,2.724869996427721e-07,-0.06366214538783614,0.1832595714594046,0.25457079827365187,0.2606907982736519,-0.007946216865185873,39095.87390425418,68081.17296460782,0.27101090348564855,1.0,1.0,0.06964054017181885
28.560000000000002,1.0,1839.0080820143053,1810.0,1675.0,28582.683788189035,30450.0,30800.0,-0.004387790092005512,0.1136183087497173,0.1092305186577117,0.0007845518023492919,-0.06366225225000513,1.4460276412758052e-06,-0.06366199475569077,0.1832595714594046,0.25425294959904443,0.26037294959904445,-0.007946216865185873,39102.422844929155,68095.21632397413,0.2710150433226886,1.0,1.0,0.0696412627096873
28.6,1.0,1839.1204529486847,1810.0,1675.0,28582.362192426648,30450.0,30800.0,-0.00435569632737281,0.11361762868700095,0.10926193235962806,0.0007861358626980421,-0.06366215999260401,2.596828854791662e-06,-0.06366179670200846,0.1832595714594046,0.253935100924437,0.260055100924437,-0.007946216865185873,39108.94843199854,68109.22084643121,0.27101893979503366,1.0,1.0,0.06964194277240365
28.64,1.0,1839.2325548069077,1810.0,1675.0,28582.042938814706,30450.0,30800.0,-0.004323582027515945,0.1136169917102596,0.10929340968274356,0.0007877323253180907,-0.0636620189034774,3.7218055279555895e-06,-0.06366155256004809,0.1832595714594046,0.25361725224982956,0.2597372522498296,-0.007946216865185873,39115.45064679099,68123.18650703515,0.27102258940292645,1.0,1.0,0.069642579749145
28.68,1.0,1839.3443876192298,1810.0,1675.0,28581.72602919743,30450.0,30800.0,-0.004291447233594753,0.11361639828453585,0.109324951050941,0.0007893375854998417,-0.06366183017005064,4.8180286893598845e-06,-0.06366126377641942,0.1832595714594046,0.2532994035752221,0.25941940357522214,-0.007946216865185873,39121.929470682444,68137.11328089802,0.271025989481869,1.0,1.0,0.06964317317486876
28.72,1.0,1839.4559514158332,1810.0,1675.0,28581.41146541527,30450.0,30800.0,-0.004259291986320583,0.11361584873120956,0.1093565567448889,0.0007909480887579749,-0.06366159510153206,5.882730888445333e-06,-0.06366093190378537,0.1832595714594046,0.2529815549006147,0.2591015549006147,-0.007946216865185873,39128.3848850979,68151.00114319274,0.2710291381904904,1.0,1.0,0.06964372272819505
28.76,1.0,1839.5672462268735,1810.0,1675.0,28581.0992493049,30450.0,30800.0,-0.004227116326263455,0.11361534323051281,0.10938822690424928,0.0007925603407139687,-0.06366131512184073,6.91331093846089e-06,-0.06366055859340926,0.1832595714594046,0.25266370622600726,0.25878370622600727,-0.007946216865185873,39134.81687151346,68164.85006915857,0.27103203449613683,1.0,1.0,0.0696442282288918
28.8,1.0,1839.6782720825247,1810.0,1675.0,28580.78938269925,30450.0,30800.0,-0.004194920294152394,0.11361488182442486,0.10941996153027239,0.0007941709165520692,-0.06366099176234669,7.907338024714108e-06,-0.06366014558757437,0.1832595714594046,0.2523458575513998,0.25846585755139984,-0.007946216865185873,39141.225411458225,68178.66003410578,0.2710346781582849,1.0,1.0,0.06964468963497975
28.84,1.0,1839.7890290130233,1810.0,1675.0,28580.481867427454,30450.0,30800.0,-0.004162703931168141,0.11361446441992891,0.10945176048876068,0.0007957764700293127,-0.06366062665445102,8.86255517945985e-06,-0.06365969471190248,0.1832595714594046,0.2520280088767924,0.2581480088767924,-0.007946216865185873,39147.61048651656,68192.43101342117,0.27103706970988173,1.0,1.0,0.0696451070394757
28.88,1.0,1839.899517048712,1810.0,1675.0,28580.176705314814,30450.0,30800.0,-0.004130467279227524,0.1136140907926116,0.10948362351338398,0.0007973737420220764,-0.06366022152203282,9.776882128515424e-06,-0.06365920786759817,0.1832595714594046,0.25171016020218495,0.25783016020218497,-0.007946216865185873,39153.97207833017,68206.16298257299,0.27103921043672097,1.0,1.0,0.069645480666793
28.92,1.0,1840.009736220082,1810.0,1675.0,28579.87389818274,30450.0,30800.0,-0.004098210381258792,0.11361376059058594,0.10951555020932704,0.0007989595685934939,-0.06365977817379004,1.0648417513503796e-05,-0.06365868702364465,0.1832595714594046,0.2513923115275775,0.25751231152757753,-0.007946216865185873,39160.310168600394,68219.85591711619,0.2710411023549667,1.0,1.0,0.06964581086881867
28.96,1.0,1840.1196865578145,1810.0,1675.0,28579.57344784866,30450.0,30800.0,-0.004065933281467265,0.11361347333871732,0.10954754005724997,0.0008005308885679559,-0.0636592984955007,1.1475440500214512e-05,-0.06365813420897705,0.1832595714594046,0.2510744628529701,0.2571944628529701,-0.007946216865185873,39166.62473909055,68233.50979269735,0.2710427481869396,1.0,1.0,0.06964609812068728
29.0,1.0,1840.2293680928194,1810.0,1675.0,28579.275356125905,30450.0,30800.0,-0.004033636025590718,0.11361322844313228,0.10957959241754146,0.0008020847506007875,-0.0636587844422308,1.2256411782667617e-05,-0.06365755150465821,0.1832595714594046,0.25075661417836265,0.25687661417836266,-0.007946216865185873,39172.915771628235,68247.1245850599,0.27104415133528403,1.0,1.0,0.06964634301627233
29.04,1.0,1840.338780856275,1810.0,1675.764760728505,28578.979624823598,30450.0,30798.017287000173,-0.004001318661143919,0.1136130251959888,0.10961170653484478,0.0008036183197330638,-0.06365823803051449,1.298997399193936e-05,-0.06365694103608144,0.1832595714594046,0.2504326474179272,0.2565587655037552,-0.007946216865185873,39179.18324810782,68260.70027004894,0.2709773371242133,1.0,1.0,0.0696465462634158
29.080000000000002,1.0,1840.4479247575737,1810.0,1677.3771709265743,28578.686255746325,30450.0,30793.836964264436,-0.003968981245226257,0.11361286278806088,0.10964388154283453,0.00080512888335263,-0.0636576613305318,1.3674951524609959e-05,-0.06365630495829294,0.1832595714594046,0.2501015817124752,0.2562405990798878,-0.007954160596686244,39185.42714529489,68274.23681002966,0.27083494230215677,1.0,1.0,0.06964670867134373
29.12,1.0,1840.5567994512016,1810.0,1678.961241671706,28578.395250693065,30450.0,30789.730114184465,-0.0039366238530210255,0.11361274032223644,0.10967611646921532,0.0008066138563087305,-0.06365705645658926,1.4310415648042484e-05,-0.06365564544091427,0.1832595714594046,0.24977007278481086,0.2559217627181845,-0.007970909042581686,39191.64742916046,68287.73413906617,0.2706948376911881,1.0,1.0,0.06964683113716817
29.16,1.0,1840.6654044636473,1810.0,1680.5174561460358,28578.106611456064,30450.0,30785.695484065833,-0.003904246570160805,0.11361265681107074,0.10970841024090985,0.000808070785322231,-0.06365642555494379,1.4895744086659965e-05,-0.06365496466809967,0.1832595714594046,0.24943812854419295,0.25560226819336124,-0.007987363120581792,39197.84406028697,68301.19217703481,0.2705569859994258,1.0,1.0,0.06964691464833386
29.2,1.0,1840.7737393307464,1810.0,1682.0462895317048,28577.82033982046,30450.0,30781.73184195484,-0.0038718494844129344,0.11361261117382761,0.10974076168941459,0.0008094973529645361,-0.06365577079346703,1.5430511969399993e-05,-0.06365426483918936,0.1832595714594046,0.24910575676312344,0.2552821270793771,-0.008003527849603786,39204.01699971808,68314.61084490792,0.27042135118061944,1.0,1.0,0.069646960285577
29.240000000000002,1.0,1840.8818035975598,1810.0,1683.5482091321262,28577.53643756413,30450.0,30777.837976324117,-0.003839432685870243,0.11361260224217563,0.10977316955630531,0.0008108913811617426,-0.06365509435617603,1.591437607099232e-05,-0.06365354816164662,0.1832595714594046,0.24877296507970148,0.2549613507527585,-0.008019408165464703,39210.1662089547,68327.99006474197,0.27028789839073375,1.0,1.0,0.06964696921722897
29.28,1.0,1840.9895968182525,1810.0,1685.0236744908266,28577.254906457496,30450.0,30774.012695764523,-0.0038069962671293664,0.11361262876600454,0.1098056324988751,0.0008122508343336613,-0.06365439843964064,1.63470778860694e-05,-0.06365281684407464,0.1832595714594046,0.24843976099994616,0.2546399503958728,-0.008035008922142872,39216.29164995124,68341.32975966604,0.27015659394405955,1.0,1.0,0.06964694269340006
29.32,1.0,1841.097118555972,1810.0,1686.4731375079573,28576.97574826333,30450.0,30770.254828683075,-0.003774540323456478,0.11361268941934738,0.10983814909589082,0.0008135738221741664,-0.06365368524848963,1.6728476157990407e-05,-0.06365207308932216,0.1832595714594046,0.2481061519000885,0.25431793700015215,-0.00805033489301582,39222.393285112004,68354.62985387041,0.27002740526892544,1.0,1.0,0.06964688204005723
29.36,1.0,1841.2043683827283,1810.0,1687.8970425545458,28576.69896473654,30450.0,30766.563223006735,-0.0037420649529399754,0.11361278280639267,0.1098707178534526,0.0008148586020104149,-0.06365295698968265,1.7058573073380567e-05,-0.06365131908772566,0.1832595714594046,0.24777214502883324,0.2539953213692696,-0.008065390772063474,39228.47107728739,68367.89027259487,0.26990030086309535,1.0,1.0,0.06964678865301194
29.400000000000002,1.0,1841.3113458792745,1810.0,1689.2958265845925,28576.424557623963,30450.0,30762.9367458918,-0.003709570256629747,0.11361290746756814,0.1099033372109383,0.0008161035806868149,-0.06365221586601282,1.733752677480563e-05,-0.0636505570105325,0.1832595714594046,0.2474377475095903,0.25367211412226703,-0.008080181175064427,39234.52498977065,68381.11094211787,0.2697752502489466,1.0,1.0,0.06964666399183647
29.44,1.0,1841.4180506349867,1810.0,1690.6699192450828,28576.152528664123,30450.0,30759.374283438676,-0.0036770563386627824,0.11361306188567612,0.10993600554701324,0.0008173073159461672,-0.06365146406934387,1.75656534194596e-05,-0.0636497890035383,0.1832595714594046,0.24710296634267628,0.25334832569663696,-0.008094710640751956,39240.554986294155,68394.29178974479,0.26965222392853844,1.0,1.0,0.06964650957372849
29.48,1.0,1841.5244822477455,1810.0,1692.0197429840337,28575.882879586996,30450.0,30755.874740411764,-0.003644523306375025,0.1136132444920603,0.10996872118568518,0.0008184685173019922,-0.06365070377390628,1.7743423592141197e-05,-0.06364901718095983,0.1832595714594046,0.24676780840748638,0.25302396635135865,-0.008108983631957556,39246.56103102616,68407.43274379727,0.2695311933386747,1.0,1.0,0.06964632696734431
29.52,1.0,1841.6306403238173,1810.0,1693.3457131566379,28575.615612113772,30450.0,30752.437039964272,-0.0036119712703994557,0.11361345367278354,0.110001482402384,0.0008195860464084112,-0.06364993712980675,1.78714564517191e-05,-0.06364824361955909,0.1832595714594046,0.24643228046463586,0.252699046169889,-0.008123004536741973,39252.543088567414,68420.53373360174,0.26941213080607235,1.0,1.0,0.06964611778662107
29.560000000000002,1.0,1841.7365244777354,1810.0,1694.6482381296062,28575.350727956593,30450.0,30749.060123367686,-0.0035794003447504543,0.11361368777479686,0.11003428743004631,0.0008206589169394768,-0.06364916625680521,1.7950513283072925e-05,-0.06364747035303069,0.1832595714594046,0.24609638915807275,0.2523735750631096,-0.008136777669484618,39258.501123947826,68433.59468947862,0.2692950095027413,1.0,1.0,0.06964588368460775
29.6,1.0,1841.8421343321832,1810.0,1695.927719383798,28575.0882288183,30450.0,30745.74294974571,-0.0035468106468945354,0.11361394511208041,0.11006713446518578,0.0008216862939918532,-0.0636483932383696,1.7981491026126493e-05,-0.0636466993666626,0.1832595714594046,0.24576014101716007,0.25204756277223045,-0.008150307271978519,39264.43510262325,68446.61554273119,0.2691798034016762,1.0,1.0,0.0696456263473242
