time,controller,downrange,crossrange,altitude,velocity,gamma,heading,bank,bank_cmd,bank_rate,alpha_cmd,qbar,heat_rate,load_factor,energy_height,energy_ref,energy_lower,energy_upper,energy_corridor_margin,lift_to_drag,lift,drag
1.6,1.0,3912.6027265046587,21931.461280883683,43775.191781876114,2449.5718247339396,-0.05890632056606374,-0.01764126354537998,-0.11170107212763707,-0.7754195952755086,-0.06981317007977314,0.1397888007516924,8410.55683350417,81714.10493764248,0.5308182425928705,349710.55832041695,348934.86613148666,330934.86613148666,372934.86613148666,18775.69218893029,6.17238027940319,5726.10359059571,927.6977975098723
1.7000000000000002,1.0,4157.094247575015,21927.14473015093,43760.74764531187,2449.5452310528553,-0.0590946571821263,-0.017665755853532694,-0.11868238913561438,-0.7752446056026073,-0.06981317007977314,0.13979887824352616,8427.26345675866,81793.44660121195,0.531907194834334,349689.47146913485,348865.66280102514,330865.66280102514,372865.66280102514,18823.808668109705,6.1725190847684654,5737.850461444334,929.5800276427276
1.8,1.0,4401.580283515066,21922.822099239984,43746.25764441074,2449.5186500646887,-0.05928273341951838,-0.01769177928016541,-0.1256637061435917,-0.7750681721485072,-0.06981317007977328,0.13980894648350953,8444.057140224895,81873.12731409112,0.5330017476284942,349668.3419960872,348796.46102312993,330796.46102312993,372796.46102312993,18871.880972957297,6.172657733938657,5749.657747219068,931.4719841999599
1.9000000000000001,1.0,4646.060823863735,21918.49301353044,43731.7218432041,2449.492080631021,-0.05947055809164288,-0.017719338982361332,-0.13264502315156904,-0.7748902773012067,-0.06981317007977328,0.1398190054248567,8460.938188795251,81953.1474381729,0.5341019209408251,349647.1696808494,348727.2608007619,330727.2608007619,372727.2608007619,18919.90888008749,6.172796226351445,5761.525663293776,933.3737016456223
2.0,1.0,4890.53585790125,21914.157097174255,43717.14030356542,2449.4655216189335,-0.059658140064678955,-0.017748440085260775,-0.13962634015954636,-0.7747109034300645,-0.06981317007977328,0.13982905502060494,8477.906911723952,82033.50735039836,0.5352077350132817,349625.95430222526,348658.06213695544,330658.06213695544,372658.06213695544,18967.89216526982,6.172934561442518,5773.454428024797,935.2852149263075
2.1,1.0,5135.0053746455305,21909.813973103857,43702.51308519763,2449.438971901015,-0.05984548825757132,-0.01777908768168901,-0.1466076571675237,-0.7745300328863877,-0.06981317007977328,0.1398390952236121,8494.9636226742,82114.20744288791,0.5363192103673197,349604.6956382358,348588.86503481894,330588.86503481894,372588.86503481894,19015.830603416834,6.173072738645545,5785.444262783542,937.2065594763989
2.2,1.0,5379.46936284855,21905.46326304032,43687.84024562041,2449.412430355369,-0.06003261164201707,-0.017811286831782347,-0.15358897417550102,-0.7743476480040258,-0.06981317007977328,0.13984912598655394,8512.108639765987,82195.2481230735,0.5374363678069612,349583.3934661083,348519.66949753615,330519.66949753615,372519.66949753615,19063.723968572158,6.1732107573921375,5797.49539198955,939.137771223397
2.3000000000000003,1.0,5623.9278109926845,21901.104587501653,43673.121840157575,2449.3858958656187,-0.06021951924245005,-0.01784504256261643,-0.16057029118347835,-0.7741637310999664,-0.06981317007977328,0.13985914726192175,8529.342285624476,82276.62981383204,0.5385592284218969,349562.04756226554,348450.47552836715,330450.47552836715,372450.47552836715,19111.57203389838,6.173348617111815,5809.608043143953,941.0788865933126
2.4000000000000004,1.0,5868.3807072870295,21896.737565811167,43658.35792192437,2449.359367320914,-0.06040622013602282,-0.01788035986783365,-0.16755160819145568,-0.773978264474935,-0.06981317007977328,0.13986915900201963,8546.664887429011,82358.35295361996,0.5396878135906257,349540.65770231356,348381.28313064936,330381.28313064936,372381.28313064936,19159.3745716642,6.173486317231978,5821.782446863359,943.0299425161254
2.5,1.0,6112.828039663701,21892.361816105953,43643.54854181486,2449.3328436159354,-0.060592723452586164,-0.017917243707271435,-0.174532925199433,-0.7737912304139972,-0.06981317007977328,0.1398791611589619,8564.076776962791,82440.41799660903,0.5408221449836418,349519.2236610311,348312.09230779856,330312.09230779856,372312.09230779856,19207.131353232544,6.173623857177864,5834.018836914213,944.9909764313218
2.6,1.0,6357.269795774113,21887.976955345446,43628.69374848927,2449.3063236509006,-0.060779038374666236,-0.017955699006590997,-0.18151424220741033,-0.7736026111871633,-0.06981317007977328,0.13988915368467056,8581.578290663156,82522.8254128232,0.541962244566656,349497.74521235767,348242.9030633101,330242.9030633101,372242.9030633101,19254.84214904759,6.173761236372519,5846.317450247556,946.9620262934953
2.7,1.0,6601.705962985232,21883.58259932009,43613.79358836135,2449.2798063315663,-0.06096517413743931,-0.01799573065690474,-0.18849555921538766,-0.7734123890499994,-0.06981317007977328,0.13989913653087238,8599.169769672517,82605.57568827679,0.5431081346038602,349476.2221293817,348173.71540075965,330173.71540075965,372173.71540075965,19302.506728622073,6.173898454236756,5858.67852703424,948.9431305780223
2.8000000000000003,1.0,6846.13652837581,21879.178362660077,43598.848105585756,2449.2532905692333,-0.06115114002870416,-0.01803734351440678,-0.195476876223365,-0.7732205462442373,-0.06981317007977328,0.13990910964909653,8616.85155988997,82688.66932511376,0.5442598376612375,349454.6541843291,348104.52932380466,330104.52932380466,372104.52932380466,19350.124860524433,6.174035510189128,5871.102310700631,950.9343282868134
