time,velocity,velocity_ref,altitude,altitude_ref,gamma,alpha,theta,pitch_rate,elevator,elevator_rate,delta_cmd,throttle_cmd,qbar
37.58,2315.86325511524,1830,28066.3649828818,29100,-0.00861563913366858,0.0747566799686656,0.0661410408349968,0.0014605013471022,-0.0418715315303108,9.84895876809274e-07,-0.0418714551629377,0.0777622956743748,66620.1925884562
37.6,2315.86973557459,1830,28065.9666112486,29100,-0.00858641116893435,0.0747566626574495,0.0661702514885149,0.00146056393550255,-0.0418715116493198,9.71856127252759e-07,-0.041871436319412,0.0775801770811899,66624.2516118079
37.62,2315.87603980111,1830,28065.5695922605,29100,-0.0085571819280686,0.0747566453175301,0.0661994633894613,0.00146062609185968,-0.0418714920335912,9.58807955122408e-07,-0.041871417739343,0.0773991623558957,66628.288223619
37.64,2315.88216882587,1830,28065.1739260146,29100,-0.00852795141373689,0.0747566279430517,0.0662286765293146,0.00146068782813702,-0.0418714726831045,9.45768346173355e-07,-0.0418713994214211,0.0772192483960804,66632.3024783043
37.66,2315.88812367706,1830,28064.7796126069,29100,-0.00849871962862552,0.0747566105284195,0.0662578908997938,0.0014607491564262,-0.0418714535974985,9.32753869817129e-07,-0.041871381364031,0.077040432106905,66636.294430152
37.68,2315.89390538,1830,28064.3866521333,29100,-0.00846948657544109,0.0747565930683022,0.0662871064928609,0.0014608100889266,-0.04187143477608,9.19780666059555e-07,-0.0418713635652613,0.0768627104010902,66640.2641333236
37.7,2315.89951495712,1830,28063.9950446888,29100,-0.00844025225691007,0.0747565755576333,0.0663163233007231,0.00146087063792519,-0.0418714162178326,9.06864433021574e-07,-0.0418713460229141,0.0766860801989037,66644.211641854
37.72,2315.90495342798,1830,28063.6047903677,29100,-0.00841101667577838,0.0747565579916122,0.0663455413158336,0.00146093081577671,-0.0418713979214256,8.9402041548767e-07,-0.0418713287345148,0.0765105384281444,66648.1370096518
37.74,2315.9102218093,1830,28063.2158892641,29100,-0.00838177983481091,0.0747565403657046,0.0663747605308935,0.00146099063488422,-0.0418713798852238,8.81263394861558e-07,-0.0418713116973225,0.0763360820241284,66652.0402904997
37.76,2315.91532111492,1830,28062.828341471,29100,-0.00835254173679115,0.0747565226756436,0.0664039809388522,0.0014610501076801,-0.0418713621072966,8.68607679190495e-07,-0.0418712949083397,0.076162707929683,66655.9215380542
